tag,id,time,Ax,Ay,Az,gx,gy,gz
1,2,248,3.2,-2.13,0.25,-1.1,2.26,4.37
1,2,258,4.7,-2.75,1.17,-1.13,2.09,4.37
1,2,268,7,-3.37,2.44,-1,2.01,4.37
1,2,278,9.46,-3.39,3.25,-0.74,1.74,4.37
1,2,288,11.95,-3.54,3.68,-0.42,1.31,4.37
1,2,299,14.43,-3.64,3.43,-0.16,0.92,3.89
1,2,309,15.57,-3.51,2.85,-0.09,0.39,3.12
1,2,319,16.46,-3.77,2.69,-0.14,-0.09,2.24
1,2,329,16.97,-4.13,3,-0.27,-0.33,1.42
1,2,339,16.91,-4.56,3.37,-0.33,-0.54,0.88
1,2,350,16.99,-4.9,4.02,-0.27,-0.61,0.51
1,2,359,17.31,-5.03,4.63,-0.1,-0.48,0.23
1,2,369,17.45,-4.83,4.81,0.15,-0.37,-0.03
1,2,379,17.56,-4.33,4.54,0.44,-0.34,-0.37
1,2,389,17.54,-3.67,3.8,0.67,-0.4,-0.83
1,2,400,17.18,-3.01,2.77,0.78,-0.66,-1.42
1,2,410,16.63,-2.47,1.74,0.75,-1.03,-2.14
1,2,419,16.11,-2,0.83,0.63,-1.56,-2.94
1,2,429,15.35,-1.79,0.78,0.48,-2.09,-3.75
1,2,439,14.37,-1.61,0.82,0.35,-2.61,-4.37
1,2,450,13.3,-1.71,0.53,0.33,-3.05,-4.37
1,2,459,12.09,-1.69,0.36,0.36,-3.39,-4.37
1,2,469,11.17,-1.58,0.08,0.37,-3.49,-4.37
1,2,479,9.82,-1.48,0.27,0.32,-3.28,-4.37
1,2,490,8.41,-1.73,-0.07,0.21,-2.57,-4.37
1,2,499,6.84,-1.48,-0.68,0.14,-1.85,-3.9
1,2,509,5.72,-1.09,-1.26,0.14,-1.23,-2.94
1,2,520,5.56,-0.42,-1.18,0.12,-0.76,-2.07
1,2,529,6.06,0.31,-1.18,0.02,-0.32,-1.37
1,2,539,6.33,0.94,-1.17,-0.07,0.06,-0.89
1,2,549,6.82,1.27,-1.25,-0.08,0.16,-0.58
1,2,559,7.22,1.49,-1.05,-0.04,0.18,-0.39
1,2,569,7.52,1.83,-0.96,0.03,0.11,-0.33
1,2,579,7.85,1.87,-0.82,0.09,0.08,-0.32
1,2,589,8.01,1.92,-1.1,0.14,0.11,-0.27
1,2,600,7.95,1.98,-1.26,0.16,0.09,-0.18
1,2,609,8.04,2.12,-1.43,0.15,0.06,-0.11
1,2,619,8.37,2.24,-1.57,0.13,0.07,-0.03
1,2,630,8.58,2.31,-1.75,0.08,0.09,0.03
1,2,643,8.76,2.35,-1.83,-0.01,0.1,0.05
1,2,650,9.06,2.3,-1.73,-0.09,0.09,0.08
1,2,660,9.26,2.25,-1.44,-0.14,0.09,0.1
1,2,670,9.44,2.21,-1.22,-0.14,0.09,0.09
1,2,680,9.55,2.11,-1.05,-0.11,0.05,0.07
1,2,690,9.67,2.04,-0.88,-0.07,0.07,0.06
1,2,700,9.65,1.95,-0.96,-0.04,0.09,0.09
1,2,710,9.64,1.92,-1.04,-0.02,0.12,0.13
1,2,721,9.63,1.88,-1.09,-0.04,0.19,0.18
1,2,733,9.62,1.82,-1.1,-0.07,0.19,0.23
1,2,740,9.7,1.96,-1.09,-0.1,0.2,0.29
1,2,751,9.84,1.85,-0.97,-0.13,0.2,0.31
1,2,762,9.93,1.91,-0.91,-0.16,0.18,0.31
1,2,770,10.06,1.95,-0.86,-0.18,0.17,0.28
1,2,782,10.17,1.91,-0.88,-0.16,0.14,0.24
1,2,790,10.17,1.87,-0.79,-0.15,0.11,0.19
1,2,800,10.12,1.85,-0.54,-0.12,0.1,0.16
1,2,810,10.31,1.87,-0.6,-0.09,0.09,0.13
1,2,820,10.4,2.02,-0.67,-0.06,0.15,0.11
1,2,830,10.3,1.97,-0.82,-0.06,0.21,0.1
1,2,840,10.27,1.95,-1.3,-0.1,0.25,0.11
1,3,0,9.8,2.18,-0.65,0.23,0.11,-0.01
1,3,10,9.69,2.06,-0.94,0.22,0.13,0.05
1,3,20,9.82,2.13,-0.97,0.19,0.17,0.12
1,3,31,9.73,2.13,-0.99,0.13,0.24,0.15
1,3,42,9.6,2.24,-1.1,0.08,0.3,0.18
1,3,50,9.9,2.25,-1.02,0.03,0.31,0.19
1,3,60,9.88,2.34,-0.75,0.01,0.31,0.18
1,3,70,9.83,2.36,-0.91,0.03,0.21,0.12
1,3,80,9.85,2.45,-0.73,0.05,0.11,0.07
1,3,90,9.88,2.39,-0.9,0.08,-0.01,0.01
1,3,100,9.75,2.36,-0.95,0.07,-0.09,-0.02
1,3,110,9.61,2.27,-0.99,0.02,-0.15,-0.01
1,3,120,9.7,2.3,-1.09,-0.03,-0.13,0.01
1,3,130,9.4,2.18,-1.04,-0.07,-0.04,0.05
1,3,147,9.19,2.17,-0.86,-0.11,0.03,0.11
1,3,151,8.95,2.08,-0.78,-0.13,0.16,0.22
1,3,160,8.49,1.92,-0.64,-0.17,0.44,0.42
1,3,170,7.55,1.62,-0.2,-0.22,0.96,0.79
1,3,180,6.61,1.02,-0.6,-0.27,1.39,1.33
1,3,193,5.72,0.99,-0.97,-0.29,1.67,1.92
1,3,200,5.29,0.8,-1.03,-0.35,1.88,2.39
1,3,210,5.09,0.59,-0.94,-0.52,2.13,2.82
1,3,220,4.88,0.3,-0.91,-0.75,2.33,3.24
1,3,232,4.76,-0.24,-0.32,-0.99,2.6,3.72
1,3,240,4.84,-1.11,-0.06,-1.23,2.92,4.23
1,3,252,4.96,-1.56,0.45,-1.44,3.13,4.37
1,3,260,5.5,-2.21,0.9,-1.58,3.12,4.37
1,3,274,6.35,-2.54,1.1,-1.64,2.77,4.37
1,3,282,7.78,-2.72,1.81,-1.6,2.09,4.37
1,3,290,9.99,-2.74,2.8,-1.45,1.33,4.37
1,3,304,11.57,-3,3.3,-1.27,0.62,3.65
1,3,311,13.15,-3.99,3.69,-1,-0.05,2.75
1,3,321,13.9,-4.61,4.46,-0.74,-0.34,1.97
1,3,331,14.43,-5.22,4.53,-0.51,-0.58,1.44
1,3,342,14.79,-5.67,4.38,-0.3,-0.73,1.12
1,3,352,15.4,-5.91,4.29,-0.12,-0.68,0.89
1,3,362,16.12,-5.52,4.2,0.02,-0.55,0.61
1,3,371,16.48,-5.06,4.3,0.14,-0.51,0.22
1,3,381,16.68,-4.75,4.08,0.29,-0.54,-0.25
1,3,394,16.77,-4.23,3.72,0.48,-0.71,-0.82
1,3,401,16.56,-3.65,3.49,0.64,-1.05,-1.51
1,3,411,16.33,-2.99,2.88,0.79,-1.49,-2.29
1,3,421,16.01,-2.71,2.55,0.9,-2.06,-3.06
1,3,431,15.43,-2.32,2.07,0.97,-2.46,-3.8
1,3,441,14.95,-2.16,1.47,0.99,-2.78,-4.37
1,3,452,14.17,-1.72,0.72,0.97,-3.15,-4.37
1,3,463,13.09,-1.56,0.07,0.89,-3.44,-4.37
1,3,471,12.25,-1.58,-0.53,0.73,-3.48,-4.37
1,3,482,11.04,-1.33,-1.07,0.54,-3.33,-4.37
1,3,491,9.76,-1.08,-1.19,0.36,-3.1,-4.37
1,3,501,8.86,-0.83,-1.52,0.2,-2.61,-4.37
1,3,511,7.89,-0.49,-1.68,0.07,-2.11,-4.08
1,3,521,7.06,-0.24,-1.54,-0.04,-1.5,-3.36
1,3,531,6.47,0.01,-1.61,-0.14,-0.89,-2.58
1,3,542,6.11,0.34,-1.73,-0.24,-0.4,-1.82
1,3,551,6.13,0.87,-1.82,-0.3,-0.06,-1.15
1,3,562,6.6,1.3,-1.73,-0.35,0.16,-0.65
1,3,571,6.91,1.67,-1.49,-0.37,0.31,-0.35
1,3,581,7.25,1.87,-1.3,-0.34,0.35,-0.16
1,3,591,7.52,1.75,-1.08,-0.27,0.33,-0.03
1,3,614,7.95,1.88,-1.06,-0.16,0.31,0.04
1,3,616,8.31,1.86,-1.03,-0.08,0.26,0.06
1,3,621,8.56,2.03,-1.21,-0.05,0.2,0.03
1,3,631,8.81,2.13,-1.24,-0.06,0.12,-0.02
1,3,641,8.94,2.19,-1.19,-0.08,0.08,-0.06
1,3,651,9.1,2.25,-1.07,-0.1,0.09,-0.05
1,3,661,9.09,2.22,-1.16,-0.09,0.1,-0.03
1,3,671,9.21,2.31,-1.12,-0.07,0.12,0
1,3,681,9.29,2.3,-0.9,-0.03,0.1,0.05
1,3,692,9.42,2.43,-1,0,0.11,0.09
1,3,701,9.5,2.37,-1.21,0.01,0.12,0.13
1,3,712,9.61,2.41,-1.3,0,0.12,0.15
1,3,721,9.63,2.46,-1.3,-0.02,0.1,0.17
1,3,731,9.72,2.51,-1.39,-0.05,0.09,0.17
1,3,741,9.73,2.49,-1.29,-0.07,0.07,0.16
1,3,752,9.82,2.5,-1.29,-0.1,0.08,0.17
1,3,761,9.84,2.48,-1.21,-0.12,0.09,0.17
1,3,771,9.75,2.39,-1.22,-0.13,0.09,0.18
1,3,781,9.83,2.43,-1.11,-0.13,0.09,0.19
1,4,0,10.17,1.93,-0.89,0.28,-0.12,-0.09
1,4,10,10.26,1.78,-1.1,0.2,-0.14,-0.07
1,4,20,10.18,1.87,-1.13,0.12,-0.05,-0.07
1,4,30,10.33,2.03,-0.96,0.08,0.01,-0.07
1,4,40,10.45,1.93,-0.78,0.07,0.06,-0.08
1,4,50,10.37,1.9,-0.54,0.1,0.1,-0.11
1,4,61,10.43,1.95,-0.54,0.14,0.11,-0.13
1,4,70,10.4,1.87,-0.69,0.16,0.09,-0.13
1,4,80,10.35,1.94,-0.85,0.15,0.09,-0.12
1,4,90,10.33,2.03,-0.93,0.09,0.09,-0.1
1,4,100,10.22,2.09,-1.15,0.01,0.12,-0.06
1,4,113,10.03,1.97,-1.09,-0.07,0.06,-0.03
1,4,120,9.95,1.98,-1.07,-0.09,0.02,-0.04
1,4,130,9.84,1.85,-0.91,-0.08,0.01,-0.07
1,4,142,9.57,1.87,-0.88,-0.06,0.05,-0.12
1,4,150,9.11,1.83,-0.85,-0.06,0.13,-0.1
1,4,160,8.34,1.67,-0.83,-0.09,0.24,0
1,4,170,7.45,1.35,-1.08,-0.14,0.37,0.21
1,4,180,6.85,1.04,-0.83,-0.22,0.86,0.62
1,4,190,6.05,0.52,-1.01,-0.32,1.44,1.3
1,4,201,5.27,0.39,-1.53,-0.41,1.84,2.11
1,4,210,4.66,0.11,-1.34,-0.52,2.32,2.89
1,4,222,4.39,-0.2,-1.28,-0.74,2.75,3.56
1,4,230,3.96,-0.51,-1.14,-1.03,3.11,4.15
1,4,240,3.64,-1.16,-0.82,-1.3,3.27,4.37
1,4,250,3.9,-1.75,-0.2,-1.5,3.32,4.37
1,4,262,4.59,-2.15,0.39,-1.57,3.05,4.37
1,4,272,5.95,-2.33,1.31,-1.53,2.59,4.37
1,4,280,7.53,-2.41,1.74,-1.43,1.9,4.37
1,4,291,8.95,-2.75,2.13,-1.29,1.2,4.37
1,4,300,10.79,-3.21,2.29,-1.16,0.47,3.8
1,4,311,12.63,-3.68,2.43,-1.06,0.02,3.06
1,4,320,13.36,-4.24,2.94,-1.02,-0.21,2.38
1,4,330,13.75,-4.84,3.34,-1,-0.52,1.84
1,4,340,14.17,-5.49,3.79,-0.91,-0.65,1.49
1,4,351,14.47,-5.63,4.33,-0.73,-0.69,1.25
1,4,362,14.99,-5.68,4.29,-0.46,-0.71,1.02
1,4,370,15.85,-5.25,4.28,-0.17,-0.75,0.72
1,4,382,16.56,-5.04,3.89,0.05,-0.78,0.3
1,4,390,16.91,-4.64,3.67,0.21,-0.84,-0.19
1,4,400,17.09,-4.26,3.04,0.33,-1,-0.75
1,4,410,17.23,-3.94,2.63,0.44,-1.3,-1.45
1,4,420,17.13,-3.37,2.55,0.51,-1.67,-2.26
1,4,430,16.63,-3.01,2.18,0.57,-2.04,-3.1
1,4,440,15.64,-3.11,1.94,0.62,-2.32,-3.83
1,4,450,14.53,-3.08,1.71,0.64,-2.46,-4.3
1,4,460,13.33,-3.16,1.09,0.65,-2.56,-4.37
1,4,471,12.01,-2.97,0.76,0.65,-2.52,-4.37
1,4,482,10.64,-2.84,0.46,0.61,-2.09,-4.31
1,4,490,9.43,-2.73,-0.27,0.5,-1.68,-3.85
1,4,500,8.35,-2.37,-1.1,0.37,-1.37,-3.32
1,4,510,7.85,-1.88,-1.22,0.22,-1.03,-2.81
1,4,520,7.69,-1.45,-1.05,0.04,-0.76,-2.38
1,4,530,7.57,-0.97,-0.82,-0.07,-0.56,-2.04
1,4,540,7.62,-0.84,-0.64,-0.11,-0.37,-1.8
1,4,552,7.81,-0.39,-0.4,-0.08,-0.32,-1.6
1,4,560,7.88,-0.19,-0.39,0,-0.39,-1.48
1,4,570,8.2,0.22,-0.19,0.07,-0.42,-1.39
1,4,580,8.26,0.32,-0.37,0.12,-0.4,-1.27
1,4,591,8.34,0.48,-0.57,0.15,-0.34,-1.11
1,4,600,8.38,0.72,-0.65,0.18,-0.23,-0.89
1,4,610,8.48,0.93,-0.85,0.19,-0.1,-0.67
1,4,620,8.62,1.06,-0.96,0.18,0.07,-0.44
1,4,630,8.52,1.15,-1.25,0.16,0.16,-0.24
1,4,640,8.58,1.29,-1.48,0.14,0.2,-0.09
1,4,651,8.78,1.33,-1.54,0.11,0.16,-0.01
1,4,661,9.16,1.38,-1.6,0.06,0.13,-0.01
1,4,670,9.26,1.51,-1.49,0.01,0.09,-0.06
1,4,680,9.29,1.53,-1.39,-0.01,-0.03,-0.14
1,4,690,9.34,1.52,-1.25,-0.01,-0.1,-0.2
1,4,700,9.28,1.41,-1.25,-0.01,-0.1,-0.18
1,4,710,9.02,1.28,-1.3,-0.03,-0.1,-0.1
1,4,721,9.19,1.27,-1.46,-0.07,-0.05,0.02
1,4,730,9.26,1.32,-1.45,-0.13,0.07,0.15
1,4,741,9.36,1.36,-1.43,-0.2,0.15,0.24
1,4,750,9.64,1.36,-1.34,-0.25,0.19,0.3
1,4,760,9.85,1.29,-1.29,-0.3,0.25,0.33
1,5,0,10.39,1.2,-0.49,0.32,0.64,0.53
1,5,13,10.37,1.6,-0.99,0.28,0.61,0.55
1,5,22,10.47,1.78,-1.35,0.16,0.49,0.58
1,5,30,10.52,2,-1.61,0.01,0.35,0.6
1,5,40,10.48,2.02,-1.49,-0.13,0.18,0.58
1,5,55,11.12,2.48,-1.4,-0.24,-0.02,0.54
1,5,60,11.07,2.25,-1.02,-0.28,-0.1,0.43
1,5,70,11.03,2.27,-0.6,-0.26,-0.22,0.28
1,5,83,10.68,2.09,-0.42,-0.19,-0.28,0.14
1,5,90,10.33,1.9,-0.42,-0.11,-0.3,0.07
1,5,100,9.84,1.91,-0.5,-0.05,-0.25,0.06
1,5,110,9.2,1.99,-0.7,-0.06,-0.11,0.12
1,5,120,8.27,1.97,-1.08,-0.1,-0.01,0.24
1,5,130,7.29,2.17,-1.39,-0.18,0.05,0.37
1,5,140,6.47,2.09,-1.24,-0.28,0.15,0.52
1,5,150,5.69,2.21,-1.16,-0.4,0.35,0.7
1,5,161,4.85,2.04,-1.31,-0.44,0.4,0.86
1,5,170,3.84,1.9,-1.4,-0.47,0.42,1.04
1,5,180,2.87,1.62,-1.81,-0.5,0.3,1.24
1,5,190,2.86,1.56,-1.99,-0.53,0.16,1.47
1,5,204,3.21,0.94,-2.33,-0.62,0.17,1.78
1,5,211,3.65,-0.32,-2.45,-0.78,0.29,2.2
1,5,223,4.5,-0.54,-2.01,-0.96,0.5,2.66
1,5,231,5.51,-1.16,-1.68,-1.08,0.68,3.14
1,5,241,7.07,-1.34,-0.77,-1.13,0.84,3.46
1,5,251,8.42,-1.31,0.14,-1.11,0.76,3.48
1,5,261,9.55,-1.65,0.87,-1.03,0.4,3.22
1,5,271,10.98,-1.96,1.65,-0.9,-0.15,2.79
