tag,id,time,Ax,Ay,Az,gx,gy,gz
1,1,12,8.13,2.97,0.27,0.08,0.21,0.05
1,1,20,8.18,3,0.17,0.14,0.32,0.13
1,1,33,8.25,3.06,0.1,0.17,0.33,0.19
1,1,40,8.36,3.08,0.1,0.19,0.38,0.23
1,1,50,8.48,3.32,0.48,0.18,0.44,0.28
1,1,62,8.26,3.33,0.61,0.16,0.42,0.33
1,1,71,8.23,2.98,1.09,0.16,0.37,0.38
1,1,83,8.37,2.83,1.58,0.18,0.32,0.43
1,1,90,8.54,2.35,2.21,0.26,0.28,0.47
1,1,100,8.56,2.06,2.98,0.45,0.31,0.49
1,1,110,8.38,1.62,3.7,0.74,0.34,0.5
1,1,120,7.76,1.36,3.96,1.08,0.33,0.5
1,1,130,7.09,0.82,4.04,1.39,0.35,0.54
1,1,140,6.01,0.44,3.67,1.65,0.33,0.65
1,1,150,5.06,-0.07,3.2,1.84,0.3,0.84
1,1,160,4.37,-0.52,2.33,1.95,0.32,1.1
1,1,177,4.02,-0.44,1.47,1.95,0.44,1.38
1,1,181,3.94,-0.63,0.74,1.84,0.64,1.64
1,1,190,3.77,-0.61,0.02,1.66,0.82,1.85
1,1,200,4.16,-0.52,-0.99,1.48,0.92,2.08
1,1,210,4.86,-0.56,-1.99,1.33,0.88,2.33
1,1,220,6.2,-0.47,-3.13,1.25,0.83,2.56
1,1,230,7.7,-0.03,-4.26,1.16,0.83,2.77
1,1,240,8.96,0.21,-5.86,0.98,0.89,2.91
1,1,250,9.93,0.48,-7.29,0.67,0.94,2.94
1,1,260,10.6,0.44,-8.38,0.25,0.92,2.88
1,1,272,11.33,0.34,-9.21,-0.19,0.81,2.76
1,1,281,12.18,0.26,-9.65,-0.58,0.74,2.66
1,1,290,13.01,0.03,-10.02,-0.95,0.7,2.56
1,1,301,13.91,0.11,-10.32,-1.3,0.72,2.49
1,1,312,14.71,-0.02,-10.47,-1.64,0.65,2.4
1,1,320,15.58,-0.02,-10.38,-1.98,0.65,2.29
1,1,330,16.53,0.16,-10.36,-2.32,0.69,2.14
1,1,340,17.33,0.1,-10.03,-2.68,0.75,1.99
1,1,350,17.9,0.07,-9.66,-3.1,0.82,1.81
1,1,360,18.27,-0.38,-8.94,-3.52,0.86,1.6
1,1,370,18.33,-0.79,-7.95,-3.92,0.9,1.34
1,1,380,18.44,-2.14,-6.52,-4.29,0.89,1.05
1,1,392,18.82,-2.39,-4.31,-4.37,0.81,0.72
1,1,400,19.16,-3.29,-2.15,-4.37,0.71,0.35
1,1,413,19.61,-3.92,0.2,-4.37,0.6,-0.01
1,1,420,19.61,-4.38,2.22,-4.37,0.41,-0.4
1,1,431,19.61,-4.86,4.48,-4.37,0.16,-0.87
1,1,442,19.61,-5.35,6.45,-4.37,-0.17,-1.47
1,1,450,19.61,-5.68,8.65,-4.06,-0.48,-2.13
1,1,460,19.61,-6.4,10.03,-3.59,-0.75,-2.72
1,1,470,19.32,-6.71,11.14,-3.07,-0.91,-3.16
1,1,480,18.43,-7.39,11.94,-2.57,-0.93,-3.43
1,1,493,17.52,-7.6,12.64,-2.12,-0.77,-3.54
1,1,500,16.47,-7.58,13.03,-1.69,-0.43,-3.53
1,1,511,15.53,-7.34,13.03,-1.23,-0.07,-3.44
1,1,520,14.36,-6.57,12.41,-0.74,0.21,-3.35
1,1,530,13.01,-5.71,11.87,-0.29,0.37,-3.35
1,1,540,11.74,-4.88,10.92,0.11,0.36,-3.44
1,1,550,10.39,-4.33,9.93,0.47,0.29,-3.56
1,1,560,8.75,-3.99,8.77,0.77,0.16,-3.66
1,1,577,7.06,-3.54,7.39,1.05,-0.07,-3.71
1,1,580,5.98,-3.18,6.37,1.29,-0.26,-3.71
1,1,596,5.3,-2.71,5.13,1.45,-0.3,-3.59
1,1,600,4.08,-2.36,3.96,1.49,-0.13,-3.35
1,1,615,2.89,-1.94,3.04,1.49,0.05,-3.02
1,1,620,2.11,-1.32,2.07,1.53,0.21,-2.64
1,1,632,1.62,-0.62,1.55,1.64,0.28,-2.32
1,1,640,1.18,-0.22,1.1,1.79,0.28,-2.06
1,1,650,0.83,0.13,0.35,1.91,0.32,-1.83
1,1,660,0.18,0.42,-0.42,1.96,0.31,-1.58
1,1,676,-0.71,0.53,-1.47,1.96,0.33,-1.26
1,1,680,-1.3,0.78,-2.33,1.87,0.29,-0.86
1,1,697,-1.61,1.01,-2.85,1.76,0.29,-0.45
1,1,701,-1.63,1.21,-3.04,1.62,0.31,-0.06
1,1,710,-1.67,1.13,-3.53,1.51,0.29,0.31
1,1,720,-1.54,1.02,-3.71,1.42,0.26,0.68
1,1,730,-1.36,0.95,-3.91,1.35,0.29,1.08
1,1,741,-1.32,0.77,-3.96,1.27,0.33,1.49
1,1,750,-1.53,0.18,-3.76,1.15,0.36,1.89
1,1,761,-1.63,-0.2,-3.64,1.05,0.39,2.3
1,1,771,-1.76,-0.79,-3.41,0.97,0.31,2.71
1,1,780,-1.8,-1.53,-3.23,0.89,0.16,3.1
1,1,792,-1.4,-2.33,-2.62,0.83,0.01,3.48
1,1,800,-0.6,-3.55,-2.09,0.79,-0.13,3.91
1,1,810,0.96,-4.51,-1.65,0.88,-0.38,4.35
1,1,820,3.19,-5.26,-1.07,1.12,-0.51,4.37
1,1,830,5.88,-5.99,-1.2,1.39,-0.65,4.37
1,1,840,9.52,-6.05,-1.7,1.63,-0.62,4.37
1,1,850,13.54,-6.01,-2.38,1.69,0.04,4.37
1,1,862,15.81,-5.7,-3.14,1.5,0.69,4.37
1,1,870,17.98,-5.36,-3.6,1.16,0.88,4.37
1,1,880,19.61,-4.72,-3.42,0.87,0.92,4.37
1,1,894,19.61,-4.52,-2.8,0.63,0.84,4.37
1,1,904,19.61,-4.02,-1.87,0.49,0.71,4.1
1,1,911,19.61,-3.53,-0.96,0.46,0.62,3.19
1,1,921,19.61,-3.12,-0.9,0.52,0.28,2.34
1,1,931,19.61,-2.89,-1.08,0.58,-0.11,1.64
1,1,941,19.61,-2.62,-1.25,0.57,-0.28,1.08
1,1,951,19.61,-2.66,-1.54,0.5,-0.28,0.68
1,1,961,19.33,-2.59,-1.77,0.41,-0.23,0.43
1,1,971,18.01,-2.88,-1.82,0.32,-0.12,0.26
1,1,981,16.99,-2.96,-1.69,0.27,0.05,0.13
1,1,991,16.15,-2.89,-1.61,0.25,0.21,0.02
1,1,1001,15.06,-2.95,-1.73,0.25,0.31,-0.09
1,1,1015,14.16,-3.05,-1.81,0.22,0.32,-0.22
1,1,1022,13.23,-2.93,-1.94,0.17,0.3,-0.37
1,1,1034,12.31,-2.86,-1.97,0.09,0.21,-0.48
1,1,1041,11.59,-2.94,-1.99,0.01,0.06,-0.56
1,1,1051,11.16,-2.83,-1.61,-0.06,-0.06,-0.6
1,1,1063,10.69,-2.93,-1.41,-0.12,-0.1,-0.58
1,1,1070,10.66,-2.97,-1.13,-0.15,-0.17,-0.51
1,1,1081,10.41,-3.03,-1.07,-0.14,-0.28,-0.48
1,1,1091,10.68,-2.95,-0.91,-0.1,-0.37,-0.47
1,1,1101,10.77,-2.84,-0.97,-0.1,-0.44,-0.45
1,1,1111,10.54,-2.83,-0.9,-0.11,-0.62,-0.45
1,2,0,9.77,2.77,0.81,0.11,-0.21,-0.24
1,2,10,9.46,2.89,0.82,0.02,0.05,-0.13
1,2,21,9.43,2.68,1.05,-0.04,0.17,0.01
1,2,30,9.36,2.67,1.17,-0.04,0.03,0.13
1,2,40,9.63,2.48,1.3,0,0.03,0.18
1,2,52,9.68,2.49,1.53,0.06,0.03,0.19
1,2,63,9.65,2.18,1.86,0.11,0.08,0.17
1,2,70,9.71,2.3,2.15,0.18,0.1,0.15
1,2,80,9.65,1.94,2.62,0.26,0.11,0.12
1,2,90,9.64,1.65,3.12,0.37,0.1,0.07
1,2,100,9.53,1.6,3.54,0.55,0.13,0.03
1,2,112,9.15,1.3,3.96,0.77,0.1,0
1,2,120,8.6,1.25,3.82,0.98,0.11,0.01
1,2,130,8.03,1.01,3.82,1.16,0.11,0.05
1,2,140,7.01,0.97,3.73,1.34,0.07,0.11
1,2,150,6.39,0.4,3.8,1.54,-0.2,0.15
1,2,161,6.11,0.39,3.88,1.78,-0.31,0.19
1,2,170,5.87,0.07,3.59,2.09,-0.44,0.26
1,2,181,5.6,-0.12,3.15,2.38,-0.47,0.36
1,2,190,5.51,-0.23,2.56,2.63,-0.56,0.48
1,2,200,5.63,-0.35,1.46,2.81,-0.54,0.64
1,2,210,5.58,-0.38,0.11,2.88,-0.47,0.83
1,2,220,5.91,-0.36,-1.5,2.82,-0.46,1.04
1,2,231,6.7,0.43,-2.89,2.64,-0.41,1.25
1,2,240,7.59,0.71,-4.45,2.33,-0.2,1.45
1,2,251,8.43,1.55,-5.55,1.94,0.11,1.61
1,2,260,8.75,1.82,-6.09,1.53,0.37,1.7
1,2,270,8.52,1.68,-6.44,1.18,0.54,1.75
1,2,280,8.13,1.28,-6.86,0.94,0.57,1.83
1,2,290,7.8,0.89,-7.67,0.77,0.5,1.93
1,2,303,8.27,0.88,-8.51,0.6,0.38,2.05
1,2,310,8.88,0.97,-9.47,0.38,0.29,2.19
1,2,320,9.63,0.9,-10.54,0.07,0.27,2.33
1,2,334,10.52,0.96,-11.54,-0.29,0.32,2.44
1,2,341,11.39,1,-12.25,-0.69,0.38,2.5
1,2,352,12.06,0.91,-12.82,-1.14,0.43,2.49
1,2,360,12.72,0.71,-13.05,-1.63,0.48,2.45
1,2,370,13.42,0.53,-12.9,-2.09,0.48,2.37
1,2,380,14.05,0.27,-12.45,-2.51,0.45,2.26
1,2,390,14.92,0.2,-12.01,-2.91,0.42,2.15
1,2,401,15.81,0.12,-11.36,-3.29,0.31,2.02
1,2,410,16.78,-0.33,-10.49,-3.67,0.35,1.84
1,2,420,17.53,-0.61,-9.64,-4.06,0.49,1.64
1,2,432,17.89,-1.41,-8.17,-4.37,0.59,1.47
1,2,440,18.49,-1.82,-6.28,-4.37,0.71,1.28
1,2,450,19.14,-2.71,-3.77,-4.37,0.87,1.06
1,2,460,19.61,-3.68,-0.84,-4.37,0.98,0.79
1,2,473,19.61,-5.05,2.54,-4.37,1,0.37
1,2,480,19.61,-5.71,5.43,-4.37,0.86,-0.21
1,2,494,19.61,-6.39,8.11,-4.37,0.43,-0.9
1,2,500,19.61,-6.78,9.81,-3.76,-0.16,-1.67
1,2,511,19.61,-6.9,10.7,-3.13,-0.6,-2.34
1,2,520,19.49,-7.16,11.25,-2.61,-0.77,-2.78
1,2,530,18.43,-7.21,11.39,-2.16,-0.63,-2.98
1,2,540,17.39,-6.98,11.43,-1.72,-0.32,-3.01
1,2,552,16.41,-6.75,11.57,-1.25,-0.01,-2.95
1,2,560,15.78,-6.04,11.39,-0.74,0.27,-2.91
1,2,570,15.1,-5.3,10.69,-0.22,0.54,-2.92
1,2,580,14.03,-4.46,9.72,0.29,0.65,-3.04
1,2,590,12.69,-3.83,8.27,0.73,0.59,-3.22
1,2,601,11.33,-3.2,6.83,1.08,0.41,-3.44
1,2,610,9.76,-3.04,5.4,1.27,0.29,-3.61
1,2,620,8.59,-2.7,3.73,1.33,0.21,-3.63
1,2,630,7.49,-2.19,2.47,1.32,0.24,-3.54
1,2,640,6.65,-2.01,1.98,1.31,0.4,-3.36
1,2,650,6.34,-1.4,1.36,1.33,0.74,-3.04
1,2,660,5.72,-0.93,0.41,1.4,1.11,-2.65
1,2,670,5.21,-0.25,-0.37,1.47,1.31,-2.32
1,2,680,4.79,0.38,-1.51,1.47,1.43,-2.07
1,2,692,4.02,1.23,-2.43,1.37,1.43,-1.9
1,2,706,3.02,1.58,-3.22,1.21,1.29,-1.8
1,2,713,2.37,1.99,-3.4,1.05,1.04,-1.71
1,2,724,1.81,2.12,-3.36,0.92,0.81,-1.6
1,2,730,1.5,2.31,-3.04,0.83,0.63,-1.43
1,2,741,1.08,2.3,-2.76,0.8,0.53,-1.23
1,2,750,0.79,2.28,-2.34,0.81,0.47,-0.97
1,2,760,0.45,2.15,-2.06,0.84,0.54,-0.62
1,2,773,0,1.96,-1.94,0.87,0.55,-0.24
1,2,780,-0.47,1.76,-1.77,0.89,0.55,0.12
1,2,790,-0.59,1.57,-1.75,0.9,0.37,0.42
1,2,800,-0.5,1.33,-1.7,0.9,0.18,0.68
1,2,810,-0.41,0.98,-1.35,0.86,0.09,0.98
1,2,821,-0.34,0.54,-1.34,0.81,0.13,1.37
1,2,830,-0.31,0.15,-1.1,0.79,0.18,1.8
1,2,840,-0.39,-0.24,-0.92,0.79,0.22,2.21
1,2,850,-0.32,-0.7,-0.84,0.8,0.22,2.58
1,2,860,-0.34,-1.07,-0.85,0.82,0.12,2.9
1,2,870,0.02,-1.6,-0.78,0.85,-0.1,3.18
1,2,882,0.87,-2.11,-0.56,0.9,-0.36,3.45
1,2,890,2.09,-2.67,-0.57,0.96,-0.44,3.76
1,2,900,3.39,-3.41,-0.9,1,-0.38,4.12
1,2,910,5.04,-3.81,-1.15,1.03,-0.38,4.37
1,2,920,7.04,-4.08,-1.36,1.07,-0.27,4.37
1,2,930,9.09,-4.07,-1.46,1.08,-0.19,4.37
1,2,940,11.5,-3.97,-1.76,1.09,-0.18,4.37
1,2,951,14.02,-4.08,-1.85,1.1,-0.23,4.37
1,2,961,16.64,-3.79,-1.98,1.11,-0.11,4.37
1,2,970,18.41,-3.51,-2.23,1.06,0.07,4.37
1,2,980,19.29,-3.13,-2.52,0.96,0.19,4.12
1,2,990,18.99,-2.79,-2.53,0.81,0.15,3.62
1,2,1000,18.15,-2.96,-2.67,0.61,-0.07,3.07
1,2,1010,18.07,-3.41,-2.51,0.45,-0.33,2.66
1,2,1023,19.05,-3.6,-2.05,0.38,-0.39,2.44
1,2,1030,19.52,-3.62,-1.53,0.37,-0.21,2.31
1,2,1040,19.61,-3.49,-1.14,0.41,0.05,2.13
1,2,1050,19.58,-3.25,-1.38,0.47,0.2,1.89
1,2,1062,19.39,-2.98,-1.86,0.53,0.21,1.61
1,2,1073,19.34,-2.72,-2.3,0.5,0.2,1.28
1,2,1080,19.01,-2.58,-2.6,0.41,0.2,0.93
1,2,1093,18.23,-2.57,-2.76,0.28,0.18,0.6
1,2,1100,17.55,-2.66,-2.66,0.16,0.13,0.31
1,2,1114,16.82,-2.76,-2.39,0.06,0.14,0.06
1,2,1120,15.86,-2.88,-2.1,-0.01,0.19,-0.13
1,2,1130,14.91,-3.06,-1.79,-0.04,0.2,-0.29
1,2,1142,14.09,-3.15,-1.33,-0.04,0.23,-0.4
1,2,1150,13.14,-3.42,-1.03,-0.03,0.27,-0.46
1,2,1160,12.41,-3.56,-1.01,-0.02,0.25,-0.47
1,2,1170,11.86,-3.62,-0.91,-0.01,0.21,-0.48
1,2,1180,11.47,-3.45,-0.86,-0.03,0.15,-0.49
1,2,1191,10.92,-3.58,-0.93,-0.07,0.05,-0.53
1,2,1200,10.76,-3.33,-0.83,-0.1,-0.04,-0.6
1,2,1210,10.65,-3.24,-0.79,-0.14,-0.09,-0.68
1,3,0,7.56,3.38,1.2,0.21,-0.4,0.1
1,3,10,7.67,2.8,1.38,0.27,-0.35,0.12
1,3,21,7.78,2.79,1.82,0.33,-0.25,0.16
1,3,31,7.72,2.55,1.88,0.41,-0.17,0.23
1,3,40,7.59,2.17,1.99,0.5,-0.05,0.3
1,3,50,7.37,2.13,2.1,0.6,0.04,0.36
1,3,60,7.25,1.97,2.16,0.71,0.06,0.39
1,3,70,7.04,1.73,2.31,0.79,0.1,0.42
1,3,80,6.5,1.67,2.53,0.87,0.14,0.46
1,3,90,5.88,1.2,2.91,0.97,0.08,0.5
1,3,101,5.16,0.8,3,1.14,0.01,0.56
1,3,110,4.36,0.51,3.17,1.36,-0.16,0.64
1,3,120,4.06,0.12,2.89,1.6,-0.38,0.76
1,3,130,3.88,-0.32,2.36,1.81,-0.48,0.94
1,3,142,4.08,-0.79,1.42,1.95,-0.44,1.17
1,3,150,4.31,-1,0.37,1.98,-0.18,1.44
1,3,160,4.4,-1.19,-0.86,1.9,0.13,1.77
1,3,173,4.5,-1.3,-2.02,1.76,0.42,2.11
1,3,181,4.66,-1.31,-3.33,1.61,0.59,2.45
1,3,190,5.57,-0.85,-4.66,1.41,0.67,2.74
1,3,200,6.62,-0.74,-6.02,1.18,0.7,2.99
1,3,211,8.03,-0.38,-7.27,0.9,0.72,3.2
1,3,221,9.7,0.08,-8.13,0.63,0.79,3.33
1,3,232,11.35,0.55,-8.83,0.33,0.92,3.39
1,3,245,12.9,1.11,-10.29,-0.04,1.09,3.39
1,3,251,13.85,1.54,-11.4,-0.52,1.15,3.32
1,3,260,15.14,1.66,-11.88,-1.07,1.03,3.19
1,3,270,16.82,2,-12.11,-1.63,0.96,2.99
1,3,282,18.3,2.1,-11.88,-2.13,0.86,2.75
1,3,290,19.61,2.18,-11.23,-2.54,0.83,2.47
1,3,300,19.61,2.2,-10.44,-2.91,0.89,2.14
1,3,310,19.61,2.23,-9.65,-3.28,0.91,1.76
1,3,320,19.61,2.12,-8.64,-3.66,0.91,1.35
1,3,330,19.61,1.96,-7.5,-4.05,0.82,0.9
1,3,341,19.61,1.03,-6.27,-4.37,0.67,0.43
1,3,350,19.61,-0.66,-4.51,-4.37,0.45,-0.04
1,3,361,19.61,-2.73,-2.06,-4.37,0.3,-0.52
1,3,370,18.96,-3.92,0.79,-4.37,0.15,-0.98
1,3,382,18.07,-4.62,3.6,-4.37,-0.01,-1.36
1,3,391,17.07,-5.39,5.81,-4.37,-0.1,-1.6
1,3,400,16.38,-5.74,7.56,-4.19,-0.24,-1.73
1,3,410,16.32,-6.02,9,-3.72,-0.34,-1.83
1,3,420,16.22,-6.06,10.28,-3.22,-0.43,-1.96
1,3,430,16.28,-6.16,11.29,-2.65,-0.53,-2.15
1,3,451,16.21,-5.85,12.01,-2,-0.61,-2.38
1,3,454,15.9,-5.76,12.3,-1.33,-0.66,-2.58
1,3,460,15.65,-5.32,12.04,-0.69,-0.68,-2.75
1,3,471,15.39,-4.88,11.59,-0.13,-0.66,-2.92
1,3,481,14.84,-4.6,11.15,0.32,-0.57,-3.09
1,3,491,14.37,-3.9,9.94,0.71,-0.42,-3.19
1,3,500,13.29,-3.3,8.69,1.03,-0.3,-3.23
1,3,512,11.95,-2.8,7.26,1.25,-0.16,-3.29
1,3,520,10.71,-2.26,6.21,1.42,-0.07,-3.33
1,3,532,9.24,-2,4.75,1.56,0,-3.31
1,3,541,7.79,-1.59,3.6,1.66,0.04,-3.25
1,3,552,6.45,-1.5,2.99,1.73,0.05,-3.15
1,3,561,5.08,-1.22,2.19,1.76,0.19,-2.94
1,3,570,3.78,-0.98,1.14,1.76,0.3,-2.62
1,3,581,2.71,-0.66,0.11,1.74,0.41,-2.22
1,3,590,1.96,-0.03,-0.66,1.7,0.46,-1.82
1,3,600,1.82,0.56,-1.18,1.61,0.55,-1.46
1,3,612,1.6,1.02,-1.7,1.48,0.6,-1.15
1,3,621,1.34,1.24,-1.92,1.36,0.65,-0.89
1,3,630,0.93,1.33,-2.11,1.26,0.65,-0.65
1,3,642,0.25,1.48,-2.26,1.17,0.64,-0.43
1,3,650,-0.4,1.46,-2.27,1.09,0.54,-0.19
1,3,660,-0.76,1.25,-2.21,1.06,0.42,0.08
1,3,670,-0.92,1.16,-2.2,1.07,0.34,0.39
1,3,680,-0.95,1.02,-2.31,1.08,0.25,0.72
1,3,690,-0.74,0.88,-2.39,1.09,0.22,1.05
1,3,701,-0.68,0.55,-2.41,1.05,0.28,1.42
1,3,710,-0.89,0.11,-2.3,1,0.29,1.78
1,3,724,-0.85,-0.44,-1.99,0.94,0.28,2.15
1,3,731,-0.91,-0.99,-1.59,0.93,0.21,2.49
1,3,741,-0.96,-1.59,-0.99,0.98,0.08,2.82
1,3,751,-0.74,-2.34,-0.59,1.05,-0.08,3.13
1,3,761,-0.43,-3.22,-0.52,1.16,-0.29,3.49
1,3,771,0.92,-3.94,-0.45,1.32,-0.49,3.88
1,3,782,2.59,-4.57,-0.42,1.5,-0.48,4.33
1,3,791,4.54,-5.3,-1.09,1.66,-0.4,4.37
1,3,801,7.41,-5.74,-2.28,1.79,-0.39,4.37
1,3,813,11.38,-5.55,-3.44,1.81,-0.24,4.37
1,3,821,15.54,-5.09,-4.43,1.66,0.12,4.37
1,3,835,19.29,-4.38,-5.34,1.37,0.58,4.37
1,3,842,19.61,-3.44,-5.5,1,1.03,4.37
1,3,851,19.61,-2.79,-5.32,0.62,1.19,4.37
1,3,861,19.61,-2.38,-4.54,0.29,1.06,3.97
1,3,873,19.61,-2.26,-3.33,0.06,0.72,3.03
1,3,881,19.61,-2.52,-2.52,-0.02,0.31,2.2
1,3,891,19.61,-3.16,-1.89,0.01,-0.06,1.62
1,3,901,19.61,-3.31,-1.65,0.09,-0.16,1.26
1,3,913,19.61,-3.28,-1.63,0.14,0,1
