tag,id,time,Ax,Ay,Az,gx,gy,gz
1,3,470,-7.64,2.21,-0.37,-0.44,-0.16,3.18
1,3,480,-6.21,1.1,-0.12,-0.44,-0.21,3.83
1,3,491,-4.56,0.17,0.14,-0.41,-0.2,4.37
1,3,502,-2.9,-0.88,0.31,-0.37,-0.16,4.37
1,3,510,-0.85,-1.85,0.42,-0.31,-0.11,4.37
1,3,521,1.46,-2.43,0.43,-0.24,-0.03,4.37
1,3,532,4.17,-2.94,0.24,-0.2,0.16,4.37
1,3,540,6.66,-3.42,0.36,-0.24,0.27,4.37
1,3,551,9.48,-3.68,0.26,-0.29,0.37,4.37
1,3,560,12.18,-3.79,0.42,-0.35,0.56,4.37
1,3,571,14.51,-3.83,0.13,-0.41,0.54,4.37
1,3,580,17.19,-3.86,0.06,-0.44,0.28,4.37
1,3,591,19.61,-3.49,0.56,-0.44,0.16,4.37
1,3,600,19.61,-2.94,0.87,-0.44,0.22,4.37
1,3,611,19.61,-2.51,1.37,-0.41,0.3,4.37
1,3,621,19.61,-2.23,1.42,-0.37,0.19,3.38
1,3,631,19.61,-2.16,1.53,-0.33,0.05,2.32
1,3,640,19.61,-2.46,1.43,-0.32,-0.08,1.4
1,3,654,19.61,-2.82,1.32,-0.34,-0.26,0.76
1,3,660,18.59,-3,1.52,-0.34,-0.27,0.38
1,3,670,17.15,-2.91,1.79,-0.28,-0.14,0.22
1,3,681,15.84,-2.84,2.08,-0.17,0.07,0.17
1,3,691,14.54,-2.57,1.92,-0.03,0.18,0.13
1,3,700,13.38,-2.3,1.64,0.06,0.19,0.07
1,3,710,12.64,-2.14,1.24,0.08,0.16,0
1,3,720,11.95,-1.93,1.1,0.06,0.08,-0.09
1,3,732,11.46,-1.7,1.18,0.04,0.03,-0.18
1,3,740,11.06,-1.54,0.97,0.06,-0.08,-0.27
1,3,752,10.58,-1.42,1.02,0.07,-0.16,-0.35
1,3,760,10.15,-1.25,1.01,0.05,-0.2,-0.41
1,3,770,9.71,-1.26,0.97,0.05,-0.21,-0.39
1,3,780,9.32,-1.4,0.99,0.07,-0.2,-0.32
1,3,790,9.25,-1.27,0.98,0.12,-0.14,-0.2
1,3,802,9.22,-1.18,0.85,0.14,-0.08,-0.09
1,3,811,9.29,-1.12,0.61,0.11,-0.06,-0.03
1,3,820,9.33,-0.93,0.37,0.06,-0.09,-0.02
1,3,830,9.4,-0.86,0.24,0,-0.07,-0.01
1,3,841,9.47,-0.8,0.25,-0.06,-0.08,0
1,3,851,9.55,-0.78,0.18,-0.11,-0.08,0
1,3,861,9.57,-0.94,0.29,-0.16,-0.09,-0.01
1,3,870,9.63,-0.84,0.34,-0.19,-0.11,-0.04
1,3,881,9.55,-0.91,0.4,-0.21,-0.19,-0.07
1,3,890,9.61,-0.94,0.5,-0.21,-0.24,-0.1
1,4,0,11.21,-1.1,0,-0.29,0.09,-0.22
1,4,10,10.9,-0.92,0.53,-0.31,0.1,-0.22
1,4,21,10.93,-1.17,0.81,-0.25,0.02,-0.21
1,4,33,10.98,-1.2,0.87,-0.13,0.01,-0.19
1,4,40,11.17,-1.29,0.86,-0.02,0.03,-0.17
1,4,50,11.36,-1.35,0.54,0.06,0.07,-0.15
1,4,60,11.47,-1.14,0.49,0.1,0.21,-0.15
1,4,74,11.42,-1.09,0.25,0.08,0.34,-0.15
1,4,82,11.2,-0.85,-0.21,0.02,0.36,-0.15
1,4,92,10.98,-0.49,-0.18,-0.07,0.36,-0.18
1,4,100,10.96,-0.53,-0.02,-0.16,0.2,-0.25
1,4,111,11.01,-0.4,0.03,-0.21,0.13,-0.34
1,4,135,11.15,-0.5,0.23,-0.21,-0.02,-0.46
1,4,136,11.45,-0.19,0.41,-0.17,-0.17,-0.62
1,4,163,12.09,-0.51,0.33,-0.13,-0.37,-0.88
1,4,165,12.7,-0.28,0.39,-0.1,-0.59,-1.24
1,4,167,13.73,-0.29,0.3,-0.1,-1.08,-1.83
1,4,172,14.8,-0.18,0.24,-0.14,-1.67,-2.66
1,4,181,15.74,-0.34,0.28,-0.26,-2.42,-3.67
1,4,191,16.58,-0.5,-0.32,-0.45,-3.12,-4.37
1,4,202,16.96,-0.51,-0.31,-0.63,-3.9,-4.37
1,4,213,17.32,-0.18,-0.3,-0.79,-4.37,-4.37
1,4,234,17.53,0.25,-0.44,-0.88,-4.37,-4.37
1,4,236,17.32,0.5,-0.86,-0.93,-4.37,-4.37
1,4,242,17.08,0.75,-2.2,-1.05,-4.37,-4.37
1,4,251,15.89,0.82,-3.28,-1.29,-4.37,-4.37
1,4,262,14.1,1.14,-3.12,-1.7,-4.37,-4.37
1,4,271,12.2,1.13,-2.84,-2.04,-4.37,-4.37
1,4,281,9.72,0.93,-2.54,-2.18,-4.37,-4.37
1,4,296,6.95,1,-1.96,-2.16,-4.37,-4.37
1,4,302,4.86,1.28,-1.64,-2.06,-4.37,-4.37
1,4,311,2.89,1.78,-1.32,-1.95,-4.37,-4.37
1,4,321,0.83,2.06,-0.52,-1.84,-4.37,-4.37
1,4,332,-1.42,2.65,0.33,-1.69,-4.15,-4.37
1,4,342,-3.28,2.96,0.94,-1.51,-3.37,-4.37
1,4,353,-5.63,3.05,1.17,-1.28,-2.36,-4.37
1,4,361,-8.24,3.54,1.69,-1.01,-1.26,-3.62
1,4,371,-9.99,3.86,2.17,-0.71,-0.12,-1.79
1,4,382,-11.26,4.04,1.64,-0.43,0.8,0.14
1,4,391,-11.43,4.18,1.03,-0.19,1.66,2.04
1,4,401,-10.53,4.33,0.7,-0.02,2.26,3.71
1,4,411,-8.52,4.54,-0.04,0.17,2.67,4.37
1,4,424,-6.6,5.15,-0.68,0.37,3.27,4.37
1,4,431,-5.31,5.25,-1.3,0.48,3.96,4.37
1,4,442,-4.03,4.98,-1.95,0.49,4.37,4.37
1,4,451,-2.51,4.48,-2.15,0.5,4.37,4.37
1,4,461,-0.58,3.48,-2.26,0.48,4.37,4.37
1,4,471,2.01,3.02,-1.75,0.49,4.37,4.37
1,4,482,4.6,2.01,-1.53,0.47,4.37,4.37
1,4,491,6.76,1.24,-1.06,0.46,4.37,4.37
1,4,501,9.03,0.33,-0.85,0.47,4.37,4.37
1,4,511,11.54,-0.73,-0.74,0.5,4.37,4.37
1,4,522,13.74,-0.93,-0.16,0.48,4.37,4.37
1,4,532,15.11,-1.27,0.44,0.38,4.37,4.37
1,4,545,16.21,-1.31,1.03,0.32,4.37,4.37
1,4,551,16.62,-1.16,1.8,0.36,4.37,4.37
1,4,561,16.99,-1.24,1.35,0.43,3.6,4.37
1,4,571,17.26,-0.78,-0.03,0.3,2.79,4.37
1,4,581,15.97,-0.92,-0.46,-0.19,1.71,3.29
1,4,591,15.16,-1.17,0.01,-0.7,0.51,1.94
1,4,602,14.76,-1.43,1.41,-0.92,-0.17,0.99
1,4,611,13.99,-1.97,3.1,-0.86,-0.45,0.44
1,4,621,12.93,-2.19,3.82,-0.6,-0.42,0.27
1,4,631,12.32,-2.17,3.73,-0.23,-0.3,0.34
1,4,642,11.77,-2.03,3.28,0.08,0.06,0.54
1,4,652,11.32,-1.87,2.11,0.22,0.33,0.78
1,4,662,11.26,-1.55,1.01,0.19,0.44,0.91
1,4,674,11.67,-1.05,0.1,-0.01,0.53,0.88
1,4,681,11.71,-0.86,0.02,-0.29,0.44,0.69
1,4,691,11.58,-0.77,0.41,-0.48,0.26,0.43
1,4,701,11.63,-0.88,1.2,-0.5,0.04,0.13
1,4,712,11.41,-1.14,1.74,-0.4,-0.06,-0.1
1,4,721,11.06,-1.27,1.83,-0.26,-0.07,-0.24
1,4,732,10.55,-1.45,1.57,-0.12,-0.06,-0.26
1,4,742,10.17,-1.27,1.47,-0.05,-0.03,-0.22
1,4,751,10.12,-1.21,0.97,-0.04,0.02,-0.16
1,4,761,10.07,-1.1,0.68,-0.1,0.05,-0.12
1,4,771,10,-1.07,0.65,-0.19,0.04,-0.1
1,4,782,10.09,-1.12,1.01,-0.27,0.05,-0.1
1,4,791,10.01,-1.14,1.17,-0.27,0.06,-0.1
1,4,801,9.94,-1.18,1.5,-0.22,0.07,-0.09
1,4,811,9.79,-1.19,1.46,-0.16,0.04,-0.1
1,4,822,9.79,-1.17,1.33,-0.12,0.01,-0.11
1,4,832,9.8,-1.23,1.09,-0.1,-0.07,-0.13
1,4,841,9.86,-1.21,1.17,-0.1,-0.14,-0.17
