tag,id,time,Ax,Ay,Az,gx,gy,gz
1,0,620,4.96,0.12,3.45,-2.31,-0.27,1.29
1,0,630,5.38,0,4.08,-2.22,-0.26,1.41
1,0,640,5.7,-0.16,4.68,-2.12,-0.28,1.48
1,0,650,5.99,-0.32,5.08,-2.01,-0.31,1.53
1,0,660,6.25,-0.24,5.73,-1.89,-0.32,1.57
1,0,670,6.65,-0.24,6.42,-1.75,-0.35,1.6
1,0,682,6.95,-0.26,6.78,-1.57,-0.4,1.63
1,0,690,7.45,-0.06,7,-1.39,-0.46,1.66
1,0,703,7.84,0.01,7.09,-1.2,-0.47,1.71
1,0,710,8.43,0.19,7.29,-1.03,-0.4,1.75
1,0,720,8.85,0.27,7.43,-0.91,-0.3,1.82
1,0,730,9.29,0.24,7.6,-0.79,-0.14,1.88
1,0,740,9.63,0.25,7.7,-0.68,-0.02,1.93
1,0,752,10.12,0.01,8.01,-0.56,0.07,1.94
1,0,762,10.8,-0.23,8.38,-0.42,0.14,1.94
1,0,770,11.23,-0.4,8.63,-0.23,0.19,1.88
1,0,781,11.81,-0.59,8.92,0.02,0.19,1.77
1,0,790,12.07,-0.69,8.77,0.29,0.15,1.63
1,0,803,12.16,-0.76,8.26,0.54,0.09,1.49
1,0,811,12.26,-0.82,7.7,0.74,0.03,1.37
1,0,822,12.56,-0.86,7.07,0.9,0.01,1.28
1,0,830,12.83,-0.7,6.44,1.03,0.04,1.23
1,0,840,13.02,-0.56,5.63,1.14,0.1,1.16
1,0,850,13.12,-0.3,4.8,1.23,0.12,1.07
1,0,860,13.05,-0.01,3.99,1.31,0.13,0.96
1,0,870,12.86,0.11,3.25,1.34,0.13,0.83
1,0,884,12.57,0.26,2.27,1.33,0.09,0.7
1,0,891,12.54,0.58,1.42,1.3,0.06,0.58
1,0,904,12.52,0.82,0.79,1.23,0.08,0.5
1,0,911,12.34,0.94,0.19,1.12,0.13,0.43
1,0,920,12.15,1.01,-0.15,1,0.21,0.38
1,0,930,11.83,1.08,-0.44,0.87,0.28,0.34
1,0,940,11.57,1.05,-0.47,0.73,0.28,0.31
1,0,950,11.4,0.98,-0.51,0.61,0.29,0.29
1,0,960,11.15,0.89,-0.37,0.51,0.28,0.28
1,0,970,11.05,0.78,-0.3,0.44,0.23,0.26
1,0,980,10.82,0.67,-0.13,0.38,0.18,0.22
1,0,990,10.73,0.59,-0.06,0.31,0.1,0.2
1,0,1000,10.64,0.46,0.16,0.24,0.07,0.17
1,0,1010,10.72,0.27,0.39,0.17,0.06,0.16
1,0,1023,10.73,0.12,0.55,0.09,0.08,0.17
1,0,1030,10.71,0.08,0.81,0.02,0.09,0.18
1,0,1041,10.76,-0.05,1.19,-0.03,0.08,0.17
1,0,1051,10.76,-0.23,1.5,-0.06,0.08,0.13
1,0,1061,10.79,-0.34,1.69,-0.08,0.04,0.07
1,0,1071,10.77,-0.43,1.88,-0.08,0.02,0
1,0,1082,10.42,-0.57,2.02,-0.08,0.01,-0.09
1,0,1092,10.55,-0.61,2.28,-0.09,-0.03,-0.17
1,0,1101,10.27,-0.63,2.2,-0.1,-0.02,-0.22
1,0,1111,10.1,-0.7,2.17,-0.12,0,-0.24
1,0,1121,9.93,-0.68,2.2,-0.16,0.05,-0.24
1,0,1131,9.86,-0.61,2.34,-0.19,0.06,-0.23
1,0,1141,9.82,-0.48,2.47,-0.19,0.08,-0.21
1,0,1151,9.85,-0.35,2.6,-0.18,0.06,-0.2
1,0,1162,9.75,-0.23,2.62,-0.16,0.03,-0.2
1,0,1171,9.73,-0.13,2.67,-0.14,-0.04,-0.2
1,1,0,10.23,0.26,2.91,-0.03,-0.29,0.23
1,1,10,10.7,0.1,2.69,0.03,-0.19,0.17
1,1,21,10.25,-0.01,2.14,0.08,-0.3,0.14
1,1,34,10.29,-0.05,1.87,0.1,-0.29,0.08
1,1,42,10.23,0.05,1.59,0.08,-0.23,0.07
1,1,50,9.9,0.09,1.29,0.02,-0.19,0.07
1,1,60,9.84,0.1,1.42,-0.04,-0.17,0.08
1,1,70,9.91,0.25,1.65,-0.1,-0.13,0.1
1,1,80,9.71,0.28,1.66,-0.13,-0.1,0.12
1,1,90,9.74,0.17,2.07,-0.13,-0.11,0.13
1,1,100,9.59,0.04,2.29,-0.11,-0.12,0.15
1,1,110,9.51,0.03,2.48,-0.08,-0.12,0.18
1,1,120,9.47,-0.06,2.79,-0.05,-0.13,0.23
1,1,131,9.27,0.02,3.11,-0.01,-0.1,0.28
1,1,140,9.17,-0.05,3.54,0.04,-0.07,0.33
1,1,150,9.14,-0.05,3.87,0.08,-0.07,0.39
1,1,160,9.09,-0.09,4.3,0.12,-0.01,0.46
1,1,170,9.18,-0.14,4.96,0.16,0.01,0.53
1,1,180,9.5,-0.34,5.5,0.22,0.02,0.59
1,1,190,10.04,-0.66,6.19,0.34,0.03,0.63
1,1,200,10.69,-0.91,6.77,0.53,0.03,0.63
1,1,210,11.52,-1.01,6.91,0.77,0.03,0.62
1,1,220,12.14,-1.19,6.99,1.03,0.03,0.59
1,1,230,12.78,-1.3,6.9,1.26,0.04,0.52
1,1,240,13.33,-1.3,6.56,1.48,0.05,0.42
1,1,250,13.7,-1.43,6.14,1.63,0.06,0.28
1,1,260,14.07,-1.44,5.68,1.79,0.02,0.09
1,1,270,14.52,-1.45,4.96,1.94,-0.06,-0.1
1,1,280,15,-1.27,4.07,2.1,-0.1,-0.28
1,1,291,15.4,-1.14,3.08,2.23,-0.11,-0.47
1,1,300,15.66,-0.86,1.87,2.29,-0.13,-0.65
1,1,310,15.86,-0.56,0.53,2.31,-0.11,-0.84
1,1,320,15.82,-0.31,-0.65,2.27,-0.1,-1.04
1,1,330,15.86,0.11,-2.03,2.16,-0.09,-1.24
1,1,340,15.53,0.4,-3.29,1.95,-0.02,-1.43
1,1,350,15.17,0.72,-4.12,1.69,-0.02,-1.67
1,1,360,14.72,0.85,-4.63,1.39,-0.05,-1.9
1,1,371,14.2,1,-4.9,1.11,-0.13,-2.14
1,1,380,13.57,1.04,-5.23,0.89,-0.23,-2.35
1,1,390,12.96,1.08,-5.6,0.68,-0.29,-2.51
1,1,400,12.13,0.95,-5.89,0.48,-0.3,-2.62
1,1,410,11.17,0.98,-6.01,0.26,-0.32,-2.68
1,1,420,10.3,1,-6.11,0.01,-0.36,-2.71
1,1,430,9.48,1.01,-6.13,-0.25,-0.34,-2.67
1,1,440,8.85,1.09,-6.22,-0.5,-0.32,-2.6
1,1,450,8.03,1.16,-5.96,-0.75,-0.31,-2.5
1,1,460,7.54,1.17,-5.77,-0.98,-0.3,-2.4
1,1,470,6.95,1.16,-5.43,-1.18,-0.28,-2.29
1,1,480,6.39,1.25,-5.08,-1.34,-0.28,-2.17
1,1,490,5.91,1.25,-4.78,-1.49,-0.31,-2.03
1,1,500,5.41,1.29,-4.52,-1.64,-0.34,-1.89
1,1,510,5.09,1.33,-4.12,-1.8,-0.37,-1.74
1,1,520,4.55,1.31,-3.73,-1.97,-0.39,-1.59
1,1,530,4.16,1.27,-3.3,-2.13,-0.42,-1.45
1,1,540,3.71,1.2,-2.65,-2.26,-0.47,-1.29
1,1,550,3.4,1.06,-2.09,-2.36,-0.5,-1.1
1,1,560,3.1,0.88,-1.37,-2.42,-0.49,-0.91
1,1,570,2.75,0.79,-0.73,-2.45,-0.52,-0.68
1,1,580,2.49,0.78,-0.23,-2.46,-0.57,-0.45
1,1,590,2.3,0.68,0.36,-2.44,-0.64,-0.21
1,1,600,2.21,0.67,0.97,-2.42,-0.7,0.03
1,1,610,2.44,0.67,1.47,-2.38,-0.76,0.29
1,1,620,2.7,0.73,2.15,-2.33,-0.78,0.54
1,1,631,2.89,0.74,2.66,-2.27,-0.75,0.79
1,1,641,3.06,0.53,3.18,-2.24,-0.69,1.02
1,1,650,3.22,0.3,3.91,-2.22,-0.68,1.25
1,1,660,3.55,0.08,4.63,-2.22,-0.66,1.45
1,1,670,3.94,-0.23,5.6,-2.2,-0.61,1.63
1,1,680,4.47,-0.37,6.64,-2.12,-0.54,1.81
1,1,690,5.06,-0.36,7.98,-1.97,-0.52,1.95
1,1,700,5.7,-0.47,8.99,-1.76,-0.52,2.08
1,1,710,6.34,-0.6,9.82,-1.52,-0.46,2.21
1,1,720,7.11,-0.72,10.3,-1.27,-0.41,2.37
1,1,730,7.85,-0.85,10.73,-1,-0.31,2.52
1,1,740,8.63,-0.86,10.97,-0.72,-0.21,2.63
1,1,751,9.59,-0.89,10.99,-0.44,-0.16,2.7
1,1,761,10.56,-0.76,10.73,-0.15,-0.04,2.74
1,1,770,11.43,-0.68,10.68,0.15,0.08,2.74
1,1,783,12.28,-0.5,10.07,0.43,0.11,2.66
1,1,790,13,-0.43,9.29,0.67,0.12,2.51
1,1,800,13.68,-0.46,8.53,0.87,0.04,2.3
1,1,810,14.41,-0.37,7.45,1.02,-0.02,2.03
1,1,820,14.94,-0.25,6.28,1.08,-0.08,1.71
1,1,830,15.2,-0.03,5.39,1.09,-0.13,1.35
1,1,840,15.27,0.13,4.8,1.08,-0.18,1.02
1,1,854,15.29,0.24,4.04,1.14,-0.23,0.75
1,1,860,15.05,0.38,3.49,1.25,-0.26,0.53
1,1,870,14.98,0.64,2.84,1.36,-0.25,0.37
1,1,880,14.81,0.85,1.65,1.45,-0.17,0.27
1,1,890,14.49,1.17,0.35,1.45,-0.07,0.22
1,1,901,14.36,1.26,-0.81,1.35,0.07,0.2
1,1,910,13.96,1.35,-1.53,1.15,0.22,0.14
1,1,920,13.44,1.34,-1.97,0.92,0.31,0.06
1,1,930,12.9,1.2,-1.98,0.69,0.33,-0.05
1,1,940,12.43,1.03,-1.64,0.51,0.28,-0.19
1,1,950,11.8,0.78,-1.28,0.39,0.2,-0.34
1,1,962,11.17,0.57,-0.96,0.31,0.1,-0.45
1,1,970,10.7,0.39,-0.62,0.26,0.03,-0.51
1,1,981,10.21,0.17,-0.46,0.21,0,-0.49
1,1,990,9.83,-0.12,-0.31,0.15,0.01,-0.39
1,1,1000,9.67,-0.28,-0.07,0.08,0.07,-0.24
1,1,1010,9.54,-0.28,0.31,0.02,0.13,-0.09
1,1,1021,9.51,-0.35,0.63,-0.02,0.17,0.02
1,1,1031,9.76,-0.36,0.89,-0.03,0.15,0.09
1,1,1042,9.74,-0.43,1.07,-0.02,0.09,0.08
1,1,1050,9.83,-0.45,1.21,-0.01,0,0.02
1,1,1060,9.75,-0.51,1.42,0,-0.09,-0.03
1,1,1070,9.78,-0.48,1.5,0.01,-0.14,-0.05
1,1,1080,9.71,-0.45,1.49,0,-0.14,-0.05
1,1,1090,9.63,-0.38,1.53,-0.02,-0.15,-0.03
1,1,1102,9.67,-0.3,1.61,-0.05,-0.13,-0.01
1,1,1111,9.66,-0.18,1.52,-0.07,-0.07,0
1,1,1120,9.64,-0.1,1.56,-0.09,-0.05,0.01
1,1,1130,9.63,0.06,1.51,-0.11,-0.07,0.03
1,1,1140,9.69,0.22,1.64,-0.13,-0.12,0.01
1,1,1150,9.69,0.34,1.64,-0.17,-0.22,-0.03
1,1,1161,9.65,0.29,1.53,-0.23,-0.25,-0.08
1,1,1170,9.68,0.34,1.55,-0.3,-0.3,-0.1
1,1,1183,9.71,0.34,1.41,-0.35,-0.28,-0.08
1,2,0,9.69,1.31,1.74,0.04,-0.17,0.46
1,2,10,9.36,0.93,1.86,0.1,-0.17,0.61
1,2,21,9.31,0.93,1.48,0.13,-0.32,0.76
1,2,31,9.59,0.89,1.76,0.16,-0.34,0.88
1,2,40,9.73,0.83,1.83,0.19,-0.31,1
1,2,50,9.68,0.8,1.77,0.23,-0.24,1.11
1,2,60,10.08,1.08,2.06,0.25,-0.11,1.19
1,2,71,10.64,1.01,2.52,0.26,0.04,1.25
1,2,80,10.94,0.82,2.79,0.3,0.24,1.28
1,2,90,11.42,0.89,3.24,0.36,0.34,1.27
1,2,100,11.93,0.6,3.63,0.47,0.42,1.23
1,2,110,12.32,0.4,4.11,0.6,0.45,1.13
1,2,124,12.85,-0.01,4.41,0.78,0.43,0.97
1,2,131,13.15,-0.26,4.5,1.02,0.26,0.74
1,2,140,13.49,-0.53,4.72,1.26,0.13,0.49
1,2,150,13.78,-0.78,4.51,1.51,-0.01,0.23
1,2,160,13.87,-1.21,4.27,1.76,-0.12,-0.03
1,2,170,14.14,-1.34,4.12,2.05,-0.23,-0.33
1,2,180,14.43,-1.51,3.84,2.37,-0.29,-0.63
1,2,191,14.63,-1.48,3.65,2.73,-0.38,-0.99
1,2,200,14.57,-1.66,3.1,3.09,-0.62,-1.41
1,2,210,15.05,-1.34,1.75,3.4,-0.92,-1.88
1,2,220,15.4,-0.4,-1.16,3.43,-1.21,-2.38
1,2,230,14.58,-0.16,-3.1,3.01,-1.46,-2.98
1,2,240,14.2,1.14,-4.56,2.22,-1.91,-3.62
1,2,250,13.53,1.84,-5.61,1.4,-2.1,-4.26
1,2,260,11.93,2.01,-6.16,0.72,-2.36,-4.37
1,2,271,10.89,2.46,-6.71,0.17,-2.77,-4.37
1,2,280,9.32,2.07,-6.85,-0.37,-2.99,-4.37
1,2,290,7.82,2.23,-6.94,-0.9,-3.3,-4.37
1,2,300,6.84,2.49,-7.32,-1.38,-3.52,-4.37
1,2,310,5.38,2.92,-7.5,-1.84,-3.52,-4.37
1,2,320,4.59,3.34,-8.03,-2.29,-3.6,-4.37
1,2,330,4.01,3.69,-8.47,-2.71,-3.5,-4.37
1,2,340,2.6,3.39,-7.66,-3.1,-3.37,-4.37
1,2,350,1.72,3.3,-6.87,-3.48,-3.23,-4.37
1,2,360,1.11,3.31,-6.31,-3.77,-2.75,-4.01
1,2,370,0.73,3.44,-5.74,-3.96,-2.17,-3.15
1,2,380,0.04,3.59,-4.83,-4.04,-1.62,-2.12
1,2,390,-0.43,3.49,-3.87,-4,-1.1,-1.06
1,2,400,-0.57,3.91,-3.19,-3.81,-0.6,-0.09
1,2,412,-0.49,3.96,-1.67,-3.58,-0.29,0.79
1,2,420,0,4.19,-0.68,-3.35,0,1.55
1,2,430,0.44,4.19,-0.49,-3.13,0.13,2.23
1,2,440,1.22,3.86,0.31,-2.93,0.63,2.84
1,2,452,2.03,4.44,0.82,-2.81,0.85,3.4
1,2,460,2.89,4.01,1.44,-2.62,1.02,3.87
1,2,470,3.77,3.92,1.96,-2.44,1.1,4.26
1,2,480,4.68,3.6,2.55,-2.25,1.28,4.37
1,2,490,5.55,3.26,2.99,-2.08,1.5,4.37
1,2,500,6.16,2.81,2.98,-1.94,1.52,4.37
1,2,510,6.75,2.49,3.1,-1.82,1.56,4.37
1,2,520,7.6,2.05,3.44,-1.74,1.48,4.37
1,2,533,8.55,1.61,4.04,-1.66,1.48,4.37
1,2,540,9.51,0.97,5.03,-1.58,1.55,4.37
1,2,550,10.3,0.63,5.86,-1.45,1.47,4.37
1,2,560,10.95,0.26,6.42,-1.22,1.4,4.37
1,2,570,11.31,-0.2,6.49,-0.92,1.33,4.37
1,2,580,11.47,-0.77,6.83,-0.59,1.34,4.24
1,2,590,11.5,-1.02,7.15,-0.29,1.33,4.07
1,2,600,11.72,-1.33,7.03,0.03,1.17,3.86
1,2,610,12.12,-1.67,7.13,0.38,0.93,3.56
1,2,620,12.52,-1.81,6.4,0.67,0.82,3.21
1,2,630,12.65,-1.79,5.76,0.84,0.71,2.84
1,2,640,12.43,-1.82,5.26,0.87,0.58,2.45
1,2,650,12.34,-1.62,4.97,0.83,0.56,2.1
1,2,660,12.22,-1.44,4.94,0.83,0.48,1.78
1,2,671,11.94,-1.33,4.88,0.91,0.38,1.54
1,2,680,11.86,-1.27,5.11,1.06,0.38,1.34
1,2,690,11.62,-1.32,5.34,1.28,0.34,1.19
1,2,700,11.47,-1.24,5.68,1.57,0.27,1.08
1,2,710,11.16,-1.37,5.91,1.93,0.23,0.99
1,2,720,10.95,-1.45,5.64,2.35,0.19,0.93
1,2,733,10.98,-1.47,4.24,2.66,0.05,0.89
1,2,740,10.89,-1.47,3,2.74,0.03,0.87
1,2,750,10.97,-0.74,1.28,2.5,0.11,0.8
1,2,760,10.84,-0.46,0.45,2.04,0.15,0.69
1,2,770,10.77,0.31,0.49,1.49,0.18,0.53
1,2,780,10.87,0.53,1.16,1.1,0.15,0.35
1,2,790,11,0.61,2.15,0.97,0.14,0.18
1,2,800,10.68,0.39,2.93,1.04,0.09,0.05
1,2,810,10.4,0.18,3.25,1.21,0.01,-0.03
1,2,820,10.03,0.01,3.11,1.36,-0.12,-0.06
1,2,830,9.71,0.1,2.39,1.43,-0.23,-0.04
1,2,840,9.79,0.18,1.79,1.34,-0.22,0.01
1,2,850,9.63,0.28,1.36,1.1,-0.1,0.06
1,2,860,9.35,0.49,1.31,0.78,0.01,0.09
1,2,871,9.4,0.51,1.64,0.51,0,0.09
1,2,880,9.5,0.48,2.36,0.35,0.01,0.08
1,2,890,9.41,0.31,2.84,0.3,-0.01,0.06
1,2,900,9.33,0.15,3.16,0.3,-0.09,0.03
1,2,910,9.39,0.15,3.28,0.36,-0.17,-0.01
1,2,920,9.29,0.12,3.48,0.44,-0.27,-0.06
1,2,930,9.18,0.14,3.4,0.49,-0.35,-0.1
1,2,942,9.03,0.15,3.13,0.49,-0.43,-0.12
1,2,950,8.97,0.21,2.77,0.43,-0.45,-0.1
1,2,960,8.88,0.18,2.51,0.32,-0.44,-0.06
1,2,973,8.85,0.24,2.57,0.19,-0.37,0
1,2,980,8.9,0.24,2.83,0.09,-0.39,0.05
1,2,990,9.08,0.19,3.17,0.03,-0.38,0.08
1,2,1000,9.24,0.06,3.19,0.02,-0.37,0.09
1,2,1010,9.51,0.01,3.43,0.07,-0.42,0.09
1,2,1020,9.73,0.17,3.25,0.12,-0.42,0.06
1,2,1030,9.83,0.22,3.01,0.14,-0.39,0.01
1,2,1040,9.86,0.26,2.62,0.1,-0.4,-0.05
1,2,1050,9.77,0.32,2.42,0.01,-0.47,-0.1
1,2,1060,9.78,0.4,2.2,-0.12,-0.48,-0.11
1,2,1070,9.83,0.56,2.17,-0.25,-0.43,-0.11
1,3,0,10.05,-0.13,3.01,0.1,0.14,0.5
1,3,10,9.83,0.18,2.89,0.09,0.05,0.44
1,3,20,9.91,-0.02,2.97,0.09,0.02,0.38
1,3,30,9.85,-0.09,2.91,0.09,0.02,0.39
1,3,40,9.77,-0.06,2.97,0.1,0,0.4
1,3,50,9.74,-0.03,3.03,0.09,0.08,0.45
1,3,60,9.7,-0.2,3.12,0.09,0.15,0.54
1,3,70,9.68,-0.15,3.14,0.1,0.19,0.61
1,3,80,9.87,-0.1,3.16,0.12,0.23,0.65
1,3,91,10.01,0.08,3.24,0.14,0.23,0.66
1,3,100,10.07,-0.06,3.33,0.17,0.18,0.63
1,3,110,10.32,-0.14,3.57,0.23,0.15,0.6
1,3,120,10.51,-0.27,4.05,0.31,0.13,0.57
1,3,133,10.75,-0.42,4.49,0.41,0.1,0.53
1,3,140,11.04,-0.82,4.81,0.58,0,0.44
1,3,154,11.68,-1,5.64,0.97,-0.23,0.21
1,3,166,12.11,-1.37,6.09,1.36,-0.44,-0.04
1,3,174,12.45,-1.61,6.33,1.79,-0.63,-0.3
1,3,184,12.79,-1.89,6.51,2.29,-0.88,-0.57
1,3,194,13.07,-1.81,6.11,2.84,-1.05,-0.84
1,3,204,13.31,-1.86,5.06,3.35,-1.3,-1.12
1,3,215,13.44,-1.65,3.91,3.73,-1.63,-1.43
1,3,224,13.78,-0.85,2.59,3.92,-1.96,-1.81
1,3,234,13.88,-0.42,1.33,3.91,-2.41,-2.32
1,3,244,13.85,0.4,0.21,3.72,-3,-2.93
1,3,254,13.12,1.1,-1.03,3.44,-3.68,-3.6
1,3,264,12.73,1.82,-2.07,3.11,-4.37,-4.25
1,3,274,12.63,2.89,-4.15,2.61,-4.37,-4.37
1,3,284,11.26,3.4,-6.05,1.86,-4.37,-4.37
1,3,296,10.58,3.88,-7.79,0.87,-4.37,-4.37
1,3,304,9.8,5.16,-9.3,-0.23,-4.37,-4.37
1,3,314,8.29,4.62,-8.83,-1.35,-4.37,-4.37
1,3,324,6.65,4.28,-8.37,-2.25,-4.37,-4.37
1,3,334,5.61,4.38,-7.84,-2.87,-4.37,-4.37
1,3,344,4.68,3.85,-7.9,-3.26,-4.37,-4.37
1,3,354,3.85,3.42,-7.25,-3.54,-4.37,-4.37
1,3,367,2.44,2.43,-6.44,-3.82,-3.58,-3.78
1,3,375,1.07,3.13,-6.04,-4.14,-1.85,-2.19
1,3,385,-0.42,2.78,-5.75,-4.34,-0.33,-0.65
1,3,395,-1.31,3.23,-5.39,-4.37,0.7,0.71
1,3,405,-1.63,3.44,-5.35,-4.37,1.08,1.7
1,3,415,-0.74,3.71,-4.91,-4.36,1.28,2.38
1,3,425,-0.54,3.12,-3.96,-4.37,1.4,2.84
1,3,435,0.3,2.54,-1.89,-4.37,1.63,3.06
1,3,445,1.34,2.6,0,-4.37,1.61,3.27
1,3,456,1.93,2.19,0.96,-4.15,1.57,3.55
1,3,465,2.43,1.6,1.69,-3.74,1.67,3.95
1,3,475,3.05,1.14,2.79,-3.31,1.83,4.37
1,3,485,3.71,1.08,3.71,-3,1.89,4.37
1,3,495,4.44,0.83,4.34,-2.69,1.84,4.37
1,3,505,5.21,0.63,4.97,-2.42,1.87,4.37
1,3,516,5.8,-0.29,5.43,-2.24,1.92,4.37
1,3,525,6.6,-0.58,6.28,-2.03,1.89,4.37
1,3,535,7.62,-1.18,6.87,-1.73,1.9,4.37
1,3,545,8.5,-1.73,7.44,-1.32,1.91,4.37
1,3,555,9.5,-2.29,7.96,-0.91,1.88,4.37
1,3,565,10.62,-2.75,8.79,-0.49,1.87,4.37
1,3,575,11.39,-3.22,9.37,-0.03,1.78,4.37
1,3,585,12.22,-3.63,9.75,0.53,1.58,4.37
1,3,595,12.97,-3.99,9.96,1.13,1.29,4.37
1,3,605,13.46,-4.11,10.18,1.79,0.93,3.94
1,3,616,14.22,-4.2,9.43,2.44,0.5,3.27
1,3,625,14.87,-3.75,7.61,2.92,0.41,2.62
1,3,635,14.93,-3.16,5.74,3.06,0.37,2.02
1,3,645,14.43,-2.24,4.35,2.89,0.15,1.47
1,3,655,13.82,-1.34,3.27,2.59,-0.17,0.94
1,3,665,13.34,-0.61,2.77,2.33,-0.43,0.49
1,3,675,13.06,0.07,2.61,2.16,-0.59,0.16
1,3,685,12.49,0.26,2.28,2.07,-0.65,-0.06
1,3,695,11.93,0.61,1.73,1.97,-0.63,-0.17
1,3,705,11.61,0.76,1.1,1.82,-0.55,-0.22
1,3,715,11.27,1.21,0.38,1.58,-0.37,-0.2
1,3,725,10.97,1.48,-0.26,1.29,-0.22,-0.17
1,3,735,10.55,1.73,-0.53,0.92,-0.07,-0.15
1,3,745,10.3,1.82,-0.18,0.54,0.07,-0.13
1,3,755,9.98,1.75,0.21,0.26,0.13,-0.08
1,3,765,9.93,1.69,0.71,0.11,0.19,-0.03
1,3,776,9.99,1.34,1.17,0.02,0.21,0.02
1,3,785,9.94,1.19,1.56,-0.04,0.24,0.04
1,3,795,9.89,1.04,1.86,-0.07,0.17,0.01
1,3,806,9.86,0.83,2.21,-0.09,0.04,-0.05
1,3,815,9.77,0.63,2.45,-0.11,-0.04,-0.12
1,3,825,9.57,0.39,2.63,-0.15,-0.11,-0.16
1,3,835,9.45,0.25,2.68,-0.18,-0.2,-0.17
1,3,845,9.4,0.08,2.82,-0.22,-0.23,-0.18
1,3,855,9.36,0,3.12,-0.25,-0.25,-0.18
1,3,865,9.35,-0.12,3.26,-0.25,-0.29,-0.18
1,3,878,9.47,-0.19,3.59,-0.22,-0.32,-0.18
1,3,885,9.61,-0.19,3.82,-0.17,-0.36,-0.22
1,3,896,9.6,-0.17,3.95,-0.08,-0.48,-0.3
1,3,905,9.68,-0.15,4,0,-0.6,-0.36
