tag,id,time,Ax,Ay,Az,gx,gy,gz
1,0,300,10.31,2.09,-7.79,2.92,-0.39,1.62
1,0,309,11.47,2.96,-9.75,2.55,-0.46,1.56
1,0,319,12.64,3.63,-11.4,2.23,-0.47,1.5
1,0,329,13.43,4.3,-12.96,1.87,-0.26,1.44
1,0,339,13.88,5.14,-14.65,1.51,-0.07,1.42
1,0,349,14.77,6.43,-16.71,1.11,-0.07,1.38
1,0,359,15.13,7.3,-18.52,0.63,0,1.29
1,0,369,15.26,8.23,-19.61,0,-0.07,1.12
1,0,381,15.26,8.54,-19.61,-0.75,-0.22,0.88
1,0,389,14.96,8.26,-19.61,-1.57,-0.3,0.6
1,0,399,14.35,7.52,-19.61,-2.38,-0.33,0.36
1,0,409,13.65,6.26,-18.14,-3.11,-0.24,0.18
1,0,419,12.96,4.94,-16.16,-3.71,-0.07,0.13
1,0,429,12.29,3.76,-13.85,-4.19,0.09,0.18
1,0,441,11.68,2.76,-11.67,-4.37,0.14,0.25
1,0,451,11.32,1.71,-9.33,-4.37,0.12,0.29
1,0,463,11.2,0.67,-6.62,-4.37,0.02,0.28
1,0,470,11.27,-0.03,-4.14,-4.37,-0.23,0.23
1,0,479,10.97,-1.93,-2.06,-4.37,-0.23,0.15
1,0,489,10.81,-2.44,0.86,-4.37,-0.27,0.11
1,0,499,10.38,-3.32,2.86,-4.37,-0.37,0.12
1,0,509,10.16,-3.62,4.65,-4.26,-0.32,0.15
1,0,519,9.96,-3.96,6.11,-3.92,-0.22,0.23
1,0,529,9.85,-4.2,7.39,-3.56,-0.05,0.33
1,0,540,9.4,-4.52,8.54,-3.15,0.07,0.4
1,0,549,9.29,-4.77,10.04,-2.66,0.25,0.46
1,0,559,8.91,-4.99,11.3,-2.17,0.46,0.52
1,0,569,8.21,-5.31,12.02,-1.67,0.58,0.57
1,0,579,7.53,-5.17,12.65,-1.12,0.51,0.6
1,0,589,6.95,-5.52,12.82,-0.62,0.37,0.6
1,0,599,6.31,-5.55,13.01,-0.11,0.19,0.59
1,0,609,5.82,-5.66,12.96,0.43,-0.02,0.57
1,0,622,5.28,-5.84,12.92,1.02,-0.21,0.55
1,0,630,4.81,-5.82,12.46,1.67,-0.41,0.57
1,0,639,4.05,-5.97,11.6,2.28,-0.56,0.63
1,0,649,3.44,-6.31,10.24,2.93,-0.8,0.76
1,0,659,3.21,-6.51,8.17,3.48,-1.01,0.95
1,0,671,3.54,-6.06,6.28,3.9,-1.11,1.21
1,0,679,4.01,-5.65,4.41,4.17,-1.14,1.45
1,0,689,4.99,-4.72,2.02,4.35,-1.11,1.66
1,0,699,6.15,-4.07,-0.46,4.37,-1.16,1.83
1,0,709,7.29,-3.52,-2.49,4.37,-1.02,1.96
1,0,719,8.74,-2.83,-4.55,4.25,-0.76,2.12
1,0,729,9.7,-2.26,-6.39,4.01,-0.54,2.25
1,0,739,10.49,-1.71,-7.54,3.66,-0.42,2.28
1,0,749,11.68,-0.79,-8.02,3.32,-0.3,2.25
1,0,759,12.77,-0.31,-8.36,3.01,-0.25,2.18
1,0,769,14.2,0.26,-8.39,2.78,-0.19,2.1
1,0,779,15.78,0.62,-8.81,2.57,0.02,2
1,0,789,16.81,1.01,-9,2.32,0.2,1.9
1,0,799,17.42,1.42,-9.18,2.07,0.37,1.72
1,0,809,17.69,1.92,-9.22,1.79,0.45,1.48
1,0,819,17.47,2.12,-9.11,1.49,0.43,1.18
1,0,829,16.95,1.75,-8.4,1.15,0.45,0.87
1,0,839,15.94,1.37,-7.7,0.84,0.44,0.61
1,0,855,15.06,0.75,-6.58,0.6,0.39,0.39
1,0,859,14.52,0.46,-5.62,0.46,0.36,0.25
1,0,869,13.92,0.28,-4.7,0.4,0.27,0.15
1,0,879,13.16,-0.09,-4.15,0.39,0.23,0.08
1,0,889,12.35,-0.26,-3.76,0.36,0.23,0.04
1,0,899,11.52,-0.64,-3.6,0.3,0.27,0.05
1,0,909,10.87,-1.07,-3.66,0.2,0.28,0.1
1,0,921,10.55,-1.19,-3.5,0.07,0.25,0.14
1,0,929,10.26,-1.43,-3.18,-0.09,0.2,0.16
1,0,939,10.31,-1.61,-2.77,-0.19,0.11,0.16
1,0,949,10.41,-1.79,-2.15,-0.22,0.02,0.14
1,0,959,10.27,-2.06,-1.73,-0.21,-0.01,0.13
1,0,970,10.31,-2.09,-1.81,-0.19,0,0.17
1,0,979,10.45,-1.98,-1.88,-0.2,0.06,0.26
1,0,989,10.43,-2.03,-2.11,-0.25,0.17,0.36
1,0,999,10.58,-1.75,-2.19,-0.35,0.25,0.45
1,0,1009,10.64,-1.39,-2.3,-0.44,0.21,0.49
1,1,0,6.98,4.28,-0.29,0.04,0.06,-0.07
1,1,9,8.37,4.01,-0.33,0.08,-0.08,-0.09
1,1,19,8.92,4.68,-0.29,0.09,-0.2,-0.13
1,1,29,8.68,4.62,-0.43,0.06,-0.31,-0.19
1,1,39,8.56,4.61,-0.37,0.03,-0.4,-0.27
1,1,49,8.54,4.25,-0.15,0.04,-0.48,-0.34
1,1,59,8.64,4.55,0.29,0.12,-0.47,-0.41
1,1,69,8.61,4.57,0.62,0.22,-0.54,-0.47
1,1,79,8.36,4.33,0.86,0.3,-0.45,-0.45
1,1,89,8.26,4.47,0.79,0.33,-0.33,-0.3
1,1,99,7.84,4.33,0.43,0.33,-0.27,-0.09
1,1,109,7.61,4.24,0,0.3,-0.09,0.07
1,1,119,7.65,4.12,-0.1,0.24,0.01,0.18
1,1,129,7.46,3.94,0.33,0.18,0.09,0.21
1,1,139,7.34,3.6,0.86,0.17,0.12,0.18
1,1,149,7.12,3.29,1.54,0.25,0.1,0.14
1,1,159,6.68,2.74,2.03,0.39,0.06,0.1
1,1,169,6.2,2.04,2.32,0.55,-0.01,0.1
1,1,179,6,1.53,2.6,0.73,-0.13,0.13
1,1,189,6.27,1.37,3.02,0.97,-0.19,0.21
1,1,199,6.18,1.28,3.32,1.26,-0.23,0.31
1,1,211,6.17,0.59,3.34,1.56,-0.27,0.39
1,1,220,6.23,0.46,3.26,1.93,-0.3,0.48
1,1,229,6.17,0.08,2.92,2.29,-0.35,0.56
1,1,240,6.29,0.01,2.21,2.69,-0.39,0.65
1,1,249,6.62,0.11,1.12,3.11,-0.57,0.74
1,1,260,7.66,0.15,-0.58,3.52,-0.71,0.81
1,1,269,8.75,1.38,-3.18,3.76,-0.81,0.82
1,1,281,8.89,1.5,-5.43,3.69,-0.84,0.75
1,1,289,8.79,2.22,-7.5,3.37,-0.58,0.67
1,1,299,8.43,2.68,-9.53,2.96,-0.12,0.74
1,1,309,7.39,2.79,-11.63,2.5,0.23,0.98
1,1,319,6.75,3.04,-13.95,2.01,0.38,1.31
1,1,329,7.45,4.16,-15.65,1.5,0.38,1.63
1,1,339,8.22,5.31,-16.92,0.96,0.4,1.86
1,1,349,9.23,6.67,-18.49,0.38,0.26,1.97
1,1,362,9.83,7.46,-19.61,-0.25,0.1,1.95
1,1,371,10.17,7.66,-19.61,-0.92,-0.1,1.87
1,1,383,10.53,7.37,-19.61,-1.66,-0.28,1.8
1,1,391,11.05,6.64,-19.61,-2.58,-0.3,1.74
1,1,401,11.45,5.64,-19.61,-3.48,-0.14,1.64
1,1,411,12.06,4.52,-18.48,-4.3,0.09,1.57
1,1,420,12.61,3.26,-15.92,-4.37,0.4,1.5
1,1,431,13.13,1.91,-12.86,-4.37,0.75,1.47
1,1,440,13.32,0.22,-9.92,-4.37,1.09,1.46
1,1,450,13.43,-1.24,-6.56,-4.37,1.29,1.4
1,1,460,13.62,-2.5,-2.37,-4.37,1.23,1.17
1,1,470,13.47,-3.29,1.41,-4.37,0.89,0.77
1,1,480,12.67,-5.17,4.65,-4.37,0.3,0.31
1,1,490,11.75,-5.93,7.6,-4.37,-0.14,-0.13
1,1,501,10.71,-6.69,9.29,-3.95,-0.34,-0.37
1,1,510,9.37,-7.36,10.23,-3.32,-0.38,-0.29
1,1,520,8.5,-7.88,11.27,-2.79,-0.16,-0.02
1,1,530,7.74,-8.19,12.91,-2.27,0.13,0.34
1,1,541,7.15,-8.28,14.24,-1.65,0.42,0.66
1,1,556,6.77,-7.92,15.1,-0.87,0.5,0.9
1,1,566,6.52,-7.63,15.3,0,0.42,1.06
1,1,571,6.23,-7.07,15.09,0.92,0.3,1.14
1,1,581,5.76,-6.62,13.78,1.8,0.11,1.2
1,1,591,5.13,-6.2,11.96,2.57,-0.13,1.28
1,1,600,4.6,-6.17,10.3,3.26,-0.43,1.38
1,1,611,4.6,-5.87,8.54,3.87,-0.78,1.55
1,1,620,5.65,-6.33,6.9,4.37,-0.94,1.76
1,1,631,7.25,-5.34,4.95,4.37,-0.88,1.96
1,1,640,8.47,-5,2.84,4.37,-0.7,2.04
1,1,650,9.3,-4.14,0.88,4.37,-0.67,1.99
1,1,660,10.43,-3.13,-1.88,4.37,-0.82,1.88
1,1,671,11.18,-2.52,-4.41,4.37,-0.84,1.83
1,1,680,12.1,-1.32,-7,4.37,-0.74,1.85
1,1,690,12.96,-0.24,-8.66,4.25,-0.35,1.9
1,1,700,13.38,0.61,-9.59,3.54,0.12,1.93
1,1,710,13.72,1.16,-9.92,2.84,0.4,1.89
1,1,720,13.71,1.38,-9.4,2.29,0.44,1.77
1,1,731,13.81,0.85,-8.58,1.91,0.34,1.6
1,1,740,14.32,0.8,-7.98,1.73,0.29,1.44
1,1,750,14.4,0.62,-7.57,1.63,0.17,1.32
1,1,760,14.31,0.49,-7.63,1.54,0.06,1.17
1,1,771,14.47,0.41,-7.51,1.39,0.15,1.05
1,1,780,14.17,0.34,-7.6,1.13,0.26,0.99
1,1,791,13.95,0.08,-7.35,0.81,0.35,0.93
1,1,800,13.5,-0.11,-6.61,0.46,0.57,0.83
1,1,810,12.87,-0.75,-5.87,0.14,0.62,0.73
1,1,820,12.42,-1.3,-4.81,-0.04,0.52,0.64
1,1,830,12.34,-1.58,-3.77,-0.07,0.28,0.51
1,1,840,12.22,-1.78,-3.05,0.02,0.04,0.33
1,1,851,12.27,-1.67,-2.72,0.14,-0.19,0.2
1,1,860,12.07,-1.84,-2.41,0.18,-0.13,0.16
1,1,873,11.86,-2.12,-2.42,0.14,0.07,0.22
1,1,880,11.73,-2.04,-2.57,0.04,0.28,0.33
1,1,890,11.74,-1.93,-2.38,-0.08,0.37,0.38
1,1,901,11.6,-2.04,-2.35,-0.19,0.34,0.35
1,1,911,11.51,-2.16,-1.92,-0.23,0.23,0.28
1,1,921,11.43,-2.14,-1.64,-0.19,-0.01,0.2
1,1,930,11.37,-2.23,-1.64,-0.12,-0.2,0.1
1,1,940,11.32,-2.12,-1.65,-0.08,-0.35,0.04
1,1,950,11.38,-2.19,-1.81,-0.09,-0.38,0.01
1,1,960,11.45,-2.01,-2.01,-0.17,-0.27,0.04
1,1,971,11.33,-2.06,-2.17,-0.29,-0.05,0.11
1,2,0,8,4.16,-0.02,0.29,0.03,-0.39
1,2,5,7.85,4.05,0.01,0.3,0.14,-0.27
1,2,15,7.48,4.24,-0.04,0.28,0.25,-0.21
1,2,28,7.12,4.44,-0.23,0.27,0.25,-0.18
1,2,35,7.15,4.33,-0.07,0.25,0.05,-0.15
1,2,45,6.98,4.37,-0.11,0.21,-0.09,-0.11
1,2,55,7.1,4.21,0.15,0.18,-0.14,-0.07
1,2,66,6.95,4.09,0.38,0.15,-0.14,-0.01
1,2,75,6.62,3.83,0.65,0.17,-0.16,0.05
1,2,86,6.46,3.49,1.01,0.25,-0.12,0.1
1,2,95,6.34,3.26,1.45,0.34,-0.07,0.19
1,2,106,6.06,2.79,1.63,0.42,0.04,0.31
1,2,118,5.73,2.25,2.08,0.51,0.11,0.44
1,2,126,5.25,1.79,2.55,0.65,0.14,0.53
1,2,136,4.7,1.47,2.96,0.82,0.15,0.61
1,2,145,4.05,1.06,3.18,1,0.11,0.72
1,2,155,3.18,0.43,3.36,1.2,0.07,0.89
1,2,166,2.93,0.16,3.43,1.43,0.02,1.09
1,2,181,3.13,-0.44,3.14,1.88,-0.19,1.42
1,2,190,3.7,-0.83,2.86,2.24,-0.36,1.6
1,2,200,4.72,-0.73,2.08,2.58,-0.52,1.74
1,2,210,5.82,-0.35,0.37,2.87,-0.63,1.86
1,2,221,6.81,0,-1.51,3.05,-0.7,1.95
1,2,232,8.36,0.88,-3.93,3.1,-0.78,2.01
1,2,240,10.14,2.04,-6.8,2.97,-0.78,2.05
1,2,252,11.49,3.57,-9.47,2.62,-0.7,1.99
1,2,260,12.89,4.56,-11.64,2.08,-0.56,1.86
1,2,271,14.1,5.48,-13.49,1.55,-0.46,1.73
1,2,280,15.12,6.42,-15.22,1.14,-0.39,1.62
1,2,290,15.74,7.17,-16.78,0.79,-0.28,1.53
1,2,304,15.85,7.65,-18.06,0.39,-0.15,1.4
1,2,312,15.46,8.07,-19.23,-0.14,-0.06,1.24
1,2,320,14.88,7.87,-19.61,-0.79,-0.02,1.08
1,2,330,14.25,7.58,-19.61,-1.55,-0.03,0.9
1,2,342,13.58,6.88,-19.23,-2.37,-0.01,0.74
1,2,350,12.91,5.81,-17.69,-3.16,0.09,0.58
1,2,360,12.16,4.3,-15.65,-3.84,0.22,0.47
1,2,370,11.4,3.06,-13.37,-4.31,0.25,0.42
1,2,382,10.71,1.89,-10.94,-4.37,0.17,0.4
1,2,390,10.21,1.02,-8.53,-4.37,0.06,0.38
1,2,401,9.71,0.26,-6.56,-4.37,-0.06,0.35
1,2,411,9.3,-0.31,-5.02,-4.37,-0.26,0.37
1,2,420,8.92,-1.09,-3.65,-4.37,-0.43,0.44
1,2,431,8.87,-2.22,-1.73,-4.37,-0.47,0.51
1,2,440,9.02,-2.62,0.24,-4.24,-0.43,0.56
1,2,450,9.03,-3.3,2.2,-3.96,-0.49,0.6
1,2,460,9.08,-4.13,4.03,-3.59,-0.63,0.63
1,2,470,9.38,-4.53,5.93,-3.12,-0.75,0.64
1,2,480,9.61,-4.67,7.47,-2.62,-0.8,0.64
1,2,490,9.46,-5.39,9.14,-2.12,-0.64,0.69
1,2,501,9.05,-5.94,9.96,-1.6,-0.5,0.82
1,2,510,8.85,-6.3,10.69,-1.06,-0.37,0.98
1,2,520,8.72,-6.32,11.27,-0.51,-0.27,1.08
1,2,530,8.54,-6.23,11.49,0,-0.24,1.11
1,2,540,8.23,-5.88,11.47,0.54,-0.32,1.07
1,2,552,7.47,-5.42,11.28,1.09,-0.46,1
1,2,560,6.63,-4.92,10.58,1.64,-0.66,0.96
1,2,571,5.68,-4.77,9.81,2.13,-0.81,0.99
1,2,580,4.84,-4.89,8.69,2.51,-0.82,1.11
1,2,590,3.8,-5.16,7.33,2.82,-0.79,1.3
1,2,600,3.01,-5.4,6.28,3.12,-0.78,1.54
1,2,610,2.61,-5.49,5.06,3.42,-0.69,1.82
1,2,620,2,-5.46,3.47,3.7,-0.67,2.12
1,2,631,2.52,-5.32,1.31,3.91,-0.85,2.46
1,2,642,4.12,-4.66,-1.41,3.96,-0.89,2.8
1,2,650,6.62,-4.17,-3.76,3.86,-0.86,3.08
1,2,660,9.99,-3.42,-5.77,3.68,-0.68,3.27
1,2,671,13.11,-3.05,-7.48,3.46,-0.39,3.32
1,2,680,16.11,-2.33,-8.85,3.23,-0.21,3.2
1,2,690,18.27,-1.98,-9.48,3,0.08,2.92
1,2,700,19.5,-1.38,-10.21,2.75,0.29,2.59
1,2,710,19.61,-1.14,-10.7,2.49,0.34,2.23
1,2,722,19.61,-0.76,-10.72,2.2,0.34,1.9
1,2,731,19.61,-0.19,-10.44,1.89,0.3,1.57
1,2,744,19.24,0.01,-9.95,1.55,0.36,1.23
1,2,751,18.22,-0.28,-9.34,1.14,0.56,0.92
1,2,763,16.79,-0.92,-8.75,0.73,0.85,0.74
1,2,772,15.6,-1.49,-7.92,0.43,0.99,0.66
1,2,781,14.86,-1.82,-6.94,0.23,1.09,0.58
1,2,791,14.06,-2.29,-6.01,0.1,1.17,0.47
1,2,802,13.13,-2.4,-5.39,0.02,1.07,0.34
1,2,812,12.18,-2.66,-4.96,0,0.87,0.23
1,2,822,11.59,-2.77,-4.5,-0.03,0.64,0.16
1,2,833,11.05,-3.07,-4.13,-0.06,0.45,0.12
1,2,842,10.71,-3.36,-3.53,-0.12,0.33,0.11
1,2,853,10.3,-3.51,-3.06,-0.18,0.31,0.15
1,2,861,10.19,-3.74,-2.88,-0.21,0.26,0.23
1,2,871,10.06,-3.86,-2.55,-0.23,0.26,0.3
1,2,881,10.02,-3.87,-2.26,-0.23,0.23,0.34
1,2,891,10.16,-3.73,-2.26,-0.22,0.15,0.36
1,2,901,10.3,-3.64,-2.18,-0.19,0.05,0.37
1,2,912,10.45,-3.65,-2.02,-0.14,-0.07,0.33
1,2,922,10.75,-3.44,-2.06,-0.1,-0.22,0.26
1,2,931,11.16,-3.27,-2.1,-0.08,-0.3,0.18
1,2,941,11.24,-3.2,-2.12,-0.08,-0.24,0.13
1,2,951,11.25,-3.22,-2.09,-0.12,-0.15,0.12
1,3,0,9.04,4.39,0.97,-0.07,0.29,0.13
1,3,10,8.9,4.48,1.07,-0.02,0.26,0.08
1,3,21,9,4.22,1.23,0.06,0.26,0
1,3,30,8.6,4.56,1.38,0.14,0.22,-0.09
1,3,43,8.46,4.52,1.44,0.15,0.15,-0.16
1,3,51,7.96,4.36,1.38,0.07,0.1,-0.15
1,3,61,7.22,4.19,1.53,-0.06,0.2,-0.05
1,3,71,6.53,3.77,1.55,-0.18,0.17,0.15
1,3,80,6.19,3.33,2.12,-0.28,0.23,0.35
1,3,92,5.91,2.76,3.2,-0.32,0.31,0.47
1,3,100,5.53,2.39,4.09,-0.22,0.31,0.49
1,3,112,4.95,1.84,5.05,0.03,0.16,0.47
1,3,120,4.77,1.21,5.84,0.31,-0.11,0.48
1,3,132,4.71,0.45,6.34,0.59,-0.33,0.52
1,3,140,4.82,-0.44,7.03,0.88,-0.43,0.59
1,3,150,5.1,-1.41,7.69,1.21,-0.47,0.72
1,3,163,5.88,-1.85,8.1,1.67,-0.54,0.88
1,3,170,6.56,-2.26,8.65,2.29,-0.61,0.96
1,3,181,7.39,-1.99,8.7,3.11,-0.75,0.98
1,3,190,7.79,-2.51,7.88,3.92,-0.93,0.97
1,3,200,8.22,-2.84,6.29,4.37,-1.1,1.02
1,3,210,9.33,-2.8,4.03,4.37,-1.19,1.18
1,3,225,10.41,-2.48,0.89,4.37,-0.92,1.37
1,3,232,11.78,-1.12,-3.16,4.37,-0.46,1.52
1,3,242,12.2,-0.13,-6.46,4.37,-0.13,1.53
1,3,251,12.69,1.1,-9.56,4.37,0.04,1.42
1,3,261,13.31,3.02,-12.45,3.82,0.13,1.28
1,3,271,13.06,3.68,-14.6,3.04,0.07,1.07
1,3,282,12.99,4.41,-16.38,2.28,-0.12,0.86
1,3,293,13.39,4.94,-17.34,1.64,-0.16,0.71
1,3,303,13.56,5.4,-18.2,1.04,-0.18,0.64
1,3,312,13.46,5.66,-19.03,0.49,-0.11,0.61
1,3,322,13.23,5.94,-19.61,-0.06,-0.07,0.58
1,3,331,12.96,6.01,-19.61,-0.65,-0.05,0.53
1,3,341,12.52,5.91,-19.61,-1.32,-0.01,0.46
1,3,351,12.08,5.36,-19.61,-2.12,0.02,0.38
1,3,361,11.83,4.38,-19.53,-3,0.15,0.3
1,3,373,11.47,3.32,-17.94,-3.88,0.39,0.21
1,3,384,11.32,2.24,-15.47,-4.37,0.57,0.14
1,3,392,11.1,1.37,-12.92,-4.37,0.69,0.1
1,3,401,10.72,0.57,-10.79,-4.37,0.7,0.08
1,3,413,10.33,-0.4,-8.63,-4.37,0.66,0.05
1,3,423,10.26,-0.49,-6.48,-4.37,0.37,-0.02
1,3,432,10.06,-1.33,-4.36,-4.37,0.22,-0.1
1,3,443,10.11,-2.17,-2.32,-4.37,0.16,-0.15
1,3,454,10.47,-3,-0.26,-4.37,0.23,-0.13
1,3,463,10.68,-3.63,1.78,-4.37,0.43,-0.08
1,3,472,10.49,-4.63,4.11,-4.37,0.45,-0.12
1,3,483,10.8,-4.63,7.07,-4.37,0.41,-0.25
1,3,493,10.86,-5.29,9.56,-4.37,0.24,-0.36
1,3,503,10.1,-6.14,11.59,-4.22,0.03,-0.48
1,3,512,9.41,-6.82,13.29,-3.43,-0.15,-0.59
1,3,523,8.5,-7.47,14.75,-2.66,-0.19,-0.59
1,3,533,7.09,-7.94,15.74,-1.89,-0.18,-0.47
1,3,543,5.86,-8.17,16.28,-1.06,-0.2,-0.23
1,3,553,5.21,-7.99,16.49,-0.2,-0.19,0.07
1,3,564,4.72,-7.33,16.23,0.66,-0.16,0.34
1,3,572,4.23,-6.57,15.33,1.48,-0.16,0.57
1,3,582,3.77,-6.08,13.84,2.34,-0.31,0.75
1,3,593,3.56,-5.33,11.99,3.13,-0.48,0.93
1,3,602,3.26,-5.17,10.04,3.8,-0.67,1.14
1,3,612,2.88,-5.11,7.57,4.31,-0.87,1.34
1,3,624,3.1,-5,5.27,4.37,-1.07,1.54
1,3,632,3.97,-4.54,3.01,4.37,-1.15,1.81
1,3,643,5.27,-4.53,1.21,4.37,-0.92,2.09
1,3,652,7.11,-3.24,-0.32,4.37,-0.63,2.38
1,3,665,8.45,-2.57,-1.85,4.37,-0.41,2.58
1,3,672,9.63,-1.78,-3.03,4.37,-0.28,2.65
1,3,682,10.96,-1.28,-4.56,4.2,-0.21,2.6
1,3,693,11.83,-0.9,-5.87,3.93,-0.15,2.53
1,3,702,12.78,-0.46,-6.89,3.61,-0.23,2.42
1,3,714,14.04,0.19,-7.62,3.28,-0.2,2.26
1,3,727,14.55,0.65,-7.84,2.93,-0.12,2.04
1,3,733,14.46,0.83,-7.94,2.58,-0.18,1.8
1,3,742,14.33,0.98,-7.53,2.31,-0.14,1.6
1,3,753,14.07,0.71,-7.15,2.09,-0.08,1.45
1,3,762,14.15,0.36,-6.93,1.87,-0.01,1.38
1,3,773,14.26,0.22,-6.5,1.67,0.1,1.32
1,3,782,14.34,0.05,-6.2,1.51,0.15,1.2
1,3,795,14.66,-0.23,-5.75,1.4,0.14,1.08
1,3,803,14.72,-0.25,-5.61,1.28,0.15,0.97
1,3,812,14.53,-0.1,-5.42,1.1,0.19,0.83
1,3,823,14.1,-0.12,-5.29,0.85,0.2,0.7
1,3,832,13.41,-0.39,-4.94,0.6,0.22,0.59
1,3,842,12.88,-0.67,-4.4,0.4,0.19,0.5
1,3,855,12.47,-0.76,-3.65,0.28,0.08,0.39
1,3,862,12.19,-0.92,-3.02,0.22,-0.03,0.27
1,3,873,11.8,-1.31,-2.58,0.19,-0.04,0.2
1,3,883,11.53,-1.58,-2.46,0.18,-0.06,0.19
1,3,896,11.68,-1.53,-2.3,0.19,-0.11,0.21
1,3,903,11.77,-1.56,-2.19,0.17,-0.07,0.18
1,3,912,11.71,-1.34,-2.31,0.1,0.04,0.16
1,3,922,11.51,-1.19,-2.57,-0.01,0.05,0.15
1,3,933,11.39,-1.14,-2.45,-0.13,0.02,0.14
1,3,942,11.34,-1.24,-2.1,-0.24,0.04,0.13
1,3,955,11.23,-1.37,-2.03,-0.31,0.04,0.13
1,3,962,11.28,-1.46,-1.81,-0.3,-0.05,0.11
1,3,972,11.34,-1.48,-1.58,-0.26,-0.15,0.04
1,3,984,11.35,-1.38,-1.5,-0.21,-0.27,-0.04
1,3,992,11.25,-1.34,-1.46,-0.2,-0.21,-0.09
1,3,1005,11,-1.39,-1.62,-0.24,-0.15,-0.05
1,3,1013,10.82,-1.54,-1.76,-0.3,0,0.05
1,4,0,7.48,4.87,0.43,0.25,-0.09,-0.07
1,4,9,7.68,4.92,0.33,0.21,-0.18,-0.01
1,4,19,7.59,4.82,0.06,0.16,-0.15,0.05
1,4,28,7.64,4.88,0.13,0.11,-0.17,0.09
1,4,39,7.66,4.8,0.27,0.08,-0.13,0.11
1,4,48,7.3,4.87,0.67,0.07,-0.22,0.15
1,4,58,6.95,4.36,0.86,0.11,-0.38,0.22
1,4,70,6.89,4.15,0.92,0.17,-0.38,0.27
1,4,83,6.79,4.03,1.06,0.18,-0.33,0.33
1,4,90,6.84,3.7,1.12,0.17,-0.21,0.43
1,4,100,6.7,3.37,1.23,0.15,-0.1,0.55
1,4,110,6.6,2.87,1.88,0.14,0.06,0.63
1,4,119,6.4,2.45,2.77,0.18,0.19,0.66
1,4,132,6.06,2.01,3.46,0.3,0.13,0.66
1,4,140,5.69,1.03,4.15,0.49,0.01,0.63
1,4,150,5.53,0.64,5.22,0.72,-0.1,0.61
1,4,159,5.61,-0.17,6.06,1,-0.46,0.65
1,4,170,5.96,-0.6,6.57,1.42,-0.66,0.74
1,4,180,6.57,-1.33,6.81,1.95,-0.74,0.84
1,4,189,6.98,-1.57,6.8,2.54,-0.65,0.94
1,4,200,7.25,-1.69,6.17,3.16,-0.55,1.04
1,4,211,7.59,-1.74,4.88,3.79,-0.57,1.17
1,4,219,8.13,-1.49,3.1,4.34,-0.62,1.28
1,4,229,9.11,-0.38,0.45,4.37,-0.72,1.32
1,4,243,9.34,0.28,-2.5,4.37,-0.75,1.26
1,4,249,9.81,1.19,-5.27,4.37,-0.85,1.14
1,4,260,10.56,2.18,-7.58,3.99,-0.9,1.05
1,4,269,11.2,2.48,-9.28,3.51,-0.58,1.02
1,4,280,11.97,3.17,-11.05,3.01,-0.24,1.06
1,4,290,12.46,4.11,-13.2,2.52,0.2,1.18
1,4,300,12.65,5.05,-15.37,1.95,0.39,1.27
1,4,310,13.03,6.14,-17.48,1.35,0.46,1.29
1,4,323,13.08,6.92,-19.05,0.68,0.47,1.22
1,4,330,13.15,7.59,-19.61,-0.03,0.37,1.06
1,4,340,13.21,7.86,-19.61,-0.76,0.2,0.85
1,4,350,12.96,7.89,-19.61,-1.52,0.07,0.65
1,4,361,12.46,7.23,-19.61,-2.31,0.06,0.47
