tag,id,time,Ax,Ay,Az,gx,gy,gz
1,0,472,-1.69,-4.05,-0.8,-0.75,-0.21,4.37
1,0,481,1.12,-4.47,0.36,-0.72,-0.21,4.37
1,0,491,4.15,-4.78,0.95,-0.58,-0.25,4.37
1,0,501,8.02,-5.12,1.55,-0.32,-0.26,4.37
1,0,511,12.31,-5.26,1.95,0.01,-0.3,4.37
1,0,521,17.05,-4.83,1.88,0.29,-0.21,4.37
1,0,531,19.61,-4.05,0.86,0.36,0.01,4.37
1,0,541,19.61,-3.28,0.45,0.17,0.25,4.37
1,0,551,19.61,-2.78,0.51,-0.13,0.19,4.29
1,0,561,19.61,-2.22,1.12,-0.31,-0.04,3.25
1,0,571,19.61,-1.89,2.39,-0.3,-0.36,2.13
1,0,581,19.61,-1.41,3.05,-0.11,-0.59,1.02
1,0,591,19.61,-1.1,3.13,0.17,-0.73,-0.04
1,0,602,19.61,-0.78,2.49,0.39,-0.82,-1.01
1,0,611,19.61,-0.35,1.27,0.51,-0.91,-1.9
1,0,621,19.61,-0.15,0.14,0.51,-1.06,-2.74
1,0,631,19.61,0.16,-0.87,0.41,-1.3,-3.52
1,0,641,19.61,-0.08,-1.58,0.27,-1.62,-4.26
1,0,652,19.61,-0.5,-1.69,0.15,-2.01,-4.37
1,0,661,19.61,-0.89,-1.42,0.14,-2.44,-4.37
1,0,671,18.01,-0.92,-1.19,0.24,-2.78,-4.37
1,0,681,15.68,-1.08,-1.94,0.3,-2.93,-4.37
1,0,692,12.72,-1.14,-3.24,0.19,-2.93,-4.37
1,0,701,9.76,-1.19,-4.08,-0.07,-2.93,-4.37
1,0,711,7.66,-0.87,-4.35,-0.37,-2.94,-4.37
1,0,721,5.95,-0.57,-3.82,-0.63,-2.74,-4.37
1,0,731,4.03,-0.22,-3.68,-0.89,-2.27,-4.37
1,0,741,1.94,-0.32,-3.61,-1.13,-1.7,-4.37
1,0,751,-0.24,-0.14,-3.79,-1.3,-1.14,-3.93
1,0,761,-2.08,-0.07,-3.62,-1.35,-0.66,-3.18
1,0,776,-3.59,0.08,-3.4,-1.38,-0.21,-2.36
1,0,782,-4.8,0.28,-3.59,-1.42,0.09,-1.56
1,0,791,-5.68,0.63,-3.64,-1.47,0.22,-0.88
1,0,802,-6.08,0.93,-3.28,-1.49,0.25,-0.31
1,0,811,-6.47,1.08,-2.62,-1.48,0.28,0.2
1,0,823,-6.91,0.8,-2.27,-1.44,0.35,0.7
1,0,831,-7.52,0.52,-1.9,-1.36,0.24,1.23
1,0,841,-8,-0.25,-1.43,-1.26,0.06,1.77
1,0,853,-7.7,-0.68,-0.92,-1.13,-0.11,2.38
1,0,861,-6.96,-1.24,-0.68,-0.95,-0.2,3.07
1,0,872,-5.68,-1.95,-0.63,-0.76,-0.21,3.8
1,0,887,-4.33,-2.23,-0.91,-0.59,-0.24,4.37
1,0,894,-2.21,-2.59,-1.63,-0.47,-0.3,4.37
1,0,901,0.71,-2.66,-2.07,-0.46,-0.22,4.37
1,0,913,3.79,-2.5,-2.2,-0.55,0.04,4.37
1,0,922,6.35,-2.75,-2.09,-0.7,0.5,4.37
1,0,931,8.77,-2.85,-2.01,-0.82,0.78,4.37
1,0,943,11.03,-2.87,-1.5,-0.83,0.92,4.37
1,0,954,13.48,-3.24,-1.02,-0.78,0.99,4.37
1,0,963,15.39,-3.55,-0.68,-0.73,1.08,4.37
1,0,972,17.59,-3.73,-0.61,-0.72,1.13,4.37
1,0,981,19.61,-3.73,-0.17,-0.75,1.17,4.37
1,0,991,19.61,-3.5,0.37,-0.81,1.06,4.37
1,0,1001,19.61,-3.26,0.96,-0.82,0.71,3.9
1,0,1011,19.61,-3.4,1.23,-0.77,0.25,2.97
1,0,1021,19.61,-3.8,1.2,-0.66,-0.22,2.21
1,0,1031,19.25,-4.19,1.29,-0.53,-0.51,1.72
1,0,1042,18.59,-4.19,1.34,-0.41,-0.48,1.46
1,0,1051,17.97,-4.27,1.13,-0.31,-0.31,1.33
1,0,1061,17.38,-3.86,0.8,-0.17,-0.14,1.23
1,0,1071,16.84,-3.37,0.54,-0.04,-0.02,1.08
1,0,1081,15.95,-3.06,-0.11,0.05,-0.01,0.87
1,0,1092,15.21,-2.83,-0.8,0.07,-0.06,0.63
1,0,1101,14.38,-2.65,-1.36,0.02,-0.12,0.42
1,0,1114,13.55,-2.53,-1.74,-0.08,-0.21,0.26
1,0,1121,12.86,-2.54,-1.47,-0.16,-0.26,0.11
1,0,1131,12.3,-2.64,-1.34,-0.21,-0.24,0.02
1,0,1141,11.64,-2.79,-0.89,-0.2,-0.11,0.05
1,0,1151,10.94,-3.01,-1.01,-0.15,0.03,0.16
1,0,1161,10.45,-2.99,-1.06,-0.08,0.09,0.28
1,0,1171,10.26,-2.85,-1.31,-0.03,0.08,0.33
1,0,1181,10.42,-2.58,-1.62,-0.01,-0.01,0.32
1,0,1191,10.3,-2.48,-1.72,-0.03,-0.11,0.25
1,0,1201,10.38,-2.44,-1.98,-0.09,-0.22,0.15
1,0,1211,10.44,-2.42,-2.02,-0.16,-0.31,0.07
1,0,1221,10.53,-2.53,-1.99,-0.19,-0.4,0.02
1,0,1232,10.8,-2.45,-1.6,-0.19,-0.39,-0.01
1,0,1241,10.97,-2.51,-1.54,-0.13,-0.32,0.01
1,0,1251,10.98,-2.56,-1.68,-0.07,-0.26,0.06
1,0,1261,10.86,-2.53,-1.66,-0.02,-0.2,0.11
1,0,1271,10.97,-2.49,-1.99,0,-0.13,0.14
1,0,1281,11.12,-2.41,-1.98,-0.01,-0.11,0.12
1,0,1291,11.22,-2.42,-1.97,-0.03,-0.16,0.04
1,0,1301,11.39,-2.47,-1.97,-0.05,-0.28,-0.09
1,0,1311,11.67,-2.58,-1.69,-0.07,-0.51,-0.28
1,0,1321,11.71,-2.51,-1.51,-0.05,-0.76,-0.54
1,0,1331,11.88,-2.7,-1.27,-0.03,-1,-0.78
1,0,1341,11.84,-2.83,-1,-0.02,-1.08,-0.91
1,1,0,10.92,-0.7,-0.57,-0.16,0.7,0.74
1,1,10,11.29,-1.27,-0.17,-0.13,0.27,0.72
1,1,20,11.25,-1.45,0.23,-0.08,0.1,0.65
1,1,30,11.53,-1.09,0.05,0.01,0.07,0.53
1,1,40,11.5,-1.34,0.12,0.08,0.06,0.45
1,1,50,11.47,-1.32,-0.16,0.06,0.07,0.38
1,1,60,11.44,-1.28,-0.23,0,-0.04,0.29
1,1,70,11.61,-1.11,-0.24,-0.08,-0.15,0.17
1,1,80,12.07,-1.11,-0.2,-0.14,-0.31,0.06
1,1,92,12.79,-1.04,-0.08,-0.19,-0.47,-0.07
1,1,100,13.77,-0.77,0.03,-0.2,-0.57,-0.19
1,1,110,14.92,-0.88,0.28,-0.16,-0.59,-0.34
1,1,121,16.46,-0.51,0.09,-0.08,-0.66,-0.5
1,1,130,17.82,-0.15,-0.62,0,-0.61,-0.69
1,1,140,18.98,0.16,-1.39,0.02,-0.56,-0.93
1,1,150,19.61,0.53,-1.87,-0.05,-0.61,-1.28
1,1,162,19.61,0.92,-2.42,-0.18,-0.66,-1.72
1,1,170,19.61,0.89,-2.59,-0.3,-0.78,-2.28
1,1,180,19.61,0.96,-2.55,-0.36,-1.04,-2.94
1,1,190,19.61,0.86,-2.51,-0.33,-1.38,-3.63
1,1,200,19.5,0.64,-2.77,-0.29,-1.83,-4.37
1,1,212,18.06,0.44,-3.16,-0.28,-2.35,-4.37
1,1,224,16.13,0.29,-3.52,-0.35,-2.78,-4.37
1,1,230,14,-0.02,-3.84,-0.53,-3.05,-4.37
1,1,240,11.89,-0.2,-4.02,-0.72,-3.16,-4.37
1,1,250,9.83,-0.2,-4.46,-0.96,-3,-4.37
1,1,260,7.44,-0.62,-4.32,-1.3,-2.65,-4.37
1,1,270,5.36,-0.74,-3.39,-1.61,-2.28,-4.37
1,1,280,3.59,-0.75,-2.33,-1.78,-1.87,-4.37
1,1,291,1.67,-0.71,-1.31,-1.74,-1.33,-3.81
1,1,302,-0.06,-0.64,-0.83,-1.63,-1.01,-3.13
1,1,316,-1.45,-0.52,-0.41,-1.51,-0.86,-2.5
1,1,322,-2.5,-0.49,-0.03,-1.37,-0.76,-1.89
1,1,332,-3.12,-0.38,0.42,-1.2,-0.77,-1.27
1,1,342,-3.94,-0.72,0.53,-1.03,-0.67,-0.6
1,1,352,-4.36,-0.94,0.72,-0.84,-0.5,0.19
1,1,362,-4.58,-1.28,1.02,-0.64,-0.08,1.11
1,1,372,-4.51,-1.66,0.99,-0.44,0.39,2.08
1,1,381,-4.7,-1.92,0.68,-0.26,0.68,2.98
1,1,392,-4.7,-2.12,0.42,-0.1,0.75,3.67
1,1,404,-3.86,-2.3,0.17,0.02,0.53,4.22
1,1,412,-2.26,-2.51,0.33,0.14,0.4,4.37
1,1,421,-0.41,-2.7,0.52,0.21,0.6,4.37
1,1,432,1.39,-2.87,0.06,0.26,0.67,4.37
1,1,442,3.36,-3.11,0.04,0.29,0.78,4.37
1,1,452,5.84,-2.77,-0.1,0.34,0.79,4.37
1,1,462,8.62,-2.42,-0.11,0.38,0.8,4.37
1,1,471,11.44,-2.09,-0.36,0.4,0.72,4.37
1,1,482,14.5,-1.92,-0.86,0.38,0.58,4.37
1,1,492,17.46,-1.76,-1.11,0.34,0.38,4.37
1,1,501,19.61,-1.77,-1.5,0.26,0.25,4.37
1,1,512,19.61,-1.47,-1.36,0.16,0.14,3.88
1,1,521,19.61,-1.17,-0.75,0.03,0.24,3.15
1,1,532,19.61,-1,-0.64,-0.02,0.23,2.42
1,1,542,19.61,-1,-0.76,0.04,0.03,1.73
1,1,551,19.61,-0.55,-0.78,0.15,-0.2,1.06
1,1,561,19.61,-0.24,-1.06,0.24,-0.33,0.38
1,1,571,19.61,0.16,-1.55,0.26,-0.4,-0.34
1,1,582,19.61,0.35,-2.5,0.21,-0.49,-1.06
1,1,592,19.61,0.69,-3.22,0.09,-0.69,-1.79
1,1,601,19.61,0.88,-3.81,-0.07,-0.94,-2.53
1,1,611,19.61,0.81,-4.15,-0.23,-1.21,-3.24
1,1,622,19.61,0.69,-4.37,-0.4,-1.57,-3.86
1,1,633,18.85,0.66,-4.27,-0.53,-1.9,-4.35
1,1,641,17.09,0.43,-4.11,-0.63,-2.11,-4.37
1,1,652,15.49,0.19,-4.01,-0.74,-2.03,-4.37
1,1,662,13.41,-0.06,-4.06,-0.85,-1.88,-4.37
1,1,671,11.35,-0.02,-4.08,-0.95,-1.66,-4.37
1,1,681,9.69,-0.03,-4.18,-1.06,-1.46,-4.35
1,1,692,8.32,0.14,-4.24,-1.19,-1.31,-4.07
1,1,702,7.22,0.49,-4.36,-1.31,-1.3,-3.82
1,1,714,6.12,0.76,-4.04,-1.42,-1.33,-3.61
1,1,721,5.26,1.04,-3.66,-1.5,-1.25,-3.41
1,1,731,4.52,1.1,-3.55,-1.55,-1.14,-3.13
1,1,742,3.42,1.09,-3.26,-1.54,-0.95,-2.82
1,1,752,2.49,1.13,-2.83,-1.51,-0.81,-2.5
1,1,761,1.67,1.2,-2.49,-1.44,-0.72,-2.17
1,1,772,0.87,1.21,-2.25,-1.32,-0.69,-1.84
1,1,781,0.15,1.28,-2.24,-1.2,-0.73,-1.5
1,1,792,-0.45,1.33,-2,-1.07,-0.78,-1.12
1,1,802,-0.61,1.51,-1.69,-0.95,-0.78,-0.73
1,1,813,-0.51,1.63,-1.5,-0.85,-0.62,-0.31
1,1,821,-0.66,1.52,-1.29,-0.75,-0.41,0.12
1,1,831,-0.82,1.39,-1.19,-0.66,-0.15,0.57
1,1,841,-1.15,1.16,-1.16,-0.57,0,1.05
1,1,851,-1.41,0.83,-0.95,-0.48,0.19,1.56
1,1,862,-1.19,0.52,-0.95,-0.41,0.41,2.17
1,1,872,-1.02,0.1,-1.14,-0.32,0.5,2.8
1,1,883,0.08,0.04,-0.94,-0.23,0.73,3.4
1,1,892,1.4,-0.02,-1.15,-0.16,0.96,3.93
1,1,903,2.84,-0.01,-1.23,-0.09,1.06,4.33
1,1,911,4.68,0.22,-1.39,-0.02,1.14,4.37
1,1,921,6.37,0.36,-1.8,0.03,1.19,4.37
1,1,931,8.08,0.4,-2.18,0.03,1.19,4.37
1,1,942,9.45,0.32,-2.24,-0.05,1.29,4.37
1,1,953,10.3,0.05,-1.99,-0.19,1.44,4.37
1,1,961,11.01,-0.53,-2.04,-0.34,1.43,4.37
1,1,971,12.08,-0.8,-1.75,-0.43,1.27,4.37
1,1,981,13.41,-1.07,-1.11,-0.44,1.04,4.37
1,1,992,14.94,-1.13,-0.62,-0.41,0.81,4.04
1,1,1002,16.36,-1.23,-0.4,-0.34,0.66,3.64
1,1,1012,16.82,-1.35,-0.15,-0.28,0.59,3.19
1,1,1023,17.06,-1.46,-0.37,-0.29,0.43,2.73
1,1,1031,17.06,-1.77,-0.51,-0.34,0.33,2.31
1,1,1043,17.13,-1.85,-0.51,-0.38,0.15,1.94
1,1,1052,17.1,-1.92,-0.33,-0.35,0.06,1.63
1,1,1062,16.97,-1.86,-0.09,-0.28,0,1.31
1,1,1072,16.65,-1.83,-0.04,-0.17,-0.02,1.04
1,1,1082,16.17,-1.82,-0.13,-0.07,-0.02,0.81
1,1,1092,15.54,-1.77,-0.45,0,0.02,0.63
1,1,1102,14.74,-1.78,-0.58,0.03,0.15,0.51
1,1,1112,13.98,-1.79,-0.9,0.03,0.22,0.45
1,1,1121,13.58,-1.58,-1.26,0.03,0.22,0.39
1,1,1132,13.18,-1.58,-1.29,0.02,0.16,0.28
1,1,1145,12.84,-1.53,-1.47,0.01,0.09,0.14
1,1,1152,12.62,-1.46,-1.57,0.02,-0.02,0.02
1,1,1163,12.32,-1.35,-1.51,0.04,-0.04,-0.08
1,1,1172,12,-1.33,-1.75,0.05,0,-0.11
1,1,1185,11.54,-1.32,-1.94,0.05,0,-0.12
1,1,1193,11.22,-1.2,-2,0.02,0,-0.13
1,1,1204,11.04,-1.19,-2,-0.04,0.02,-0.13
1,1,1213,10.8,-1.29,-2.08,-0.1,0,-0.13
1,1,1224,10.69,-1.35,-1.88,-0.13,-0.05,-0.15
1,1,1232,10.73,-1.4,-1.65,-0.14,-0.19,-0.19
1,1,1243,10.77,-1.37,-1.47,-0.11,-0.33,-0.25
1,1,1253,10.81,-1.41,-1.05,-0.06,-0.46,-0.28
1,2,0,10.6,0.22,0.57,0,0.6,1.73
1,2,9,10.12,-0.28,0.58,-0.12,0.78,1.56
1,2,18,10.46,0.02,0.85,-0.2,0.49,1.34
1,2,32,10.95,0.02,1.74,-0.19,0.36,1.16
1,2,39,11.15,-0.12,2.09,-0.13,0.26,0.99
1,2,49,11.23,-0.37,2.4,-0.05,0.2,0.85
1,2,59,11.36,-0.4,2.59,-0.02,0.18,0.74
1,2,69,11.08,-0.51,2.07,-0.03,0.17,0.69
1,2,79,10.91,-0.22,2.58,-0.06,0.36,0.73
1,2,89,10.75,-0.86,2.55,-0.1,0.46,0.77
1,2,99,10.55,-1.14,2.86,-0.09,0.49,0.8
1,2,108,10.64,-1.32,2.95,-0.04,0.51,0.81
1,2,119,10.74,-1.37,3.02,0.04,0.41,0.82
1,2,129,10.78,-1.59,3.17,0.12,0.48,0.83
1,2,139,10.86,-1.48,3.06,0.18,0.59,0.84
1,2,148,10.89,-1.4,2.73,0.23,0.61,0.84
1,2,158,11.03,-1.13,2.44,0.26,0.56,0.78
1,2,169,11.17,-1.05,2.33,0.23,0.47,0.67
1,2,179,11.42,-0.96,2.09,0.18,0.37,0.53
1,2,189,11.63,-0.87,2.1,0.15,0.26,0.41
1,2,199,12.04,-0.9,2.01,0.12,0.13,0.3
1,2,209,12.72,-0.86,1.84,0.11,0.01,0.21
1,2,218,13.78,-0.84,1.98,0.12,-0.08,0.1
1,2,229,15.44,-0.62,2.31,0.18,-0.14,-0.04
1,2,239,17.06,-0.53,2.76,0.27,-0.16,-0.3
1,2,250,18.37,-0.4,2.56,0.4,-0.26,-0.72
1,2,258,19.16,-0.22,2.22,0.49,-0.53,-1.24
1,2,269,19.61,-0.33,1.5,0.5,-0.88,-1.82
1,2,281,19.61,-0.3,0.99,0.42,-1.18,-2.42
1,2,289,19.61,-0.14,0.91,0.32,-1.51,-3.09
1,2,299,19.61,-0.18,1.16,0.26,-1.83,-3.77
1,2,309,19.13,-0.22,1.24,0.28,-2.16,-4.37
1,2,318,17.95,-0.25,1.15,0.34,-2.42,-4.37
1,2,330,16.47,-0.36,0.91,0.4,-2.62,-4.37
1,2,338,14.78,-0.34,0.13,0.41,-2.79,-4.37
1,2,348,12.76,-0.31,-0.45,0.37,-2.95,-4.37
1,2,359,10.92,-0.08,-1.3,0.26,-3.09,-4.37
1,2,371,8.88,0.05,-1.82,0.1,-3.18,-4.37
1,2,379,6.79,-0.13,-2.17,-0.18,-3.04,-4.37
1,2,388,4.46,-0.05,-2.09,-0.53,-2.71,-4.37
1,2,398,2.45,-0.28,-1.88,-0.8,-2.35,-4.37
1,2,409,0.7,-0.1,-0.99,-0.92,-1.89,-4.37
1,2,419,-0.95,0.12,-0.64,-0.93,-1.39,-3.58
1,2,429,-2.49,0.18,-0.45,-0.85,-0.98,-2.73
1,2,439,-3.68,0.34,-0.41,-0.74,-0.63,-1.87
1,2,449,-4.43,0.44,-0.46,-0.62,-0.42,-1.03
1,2,459,-4.9,0.47,-0.52,-0.48,-0.33,-0.23
1,2,469,-5.1,0.43,-0.74,-0.32,-0.3,0.52
1,2,478,-4.75,0.37,-0.96,-0.21,-0.33,1.22
1,2,490,-4.24,0.2,-1.05,-0.21,-0.1,1.89
1,2,500,-4.39,-0.38,-1.34,-0.33,0.33,2.57
1,2,511,-4.35,-0.74,-1.56,-0.51,0.51,3.25
1,2,519,-3.92,-1.29,-1.25,-0.59,0.55,3.87
1,2,528,-2.69,-1.7,-0.7,-0.54,0.51,4.37
1,2,539,-0.92,-2.2,0.07,-0.46,0.48,4.37
1,2,549,1.08,-2.66,0.54,-0.38,0.64,4.37
1,2,559,3.34,-3.06,0.94,-0.33,0.87,4.37
1,2,569,5.95,-3.26,0.84,-0.31,1.22,4.37
1,2,578,8.27,-3.35,0.92,-0.36,1.45,4.37
1,2,590,10.57,-3.17,0.89,-0.44,1.46,4.37
1,2,599,13.24,-3.2,1.22,-0.51,1.34,4.37
1,2,609,15.98,-3.16,1.55,-0.55,1.16,4.37
1,2,619,18.9,-3.33,2.15,-0.53,0.94,4.37
1,2,628,19.61,-3.15,2.89,-0.48,0.71,4.37
1,2,638,19.61,-2.91,3.5,-0.4,0.38,3.71
1,2,649,19.61,-2.61,3.75,-0.28,-0.02,2.76
1,2,658,19.61,-2.11,4.01,-0.14,-0.42,1.82
1,2,668,19.61,-1.64,4.08,0.02,-0.84,0.93
1,2,679,19.61,-1.33,4.02,0.18,-1.15,0.09
1,2,689,19.61,-1.04,3.76,0.34,-1.24,-0.65
1,2,701,19.61,-0.99,3.24,0.45,-1.23,-1.32
1,2,709,19.61,-0.74,2.64,0.51,-1.24,-1.98
1,2,719,19.61,-0.64,1.9,0.54,-1.26,-2.64
1,2,728,19.61,-0.58,1.46,0.54,-1.38,-3.32
1,2,739,19.61,-0.62,1.13,0.58,-1.69,-3.99
1,2,749,19.61,-0.77,0.94,0.68,-2.04,-4.37
1,2,760,17.9,-0.84,0.42,0.8,-2.41,-4.37
1,2,769,16,-0.71,-0.34,0.89,-2.84,-4.37
1,2,778,14.09,-0.5,-1.14,0.94,-3.21,-4.37
1,2,789,12.38,-0.33,-1.87,0.93,-3.53,-4.37
1,2,799,10.62,-0.19,-2.54,0.85,-3.73,-4.37
1,2,808,8.78,0.25,-3.13,0.72,-3.9,-4.37
1,2,819,6.8,0.26,-3.61,0.55,-4.06,-4.37
1,2,828,4.84,0.48,-4.2,0.33,-4.21,-4.37
1,2,839,2.89,0.58,-4.84,0.05,-4.26,-4.37
1,2,849,1.24,0.78,-5.35,-0.31,-3.95,-4.37
1,2,858,-0.37,0.91,-5.17,-0.75,-3.29,-4.37
1,2,869,-1.92,0.97,-4.55,-1.18,-2.42,-3.63
1,2,878,-3.06,0.88,-3.82,-1.49,-1.4,-2.65
1,2,889,-4.08,0.87,-3.34,-1.62,-0.45,-1.62
1,2,899,-4.92,0.95,-2.76,-1.57,0.33,-0.61
1,2,909,-5.41,1.19,-2.5,-1.42,0.87,0.33
1,2,921,-5.38,1.38,-2.4,-1.24,1.13,1.15
1,2,929,-5.09,1.34,-2.16,-1.13,1.2,1.83
1,2,939,-4.83,1.26,-2.15,-1.08,1.07,2.37
1,2,948,-3.68,1.1,-1.85,-1.05,0.94,2.79
1,2,958,-2.3,0.82,-1.37,-0.99,0.99,3.17
1,2,969,-1.19,0.65,-0.79,-0.85,1.09,3.49
1,2,978,-0.22,0.11,-0.45,-0.65,1.17,3.82
1,2,989,0.92,-0.25,-0.7,-0.44,1.21,4.2
1,2,999,2.24,-0.64,-1.24,-0.22,1.08,4.37
1,2,1009,4.39,-0.57,-1.57,-0.06,0.9,4.37
1,2,1020,7.18,-0.3,-1.41,-0.04,1.14,4.37
1,2,1029,9.55,-0.27,-1.47,-0.18,1.7,4.37
1,2,1040,11.16,-0.28,-1.53,-0.35,2.15,4.37
1,2,1050,12.31,-0.55,-1.8,-0.48,2.41,4.37
1,2,1059,13.62,-0.64,-1.78,-0.56,2.31,4.37
1,2,1069,15.34,-0.63,-1.33,-0.6,2.09,4.37
1,2,1083,16.79,-0.61,-0.75,-0.64,1.84,4.37
1,2,1090,17.81,-0.61,-0.32,-0.63,1.46,4.24
1,2,1100,18.36,-0.77,0.3,-0.58,1.12,3.62
1,2,1109,18.47,-0.94,0.3,-0.48,0.71,3.01
1,2,1120,18.47,-1.07,0.38,-0.36,0.3,2.45
1,2,1130,18.26,-1.06,0.45,-0.28,0.01,1.95
1,2,1140,17.83,-1.27,0.18,-0.26,-0.22,1.51
1,2,1150,17.45,-1.34,0.15,-0.23,-0.3,1.16
1,2,1161,16.7,-1.2,0.37,-0.19,-0.28,0.88
1,2,1169,16.11,-1.31,0.23,-0.14,-0.26,0.66
1,2,1180,15.57,-1.29,0.12,-0.09,-0.26,0.5
1,2,1190,15.14,-1.04,-0.14,-0.06,-0.21,0.36
1,2,1201,14.45,-0.82,-0.48,-0.04,-0.11,0.26
1,2,1209,13.92,-0.65,-0.74,-0.04,-0.08,0.16
1,2,1219,13.33,-0.49,-0.82,-0.02,-0.09,0.05
1,2,1230,12.83,-0.47,-0.87,-0.01,-0.09,-0.06
1,2,1240,12.32,-0.64,-0.81,0,-0.03,-0.12
1,2,1250,11.73,-0.67,-1.19,0.01,0.03,-0.13
1,2,1260,11.11,-0.7,-1.33,0.01,0.05,-0.12
1,2,1269,10.97,-0.73,-1.27,0,0.06,-0.09
1,2,1280,10.74,-0.74,-1.3,-0.01,0.1,-0.06
1,2,1290,10.43,-0.71,-1.47,-0.01,0.1,-0.05
1,2,1299,10.23,-0.63,-1.5,0,0.05,-0.07
1,2,1314,10.22,-0.71,-1.65,-0.02,-0.01,-0.09
1,2,1319,10.01,-0.77,-1.68,-0.05,-0.07,-0.12
1,2,1331,10.01,-0.83,-1.58,-0.06,-0.15,-0.14
1,2,1340,10.01,-0.95,-1.5,-0.04,-0.18,-0.14
1,2,1350,10.05,-0.87,-1.27,-0.01,-0.19,-0.13
1,2,1360,9.87,-1.04,-1.23,0.02,-0.16,-0.08
1,2,1371,9.81,-0.9,-1.37,0.06,-0.15,-0.02
1,2,1379,9.99,-1.09,-1.38,0.09,-0.25,0.05
1,2,1390,10.03,-1.06,-1.38,0.11,-0.26,0.07
1,2,1402,10.23,-1.04,-1.26,0.14,-0.35,0.04
1,2,1409,10.31,-1.01,-1.38,0.16,-0.46,-0.01
1,2,1421,10.4,-1.04,-1.62,0.16,-0.63,-0.09
1,3,0,10.36,-0.59,-0.8,0.27,0.55,0.67
1,3,10,10.26,-0.27,-0.31,0.2,0.4,0.65
1,3,20,10.28,-0.8,-0.31,0.15,0.37,0.71
1,3,32,10.25,-0.73,-0.29,0.08,0.42,0.77
1,3,39,10.26,-0.78,-0.38,0,0.46,0.81
1,3,50,10.32,-0.8,-0.29,-0.1,0.47,0.84
1,3,60,10.42,-0.94,-0.17,-0.21,0.51,0.83
1,3,70,10.46,-0.75,0.05,-0.29,0.42,0.78
1,3,79,10.47,-0.72,0.44,-0.34,0.44,0.73
1,3,90,10.41,-0.77,0.69,-0.38,0.38,0.72
1,3,99,10.59,-1.04,0.76,-0.38,0.38,0.77
1,3,115,10.94,-1.02,0.75,-0.36,0.35,0.81
1,3,120,11.72,-1.01,1,-0.3,0.26,0.79
