tag,id,time,Ax,Ay,Az,gx,gy,gz
1,1,173,5.61,1.24,-0.98,-0.5,1.57,1.77
1,1,178,4.93,0.69,-1.01,-0.56,1.52,1.99
1,1,187,4.5,0.63,-1,-0.62,1.41,2.14
1,1,197,4.03,0.06,-0.9,-0.7,1.37,2.33
1,1,208,3.32,-0.4,-0.9,-0.79,1.34,2.55
1,1,218,2.89,-0.89,-0.74,-0.85,1.19,2.79
1,1,227,2.76,-1.52,-0.42,-0.85,0.97,3.03
1,1,238,3.38,-1.94,-0.28,-0.79,0.75,3.32
1,1,247,4.61,-2.37,0.06,-0.69,0.66,3.67
1,1,257,6.2,-2.68,0.09,-0.59,0.62,4.01
1,1,267,7.93,-2.94,-0.36,-0.53,0.61,4.24
1,1,277,10.46,-2.78,-0.49,-0.55,0.59,4.3
1,1,287,12.88,-2.5,-0.39,-0.64,0.64,4.12
1,1,299,14.87,-2.37,-0.06,-0.81,0.66,3.73
1,1,308,16.94,-2.33,0.17,-0.99,0.47,3.2
1,1,318,18.97,-2.59,0.92,-1.12,0.2,2.57
1,1,327,19.61,-2.79,1.92,-1.14,-0.17,1.85
1,1,338,19.61,-2.92,2.85,-1.05,-0.57,0.99
1,1,347,19.61,-2.92,3.87,-0.87,-1.03,0.04
1,1,358,19.61,-2.87,4.31,-0.6,-1.45,-0.97
1,1,368,19.61,-2.77,4.18,-0.34,-1.87,-1.86
1,1,377,19.61,-2.93,3.54,-0.18,-2.25,-2.61
1,1,388,19.61,-2.91,2.96,-0.12,-2.36,-3.2
1,1,398,19.61,-2.55,2.23,-0.15,-2.33,-3.64
1,1,410,19.24,-2.25,1.55,-0.19,-2.27,-3.97
1,1,417,17.77,-1.71,1.02,-0.19,-2.36,-4.25
1,1,431,16.38,-1.51,0.42,-0.16,-2.52,-4.37
1,1,437,14.98,-1.19,-0.35,-0.15,-2.58,-4.37
1,1,448,13.51,-1.17,-0.75,-0.19,-2.59,-4.37
1,1,457,12.14,-0.67,-1.21,-0.26,-2.55,-4.37
1,1,467,10.92,-0.46,-1.55,-0.35,-2.43,-4.37
1,1,477,9.75,-0.22,-1.65,-0.42,-2.28,-4.37
1,1,488,8.55,0.22,-1.54,-0.47,-2.09,-4.23
1,1,497,7.78,0.39,-1.47,-0.51,-1.93,-3.95
1,1,507,6.84,0.68,-1.67,-0.54,-1.71,-3.63
1,1,517,5.95,0.9,-1.64,-0.58,-1.5,-3.27
1,1,528,5.28,1.06,-1.71,-0.59,-1.33,-2.91
1,1,537,4.88,1.38,-1.74,-0.58,-1.17,-2.55
1,1,547,4.52,1.61,-1.59,-0.55,-1,-2.23
1,1,558,4.18,1.78,-1.71,-0.52,-0.9,-1.94
1,1,567,4.06,2.22,-1.75,-0.48,-0.86,-1.68
1,1,578,4,2.2,-1.68,-0.42,-0.86,-1.46
1,1,587,3.84,2.32,-1.71,-0.36,-0.8,-1.24
1,1,598,3.66,2.33,-1.66,-0.31,-0.66,-1.01
1,1,609,3.22,2.16,-1.68,-0.28,-0.46,-0.74
1,1,617,2.73,2.11,-1.76,-0.25,-0.28,-0.43
1,1,629,2.26,1.89,-1.68,-0.24,-0.03,-0.06
1,1,637,1.91,1.6,-1.78,-0.23,0.22,0.37
1,1,647,1.81,1.59,-2.03,-0.2,0.38,0.82
1,1,657,1.91,1.4,-2.39,-0.15,0.46,1.24
1,1,668,2.19,1.29,-2.74,-0.15,0.52,1.59
1,1,677,2.85,1.16,-2.9,-0.2,0.62,1.87
1,1,689,3.21,1.03,-2.66,-0.29,0.8,2.1
1,1,698,3.2,0.74,-2.51,-0.42,1.11,2.32
1,1,708,3.2,0.58,-2.39,-0.51,1.21,2.58
1,1,719,3.39,0.31,-2.21,-0.53,1.15,2.85
1,1,728,3.96,0.16,-2.15,-0.49,1,3.09
1,1,740,4.86,0.07,-1.97,-0.44,0.84,3.3
1,1,748,5.96,-0.04,-1.86,-0.42,0.81,3.52
1,1,758,7.24,-0.34,-1.8,-0.45,0.99,3.8
1,1,768,8.46,-0.71,-1.97,-0.51,1.24,4.14
1,1,778,9.68,-1.05,-1.8,-0.63,1.62,4.37
1,1,788,10.92,-1.58,-1.65,-0.79,2.01,4.37
1,1,798,12.78,-1.67,-1.5,-0.97,2.2,4.37
1,1,809,14.56,-1.89,-1.24,-1.11,2.33,4.37
1,1,819,16.87,-2.06,-0.52,-1.23,2.41,4.37
1,1,828,19.01,-1.89,0.13,-1.33,2.48,4.37
1,1,838,19.61,-1.91,0.73,-1.37,2.5,4.37
1,1,848,19.61,-1.79,1.36,-1.36,2.37,3.81
1,1,858,19.61,-1.75,1.79,-1.28,2.17,3.08
1,1,871,19.61,-1.62,2.17,-1.16,1.77,2.25
1,1,880,19.61,-1.68,2.27,-0.97,1.27,1.39
1,1,888,19.61,-1.62,2.3,-0.76,0.73,0.52
1,1,898,19.61,-1.6,2.25,-0.57,0.22,-0.33
1,1,908,19.61,-1.7,2.08,-0.43,-0.2,-1.1
1,1,918,19.61,-1.7,1.92,-0.33,-0.47,-1.74
1,1,927,18.65,-1.72,1.48,-0.26,-0.69,-2.25
1,1,938,17.17,-1.92,1.05,-0.22,-0.88,-2.69
1,1,948,15.88,-1.85,0.58,-0.23,-1,-3.02
1,1,958,14.53,-1.9,0.35,-0.27,-1.08,-3.28
1,1,970,13.36,-1.82,0.27,-0.32,-1.17,-3.45
1,1,978,12.33,-1.8,0.12,-0.35,-1.27,-3.56
1,1,989,11.41,-1.75,0.12,-0.4,-1.3,-3.6
1,1,998,10.53,-1.53,0.03,-0.44,-1.3,-3.58
1,1,1008,9.9,-1.29,0.02,-0.47,-1.3,-3.53
1,1,1018,9.14,-1.14,0.04,-0.49,-1.25,-3.43
1,1,1028,8.45,-0.95,0.19,-0.5,-1.17,-3.3
1,1,1038,8.04,-0.84,0.17,-0.5,-1.06,-3.13
1,1,1048,7.64,-0.6,0.08,-0.48,-0.96,-2.91
1,1,1058,7.32,-0.41,0.07,-0.46,-0.84,-2.67
1,1,1069,7.02,-0.09,-0.01,-0.47,-0.6,-2.38
1,1,1079,6.74,0.22,-0.05,-0.48,-0.45,-2.11
1,1,1089,6.56,0.48,-0.04,-0.46,-0.3,-1.84
1,1,1100,6.4,0.78,-0.07,-0.43,-0.22,-1.58
1,1,1118,6.5,1.09,-0.06,-0.4,-0.11,-1.33
1,1,1121,6.69,1.3,0.02,-0.36,0.01,-1.1
1,1,1129,6.84,1.58,-0.13,-0.31,0.11,-0.9
1,1,1139,6.99,1.74,-0.25,-0.27,0.2,-0.72
1,1,1149,7.02,2.08,-0.31,-0.22,0.23,-0.58
1,1,1159,7.26,2.12,-0.41,-0.17,0.23,-0.45
1,1,1169,7.46,2.31,-0.57,-0.14,0.22,-0.35
1,1,1179,7.56,2.51,-0.6,-0.13,0.21,-0.28
1,1,1189,7.72,2.59,-0.79,-0.13,0.19,-0.23
1,1,1199,7.86,2.66,-0.86,-0.13,0.15,-0.19
1,1,1210,7.92,2.66,-0.8,-0.13,0.11,-0.16
1,1,1219,8.09,2.77,-0.64,-0.11,0.07,-0.14
1,1,1230,8.1,2.79,-0.7,-0.07,0,-0.12
1,1,1239,8.18,2.9,-0.6,-0.03,-0.05,-0.1
1,1,1249,8.32,2.84,-0.68,0,-0.1,-0.06
1,1,1259,8.42,2.87,-0.74,0.01,-0.11,-0.02
1,1,1269,8.59,2.94,-0.88,0,-0.12,0.04
1,1,1279,8.72,2.96,-0.97,-0.04,-0.06,0.11
1,1,1289,8.77,2.98,-0.96,-0.09,0.03,0.18
1,1,1299,8.93,2.99,-0.95,-0.13,0.1,0.23
1,1,1309,8.98,2.94,-0.91,-0.15,0.16,0.29
1,1,1319,9.06,2.93,-0.76,-0.15,0.19,0.33
1,1,1331,9.17,2.89,-0.64,-0.12,0.18,0.36
1,1,1339,9.25,2.92,-0.56,-0.08,0.15,0.37
1,1,1349,9.31,2.99,-0.59,-0.03,0.11,0.37
1,1,1359,9.42,2.98,-0.44,0,0.05,0.35
1,1,1369,9.51,2.99,-0.31,0.02,0.05,0.33
1,1,1380,9.62,2.98,-0.15,0.02,0.08,0.33
1,1,1389,9.54,2.91,-0.11,0.01,0.17,0.35
1,1,1399,9.64,2.91,0.13,0.02,0.24,0.36
1,1,1409,9.63,2.83,0.35,0.03,0.29,0.39
1,1,1419,9.69,2.8,0.62,0.06,0.33,0.4
1,1,1429,9.8,2.77,0.94,0.1,0.35,0.41
1,2,0,8.76,2.02,-0.79,0.23,0.62,0.1
1,2,10,9.44,2.42,-1.01,0.24,0.59,0.13
1,2,20,9.17,2.11,-1.05,0.22,0.43,0.2
1,2,31,9.14,2.02,-1.01,0.2,0.39,0.23
1,2,40,9.1,2.02,-0.9,0.17,0.33,0.24
1,2,51,9.07,2.08,-0.73,0.14,0.25,0.26
1,2,60,9.11,2.13,-0.58,0.14,0.17,0.27
1,2,70,8.97,1.92,-0.56,0.15,0.09,0.29
1,2,80,8.84,1.87,-0.4,0.17,0.05,0.31
1,2,90,8.8,1.75,-0.52,0.16,0.06,0.37
1,2,104,8.42,1.72,-0.7,0.14,0.14,0.46
1,2,111,7.97,1.43,-0.77,0.09,0.23,0.57
1,2,124,7.36,1.26,-0.7,0.06,0.25,0.7
1,2,131,6.64,0.99,-0.71,0.05,0.25,0.84
1,2,141,6.11,0.83,-0.58,0.05,0.3,1.05
1,2,153,5.55,0.55,-0.75,0.03,0.36,1.32
1,2,161,4.94,0.24,-0.82,-0.01,0.52,1.64
1,2,171,4.44,-0.06,-0.86,-0.08,0.67,1.95
1,2,181,3.92,-0.4,-1.06,-0.13,0.66,2.29
1,2,191,3.89,-0.72,-1.14,-0.18,0.59,2.62
1,2,201,4.27,-1,-1.08,-0.23,0.55,2.99
1,2,211,4.84,-1.33,-1.15,-0.27,0.58,3.36
1,2,221,6.02,-1.48,-1.04,-0.3,0.58,3.68
1,2,231,7.34,-1.64,-1.15,-0.32,0.6,3.91
1,2,241,8.75,-1.7,-1.07,-0.4,0.77,4.06
1,2,251,10.03,-2.07,-1.31,-0.52,0.91,4.12
1,2,261,11.31,-2.12,-1.27,-0.64,0.89,4.04
1,2,271,12.69,-2.2,-0.85,-0.72,0.71,3.83
1,2,281,14.31,-2.45,-0.55,-0.76,0.49,3.51
1,2,295,16.18,-2.7,-0.2,-0.81,0.3,3.14
1,2,304,18,-2.8,-0.1,-0.89,0.1,2.69
1,2,310,19.61,-2.97,0.01,-1,-0.07,2.15
1,2,321,19.61,-2.98,0.15,-1.16,-0.34,1.43
1,2,331,19.61,-3.06,0.41,-1.34,-0.76,0.58
1,2,343,19.61,-3.02,1.3,-1.46,-1.17,-0.4
1,2,351,19.61,-2.88,2.71,-1.43,-1.53,-1.4
1,2,361,19.61,-2.75,3.44,-1.14,-1.91,-2.29
1,2,372,19.61,-2.47,3.6,-0.72,-2.32,-3.01
1,2,381,19.61,-2.24,2.99,-0.37,-2.59,-3.58
1,2,391,19.61,-1.68,1.78,-0.18,-2.65,-4.04
1,2,401,19.04,-1.24,0.67,-0.17,-2.6,-4.37
1,2,411,17.28,-1.19,-0.06,-0.3,-2.45,-4.37
1,2,421,15.35,-0.94,-0.86,-0.49,-2.14,-4.37
1,2,431,13.46,-0.87,-1,-0.69,-1.77,-4.37
1,2,441,11.72,-0.79,-0.96,-0.85,-1.46,-4.23
1,2,458,10.3,-0.58,-0.86,-0.96,-1.2,-3.97
1,2,461,9.3,-0.38,-0.88,-1.02,-0.99,-3.7
1,2,473,8.55,-0.12,-1.04,-1.07,-0.89,-3.48
1,2,484,7.89,0.31,-1.02,-1.15,-0.81,-3.33
1,2,493,7.06,0.54,-0.88,-1.24,-0.76,-3.25
1,2,501,6.32,0.52,-0.46,-1.28,-0.75,-3.15
1,2,511,5.5,0.49,-0.09,-1.22,-0.75,-2.99
1,2,521,4.89,0.48,0.22,-1.09,-0.77,-2.76
1,2,533,4.53,0.7,0.3,-0.91,-0.8,-2.48
1,2,542,4.45,0.85,0.21,-0.75,-0.79,-2.18
1,2,553,4.36,1.1,-0.04,-0.6,-0.7,-1.9
1,2,562,4.1,1.34,-0.17,-0.48,-0.57,-1.61
1,2,571,3.8,1.55,-0.29,-0.37,-0.44,-1.33
1,2,581,3.46,1.63,-0.49,-0.27,-0.29,-1.04
1,2,591,3.02,1.66,-0.63,-0.17,-0.25,-0.75
1,2,601,2.58,1.49,-0.67,-0.05,-0.21,-0.48
1,2,611,2.39,1.41,-0.95,0.02,-0.19,-0.22
1,2,621,2,1.33,-1.37,0.04,-0.18,0.05
1,2,631,1.71,1.23,-1.39,0.02,-0.17,0.33
1,2,641,1.6,1.04,-1.26,0,-0.08,0.65
1,2,651,1.33,0.95,-1.24,0.01,0.04,1.03
1,2,661,1.32,0.59,-1.15,0.02,0.22,1.47
1,2,671,1.44,0.39,-0.97,0.06,0.46,1.98
1,2,681,1.63,0.14,-1.24,0.11,0.65,2.53
1,2,691,2.07,-0.08,-1.45,0.17,0.79,3.1
1,2,701,2.87,-0.3,-1.57,0.26,0.88,3.67
1,2,713,4.46,-0.36,-2.33,0.29,0.96,4.19
1,2,721,6.09,-0.19,-2.82,0.19,1.22,4.37
1,2,731,7.35,-0.07,-3.3,-0.05,1.54,4.37
1,2,742,8.7,-0.14,-3.67,-0.34,1.7,4.37
1,2,751,10.14,-0.32,-3.66,-0.56,1.66,4.37
1,2,764,11.9,-0.63,-2.85,-0.68,1.58,4.37
1,2,771,14.3,-0.94,-1.97,-0.72,1.5,4.37
1,2,781,16.81,-1.16,-1.72,-0.74,1.57,4.37
1,2,791,19.05,-1.08,-2.25,-0.88,1.71,4.32
1,2,801,19.61,-0.96,-2.56,-1.19,1.86,3.79
1,2,815,19.61,-0.79,-3.19,-1.61,1.73,3.12
1,2,821,19.61,-0.31,-2.91,-2.03,1.64,2.33
1,2,831,19.61,-0.3,-1.82,-2.38,1.47,1.44
1,2,841,19.61,-0.58,-0.12,-2.49,1.24,0.53
1,2,851,19.61,-0.8,1.73,-2.3,1.08,-0.31
1,2,861,19.61,-1.07,2.61,-1.92,0.85,-1.05
1,2,871,19.61,-1.57,2.32,-1.53,0.58,-1.67
1,2,881,19.61,-1.84,1.55,-1.29,0.51,-2.2
1,2,894,19.03,-1.89,0.71,-1.27,0.46,-2.65
1,2,901,17.4,-1.92,-0.01,-1.34,0.36,-3.03
1,2,913,15.7,-2.14,-0.11,-1.44,0.22,-3.35
1,2,921,14.33,-2.23,0.21,-1.49,0.03,-3.61
1,2,931,12.88,-2.33,0.62,-1.49,-0.1,-3.78
1,2,941,11.7,-2.3,1.1,-1.4,-0.19,-3.86
1,2,951,10.51,-2.31,1.38,-1.27,-0.21,-3.85
1,2,961,9.27,-2.14,1.38,-1.12,-0.2,-3.74
1,2,971,8.3,-1.94,1.25,-0.98,-0.21,-3.54
1,2,981,7.34,-1.71,1.09,-0.89,-0.25,-3.3
1,2,991,6.58,-1.59,1.03,-0.86,-0.26,-3.02
1,2,1001,6.01,-1.44,0.8,-0.85,-0.23,-2.69
1,2,1011,5.78,-1.1,1.06,-0.85,-0.19,-2.35
1,2,1021,5.65,-0.74,1.61,-0.81,-0.12,-2.03
1,2,1031,5.62,-0.54,1.97,-0.71,-0.07,-1.75
1,2,1041,5.5,-0.28,2.28,-0.53,-0.06,-1.52
1,2,1051,5.44,-0.03,2.58,-0.33,-0.03,-1.3
1,2,1062,5.66,0.22,2.17,-0.17,0.02,-1.06
1,2,1071,5.84,0.51,1.51,-0.09,0.07,-0.85
1,2,1081,5.96,0.93,1.15,-0.08,0.05,-0.69
1,2,1091,6.25,1.23,0.81,-0.1,-0.03,-0.6
1,2,1101,6.48,1.55,0.9,-0.14,-0.12,-0.56
1,2,1111,6.79,1.79,1.01,-0.15,-0.2,-0.52
1,2,1123,6.99,1.86,1.3,-0.09,-0.29,-0.47
1,2,1132,7.13,2.04,1.38,0,-0.36,-0.42
1,2,1143,7.45,2.03,1.3,0.11,-0.39,-0.34
1,2,1152,7.66,2.24,1.13,0.19,-0.32,-0.24
1,2,1164,7.81,2.44,0.83,0.21,-0.22,-0.12
1,2,1172,7.85,2.62,0.46,0.18,-0.13,0.01
1,2,1182,7.99,2.76,0.25,0.11,-0.02,0.1
1,2,1192,8.12,2.86,0.14,0.03,0.07,0.18
1,2,1203,8.29,2.85,-0.02,-0.04,0.1,0.23
1,2,1212,8.51,2.83,0.22,-0.08,0.08,0.24
1,2,1225,8.66,2.81,0.66,-0.09,0.11,0.22
1,2,1232,8.77,2.78,0.91,-0.05,0.09,0.17
1,2,1245,8.76,2.68,1.13,0.04,-0.01,0.13
1,2,1253,8.6,2.61,1.34,0.16,-0.1,0.1
1,2,1263,8.42,2.48,1.57,0.28,-0.14,0.11
1,2,1275,8.29,2.31,1.68,0.38,-0.16,0.16
1,3,0,10.63,1.97,-0.86,0.25,0,-0.22
1,3,10,9.45,2.99,-0.84,0.29,-0.04,-0.15
1,3,20,8.8,2.37,-0.89,0.31,-0.14,-0.05
1,3,30,8.48,2.42,-0.92,0.31,-0.02,0.05
1,3,40,8.24,2.39,-0.99,0.28,0,0.19
1,3,50,7.33,2.1,-0.86,0.28,-0.08,0.35
1,3,60,6.33,1.47,-0.69,0.29,-0.03,0.65
1,3,70,5.77,1.13,-0.71,0.22,0.39,1.22
1,3,82,5.41,0.6,-1.09,0.06,1.12,1.92
1,3,90,4.76,0.52,-1.33,-0.13,1.67,2.52
1,3,101,3.8,0.27,-1.18,-0.28,1.84,2.83
1,3,110,3.6,0.15,-0.48,-0.32,1.6,2.82
1,3,120,3.22,-0.27,0.07,-0.25,1.38,2.72
