tag,id,time,Ax,Ay,Az,gx,gy,gz
1,0,1073,8.72,2.48,-2.93,-0.03,0.25,0.09
1,0,1082,8.89,2.49,-2.83,-0.07,0.2,0.09
1,0,1092,9.01,2.43,-2.81,-0.11,0.12,0.08
1,0,1103,9.13,2.42,-2.72,-0.15,0.07,0.06
1,0,1113,9.22,2.37,-2.51,-0.2,0.08,0.07
1,0,1123,9.24,2.26,-2.49,-0.28,0.1,0.15
1,0,1133,9.26,2.35,-2.42,-0.38,0.17,0.28
1,0,1142,9.56,2.36,-2.36,-0.48,0.3,0.43
1,0,1152,9.65,2.41,-2.13,-0.58,0.39,0.58
1,1,0,9.38,1.96,-1.08,-0.29,-0.24,0.04
1,1,10,9.39,2.77,-0.64,-0.31,-0.23,0.11
1,1,20,9.9,2.15,-0.45,-0.31,-0.18,0.23
1,1,30,10.19,1.97,-0.23,-0.32,0.16,0.36
1,1,40,10.1,2.11,-0.24,-0.29,0.2,0.39
1,1,50,10.29,2.25,-0.21,-0.18,0.25,0.35
1,1,60,10.4,2.33,-0.12,-0.09,0.16,0.25
1,1,70,10.3,2.29,-0.31,-0.03,0.11,0.15
1,1,80,10.25,2.11,-0.64,-0.02,0.07,0.09
1,1,90,10.36,2.17,-0.79,-0.08,0.11,0.08
1,1,104,10.32,1.95,-0.7,-0.2,0.23,0.08
1,1,110,10.19,2.2,-0.5,-0.32,0.24,0.08
1,1,121,9.78,2.31,0.03,-0.39,0.21,0.09
1,1,131,9.5,1.89,0.59,-0.4,0.17,0.1
1,1,141,9.02,1.66,1.14,-0.35,0.14,0.13
1,1,151,8.38,1.15,1.7,-0.24,0.11,0.16
1,1,161,7.75,0.81,2.28,-0.1,0.15,0.21
1,1,171,7.03,0.29,2.78,0.04,0.28,0.31
1,1,181,6.24,-0.35,3.15,0.18,0.37,0.46
1,1,192,5.41,-0.73,3.66,0.32,0.37,0.6
1,1,201,4.82,-1.36,4.39,0.44,0.25,0.72
1,1,211,4.52,-1.98,5.05,0.58,0.13,0.82
1,1,221,4.31,-2.59,5.57,0.78,-0.01,0.88
1,1,231,4.26,-3.08,6,1.08,-0.21,0.92
1,1,241,4.25,-3.75,6.4,1.45,-0.46,0.93
1,1,251,4.37,-4.23,6.73,1.85,-0.63,0.93
1,1,261,4.27,-4.73,6.6,2.29,-0.72,0.97
1,1,271,4.04,-5.36,5.75,2.69,-0.84,1.09
1,1,281,4.13,-5.6,4.42,3,-0.95,1.29
1,1,291,4.8,-5.6,2.76,3.16,-1,1.58
1,1,302,6.37,-5.01,1.24,3.26,-0.96,1.94
1,1,311,8.26,-4.42,-0.26,3.4,-0.81,2.24
1,1,321,10.25,-3.78,-2.03,3.58,-0.57,2.44
1,1,331,12.24,-2.97,-4.25,3.7,-0.35,2.52
1,1,341,13.95,-1.81,-6.54,3.66,-0.13,2.49
1,1,351,15.65,-1.09,-8.92,3.41,-0.02,2.38
1,1,362,17.2,0.14,-11.33,2.98,0,2.18
1,1,371,18.35,1.27,-12.89,2.44,0,1.9
1,1,381,19.13,2.32,-13.76,1.9,-0.13,1.54
1,1,391,19.57,2.92,-14.25,1.44,-0.24,1.13
1,1,401,19.4,3.06,-14.67,1.05,-0.29,0.76
1,1,411,19.1,3.07,-15.35,0.69,-0.29,0.45
1,1,421,18.32,3.11,-15.58,0.33,-0.23,0.19
1,1,431,17.11,3.17,-16.07,-0.1,-0.1,0
1,1,441,15.53,2.74,-16.15,-0.63,-0.01,-0.12
1,1,451,13.88,2.32,-15.87,-1.22,0.15,-0.16
1,1,461,12.25,1.51,-15.22,-1.84,0.31,-0.13
1,1,471,10.68,0.33,-14.24,-2.42,0.43,-0.04
1,1,481,9.45,-0.86,-12.73,-2.91,0.5,0.07
1,1,491,8.69,-1.59,-11.17,-3.26,0.51,0.19
1,1,506,8,-2.44,-9.64,-3.49,0.52,0.34
1,1,512,7.81,-3.05,-8.28,-3.63,0.44,0.52
1,1,521,7.65,-3.35,-7.15,-3.68,0.33,0.68
1,1,531,7.66,-3.44,-6.18,-3.68,0.19,0.8
1,1,541,8.18,-3.72,-5.43,-3.71,0.1,0.94
1,1,551,8.45,-3.83,-4.48,-3.8,0.05,1.06
1,1,563,8.8,-4.07,-3.38,-3.9,-0.01,1.18
1,1,572,9.28,-5.01,-2.17,-3.97,0,1.26
1,1,587,10.22,-5.58,-0.45,-3.96,0.04,1.29
1,1,592,11.11,-5.73,1.48,-3.81,0.01,1.22
1,1,601,11.9,-5.97,2.95,-3.5,-0.1,1.04
1,1,611,12.58,-6.09,4.11,-3.11,-0.23,0.85
1,1,621,13.04,-5.99,4.79,-2.72,-0.35,0.69
1,1,631,13.45,-5.79,5.29,-2.38,-0.37,0.59
1,1,641,13.85,-5.68,5.66,-2.12,-0.29,0.52
1,1,652,14.09,-5.71,5.82,-1.94,-0.11,0.5
1,1,661,14.24,-5.86,6.11,-1.78,0.11,0.5
1,1,671,14.57,-6.1,6.66,-1.6,0.24,0.43
1,1,681,14.95,-5.85,6.92,-1.37,0.26,0.28
1,1,691,15.38,-5.57,7.3,-1.09,0.28,0.04
1,1,701,15.34,-5.45,7.49,-0.79,0.2,-0.28
1,1,711,15.43,-5.26,7.56,-0.43,0.07,-0.62
1,1,721,15.47,-5.03,7.62,-0.07,0.02,-0.93
1,1,733,15.28,-5.08,7.33,0.28,0.01,-1.18
1,1,742,15.29,-4.87,6.98,0.63,-0.03,-1.4
1,1,751,15.16,-4.8,6.59,0.98,-0.06,-1.65
1,1,761,14.95,-5,5.88,1.32,-0.12,-1.91
1,1,771,14.81,-5.13,5.28,1.62,-0.14,-2.15
1,1,781,14.48,-4.96,4.41,1.88,-0.08,-2.32
1,1,791,14,-4.71,3.44,2.13,0.01,-2.46
1,1,814,13.19,-4.16,2.34,2.35,0.04,-2.56
1,1,816,12.47,-3.3,1.17,2.5,0.05,-2.63
1,1,821,11.62,-2.61,-0.2,2.56,0.15,-2.66
1,1,831,10.56,-2.03,-1.86,2.51,0.19,-2.58
1,1,841,9.67,-1.5,-3.74,2.37,0.29,-2.4
1,1,851,9.42,-0.66,-4.82,2.14,0.47,-2.17
1,1,861,8.81,-0.08,-5.58,1.87,0.74,-1.96
1,1,871,7.97,0.41,-5.99,1.68,0.88,-1.87
1,1,881,7.2,0.81,-6.11,1.57,0.85,-1.84
1,1,891,6.36,1.03,-6.05,1.51,0.68,-1.86
1,1,903,5.68,1.56,-6.14,1.45,0.46,-1.89
1,1,914,4.9,1.7,-6.36,1.38,0.2,-1.88
1,1,923,4.32,1.88,-6.56,1.23,-0.02,-1.79
1,1,931,3.91,1.92,-6.89,1.01,-0.03,-1.56
1,1,941,3.99,1.87,-6.65,0.76,0.08,-1.23
1,1,953,4.36,2.01,-5.98,0.56,0.21,-0.88
1,1,961,4.92,2.09,-5.34,0.44,0.36,-0.57
1,1,972,5.41,2.15,-4.87,0.4,0.45,-0.32
1,1,981,5.95,2.31,-4.32,0.4,0.48,-0.15
1,1,991,6.41,2.29,-4.01,0.41,0.43,-0.05
1,1,1001,6.77,2.31,-3.99,0.4,0.29,-0.03
1,1,1011,7.23,2.32,-3.95,0.35,0.16,-0.03
1,1,1021,7.64,2.28,-3.92,0.24,0.07,-0.03
1,1,1031,8.02,2.11,-3.78,0.09,0.07,0
1,1,1041,8.32,1.93,-3.48,-0.03,0.14,0.1
1,1,1051,8.66,1.79,-3,-0.12,0.23,0.22
1,1,1061,8.9,1.72,-2.45,-0.16,0.31,0.32
1,1,1071,9.19,1.66,-2.2,-0.16,0.35,0.37
1,1,1081,9.4,1.73,-1.95,-0.14,0.33,0.37
1,1,1091,9.6,1.6,-1.87,-0.14,0.26,0.34
1,1,1101,9.86,1.72,-1.87,-0.16,0.18,0.31
1,1,1111,10.06,1.78,-1.87,-0.19,0.14,0.28
1,1,1121,10.22,1.8,-1.85,-0.24,0.12,0.26
1,1,1131,10.28,1.75,-1.7,-0.28,0.14,0.26
1,1,1141,10.32,1.75,-1.63,-0.31,0.19,0.3
1,1,1151,10.42,1.66,-1.57,-0.34,0.28,0.36
1,1,1161,10.47,1.76,-1.54,-0.36,0.36,0.42
1,2,0,8.95,3.28,0.26,0.1,0.21,0.34
1,2,11,9.17,3.2,0.24,0.19,0.22,0.38
1,2,20,9.11,2.97,0.21,0.24,0.21,0.35
1,2,30,9.37,2.69,0.27,0.3,0.24,0.31
1,2,40,9.54,2.83,0.36,0.35,0.2,0.25
1,2,50,9.19,2.89,0.22,0.38,0.14,0.18
1,2,64,9.06,2.7,0,0.35,0.04,0.13
1,2,74,8.87,2.76,-0.12,0.27,-0.02,0.09
1,2,82,8.52,2.72,-0.01,0.18,-0.01,0.08
1,2,91,8.37,2.72,0.1,0.13,0.04,0.13
1,2,103,8.17,2.6,0.4,0.11,0.12,0.19
1,2,111,8.08,2.21,0.9,0.1,0.21,0.26
1,2,125,8.03,2.03,1.29,0.11,0.33,0.32
1,2,132,7.64,1.29,2.13,0.17,0.42,0.36
1,2,142,7.02,0.38,2.89,0.27,0.51,0.4
1,2,152,6.05,-0.26,3.58,0.39,0.55,0.49
1,2,162,4.93,-1.27,4.57,0.51,0.44,0.59
1,2,174,4.27,-1.81,5.87,0.66,0.19,0.63
1,2,182,3.99,-2.46,6.86,0.94,-0.12,0.62
1,2,192,3.75,-3.28,7.59,1.34,-0.43,0.62
1,2,202,3.62,-3.86,8.05,1.83,-0.67,0.67
1,2,212,3.4,-4.49,7.76,2.35,-0.77,0.83
1,2,223,4.07,-4.93,7.48,2.89,-0.85,1.11
1,2,232,5.08,-5.09,6.72,3.46,-0.94,1.41
1,2,244,6.82,-4.81,5.53,4.06,-1,1.65
1,2,256,8.76,-4.49,3.53,4.37,-1.01,1.8
1,2,262,10.76,-3.79,0.84,4.37,-0.84,1.85
1,2,274,11.9,-2.51,-2.36,4.37,-0.71,1.77
1,2,282,12.38,-1.6,-5.66,4.37,-0.67,1.65
1,2,297,12.56,-0.45,-8.45,4.37,-0.65,1.44
1,2,302,12.83,0.98,-11.24,4.37,-0.65,1.25
1,2,312,12.87,2.15,-13.83,3.9,-0.74,1.11
1,2,322,12.57,3.39,-16.24,3.29,-0.68,1.02
1,2,334,11.87,4.55,-18.56,2.66,-0.64,1
1,2,345,11.29,5.44,-19.61,2.02,-0.63,1.07
1,2,353,10.47,5.96,-19.61,1.22,-0.48,1.19
1,2,363,10.18,6.14,-19.61,0.47,-0.3,1.33
1,2,373,9.81,6.2,-19.61,-0.27,-0.17,1.48
1,2,383,9.74,5.74,-19.61,-1.02,0,1.61
1,2,393,9.68,4.96,-19.61,-1.81,0.15,1.75
1,2,403,9.57,3.94,-19.61,-2.64,0.41,1.87
1,2,414,9.24,2.39,-19.61,-3.45,0.59,1.98
1,2,423,9.28,1.17,-17.78,-4.1,0.74,2.06
1,2,433,9.38,0.33,-15.35,-4.37,0.78,2.13
1,2,443,9.69,-0.73,-13.15,-4.37,0.77,2.19
1,2,453,9.61,-1.93,-10.89,-4.37,0.89,2.28
1,2,463,9.51,-3.35,-9.34,-4.37,0.98,2.44
1,2,473,9.85,-4.87,-7.26,-4.37,0.99,2.61
1,2,483,10.75,-6.66,-5.04,-4.37,1.02,2.66
1,2,493,12,-7.3,-2.3,-4.37,1.04,2.55
1,2,503,13.01,-8.4,0.24,-4.37,1.01,2.35
1,2,514,13.82,-9.53,2.53,-4.37,1.03,2.13
1,2,523,14.37,-10.46,4.44,-4.37,1.11,1.96
1,2,533,15.02,-11.25,5.93,-4.37,1.11,1.8
1,2,543,15.74,-11.41,7.78,-3.92,1.02,1.52
1,2,553,16.45,-11.96,9.26,-3.29,0.81,1.07
1,2,563,17.03,-11.48,10.81,-2.56,0.57,0.54
1,2,573,17.07,-11.46,11.76,-1.76,0.24,0.01
1,2,583,17.03,-11.67,11.77,-0.96,-0.12,-0.48
1,2,593,17.09,-11.56,11.69,-0.24,-0.39,-0.92
1,2,603,17.23,-11.11,11.37,0.4,-0.68,-1.35
1,2,614,17.45,-10.08,10.76,1.05,-0.99,-1.8
1,2,624,17.86,-9.01,9.43,1.64,-1.31,-2.3
1,2,633,17.82,-7.65,7.67,2.09,-1.57,-2.85
1,2,644,17.68,-6.81,5.78,2.36,-1.91,-3.43
1,2,653,17.37,-5.95,4.27,2.53,-2.21,-4.06
1,2,668,16.79,-5.03,2.98,2.64,-2.37,-4.37
1,2,673,15.5,-4.51,2.12,2.7,-2.24,-4.37
1,2,683,13.69,-3.99,0.67,2.71,-1.81,-4.37
1,2,695,11.11,-3.64,-1.25,2.71,-1.21,-4.37
1,2,703,8.55,-2.67,-3.42,2.66,-0.84,-4.37
1,2,713,6.97,-0.98,-4.83,2.54,-0.43,-3.79
1,2,723,5.67,0.79,-5.75,2.3,0.07,-3.19
1,2,734,4.75,1.27,-6.41,2,0.72,-2.63
1,2,743,3.38,2.09,-6.83,1.8,1.01,-2.2
1,2,755,2.43,3.38,-7.13,1.77,0.82,-2
1,2,763,1.89,3.84,-7.18,1.71,0.46,-1.94
1,2,777,1.19,4.3,-7.66,1.59,-0.08,-1.93
1,2,783,0.74,5.03,-8.1,1.45,-0.46,-1.87
1,2,795,0.21,4.61,-8.35,1.19,-0.48,-1.64
1,2,803,0.06,4.38,-8.45,0.84,-0.16,-1.19
1,2,813,0.18,4.07,-8.33,0.51,0.19,-0.59
1,2,823,1.28,3.88,-7.69,0.25,0.54,-0.01
1,2,833,2.74,3.6,-6.94,0.09,0.76,0.39
1,2,845,4.53,3.45,-6.14,0.03,0.77,0.55
1,2,857,6.54,3.15,-5.37,0.05,0.43,0.45
1,2,864,7.53,2.79,-5.03,0.09,0.15,0.24
1,2,874,8.17,2.49,-4.85,0.07,0.01,0.09
1,2,884,8.38,2.16,-4.74,0.01,0,0.09
1,2,894,8.7,2.18,-4.57,-0.04,0.1,0.19
1,2,904,9.2,2.22,-4.23,-0.06,0.24,0.34
1,2,914,9.7,2.36,-4.17,-0.06,0.32,0.44
1,2,925,10.14,2.48,-4.02,-0.05,0.38,0.46
1,2,935,10.44,2.44,-4,-0.03,0.4,0.43
1,2,944,10.65,2.47,-3.92,0.01,0.31,0.34
1,2,954,10.69,2.49,-3.97,0.05,0.19,0.23
1,2,964,10.56,2.51,-4.07,0.05,0.06,0.12
1,2,974,10.5,2.52,-4.06,0.02,-0.07,0.05
1,2,984,10.5,2.6,-4.1,-0.04,-0.05,0.02
1,2,994,10.33,2.5,-3.96,-0.1,-0.02,0.05
1,2,1004,10.08,2.48,-3.67,-0.13,0.08,0.1
1,2,1015,9.84,2.47,-3.59,-0.12,0.19,0.16
1,3,0,9.22,4.87,-1.03,-0.11,-0.1,-0.1
1,3,8,9.57,4.44,-0.75,-0.04,-0.38,-0.07
1,3,18,9.48,4.38,-0.82,0.07,-0.49,-0.04
1,3,28,9.53,3.72,-0.97,0.15,-0.47,-0.04
1,3,38,9.54,3.8,-1.23,0.15,-0.31,-0.08
1,3,49,9.36,3.92,-1.5,0.1,-0.16,-0.13
1,3,58,9.15,3.85,-1.47,0.03,-0.08,-0.14
1,3,73,8.97,3.88,-1.45,-0.05,-0.01,-0.12
1,3,79,8.77,3.8,-1.41,-0.13,0.03,-0.1
1,3,88,8.66,3.68,-1.06,-0.19,0.03,-0.14
1,3,98,8.59,3.83,-0.7,-0.19,0,-0.19
1,3,110,8.69,3.36,-0.53,-0.15,-0.06,-0.23
1,3,118,8.43,3.42,-0.16,-0.08,0,-0.29
1,3,129,8.08,3.45,0.11,0,-0.02,-0.35
1,3,138,7.75,3.09,0.59,0.09,0.06,-0.29
1,3,148,7.13,2.74,1.01,0.16,0.14,-0.07
1,3,158,6.52,1.83,1.51,0.28,0.25,0.26
1,3,168,6.27,1.44,2.07,0.43,0.53,0.64
1,3,178,6.12,0.9,2.5,0.61,0.87,1.05
1,3,194,6.02,0.46,2.89,0.82,1.24,1.48
1,3,199,5.81,0.19,3.39,1.05,1.7,1.92
1,3,208,6.08,-0.24,3.56,1.28,2.14,2.4
1,3,218,6.13,-0.62,3.36,1.53,2.46,2.87
1,3,228,6.3,-0.82,3.8,1.77,2.77,3.29
1,3,238,6.52,-1.6,3.85,1.95,3.32,3.83
1,3,249,6.13,-2.5,3.3,2.1,3.77,4.37
1,3,261,6.17,-3.02,2.84,2.25,3.85,4.37
1,3,269,7.04,-2.8,2.9,2.42,3.43,4.37
1,3,279,8.93,-2.16,3.25,2.67,2.84,4.37
1,3,290,10.5,-1.82,2.72,2.95,2.43,4.37
1,3,299,11.46,-1.61,1.6,3.16,1.91,4.23
1,3,309,11.95,-1.38,0.52,3.26,1.58,3.82
1,3,320,11.8,-1.55,-0.84,3.23,1.1,3.5
1,3,331,12.64,-1.26,-2.94,3.03,0.69,3.36
1,3,339,14.1,-0.37,-4.33,2.56,0.31,3.2
1,3,349,15.44,0.94,-4.73,1.89,0.14,2.74
1,3,361,16.75,1.13,-5.05,1.23,0.01,2.15
1,3,372,16.86,1.51,-4.72,0.71,-0.08,1.56
1,3,379,16.51,0.85,-4.24,0.39,-0.24,1.08
1,3,389,16.1,0.79,-4.08,0.23,-0.26,0.79
1,3,401,15.63,0.48,-4.26,0.13,-0.09,0.63
1,3,410,15.36,0.67,-4.91,0.02,0.01,0.54
1,3,419,15.59,0.82,-6.22,-0.2,-0.04,0.41
1,3,430,15.41,1.15,-6.91,-0.64,0.09,0.2
1,3,441,15.28,1.35,-8.28,-1.31,0.11,-0.05
1,3,449,14.61,1.32,-9.28,-2.25,0.21,-0.27
1,3,460,13.41,0.63,-9.32,-3.41,0.47,-0.42
1,3,469,12.08,-0.2,-8.76,-4.37,0.77,-0.44
1,3,479,11.12,-1.31,-6.49,-4.37,0.98,-0.4
1,3,490,10.3,-1.94,-4.46,-4.37,0.93,-0.33
1,3,500,10.13,-2.43,-3.88,-4.37,0.64,-0.29
1,3,511,10.16,-2.41,-4.3,-4.37,0.38,-0.33
1,3,519,9.74,-3.81,-4.04,-4.37,0.23,-0.47
1,3,529,9.7,-4.44,-2.37,-4.37,0.09,-0.59
1,3,539,9.7,-5.21,0.12,-4.37,-0.1,-0.69
1,3,551,9.72,-5.88,2.27,-4.37,-0.24,-0.68
1,3,562,9.17,-7.13,3.94,-4.37,-0.27,-0.61
1,3,569,9.5,-7.31,5.31,-4.37,-0.29,-0.52
1,3,579,9.91,-7.15,5.45,-3.72,-0.29,-0.43
1,3,589,10.09,-7.04,4.73,-3.18,-0.51,-0.39
1,3,599,10.57,-6.93,4.03,-2.83,-0.59,-0.41
1,3,609,10.93,-6.91,3.88,-2.65,-0.59,-0.44
1,3,619,11.14,-7.35,4.05,-2.44,-0.59,-0.53
1,3,631,11.56,-7.58,4.76,-2.1,-0.61,-0.68
1,3,640,11.92,-7.44,5.6,-1.65,-0.72,-0.88
1,3,649,11.95,-7.38,6.13,-1.13,-0.78,-1.09
1,3,659,11.64,-7.92,6.34,-0.56,-0.85,-1.24
1,3,669,11.21,-8.03,6.82,0.05,-0.81,-1.26
1,3,680,11.36,-7.81,6.83,0.64,-0.73,-1.11
1,3,691,11.7,-7.95,6.62,1.19,-0.59,-0.84
1,3,699,11.65,-7.74,6.72,1.73,-0.46,-0.66
1,3,709,12.76,-7.28,7.08,2.29,-0.36,-0.63
1,3,719,13.71,-6.82,7.22,2.94,-0.26,-0.78
1,3,732,14.7,-6.15,6.93,3.65,-0.23,-1.12
1,3,739,14.62,-6.04,5.71,4.37,-0.42,-1.69
1,3,750,14.37,-5.49,4.68,4.37,-0.85,-2.41
1,3,761,14.04,-5.05,3.05,4.37,-1.55,-3.13
1,3,769,14.33,-3.9,0.82,4.37,-2.14,-3.84
1,3,782,13.58,-3.15,-1.76,4.37,-2.48,-4.37
1,3,789,12.02,-2.28,-3.02,4.37,-2.67,-4.37
1,3,799,10.23,-1.28,-4.1,3.92,-2.8,-4.37
1,3,810,8.28,-0.47,-4.9,3.43,-2.9,-4.37
1,3,819,6.54,0.05,-5.42,3.02,-3.15,-4.37
1,3,831,6.02,1.32,-5.74,2.58,-3.37,-4.35
1,3,840,5.69,1.66,-5.92,2.07,-3.17,-3.92
1,3,849,5.83,2.44,-5.85,1.56,-2.65,-3.48
1,3,859,5.63,2.79,-5.36,1.08,-1.83,-2.96
1,3,871,5.32,2.69,-5.02,0.69,-0.93,-2.33
1,3,879,4.93,2.76,-4.67,0.47,-0.21,-1.69
1,3,889,4.71,2.98,-4.46,0.4,0.24,-1.14
1,3,899,5.06,3.18,-4.62,0.39,0.32,-0.79
1,3,914,5.7,3.67,-4.61,0.39,0.21,-0.65
1,3,920,6.28,3.89,-4.66,0.37,0,-0.67
1,3,929,6.58,3.86,-4.52,0.34,-0.18,-0.72
1,3,939,6.66,3.84,-4.51,0.31,-0.24,-0.69
1,3,949,6.81,3.69,-4.34,0.27,-0.17,-0.56
1,3,959,6.86,3.74,-4.25,0.22,-0.01,-0.4
