tag,id,time,Ax,Ay,Az,gx,gy,gz
1,2,533,9.25,2.6,-10.09,2.77,-0.78,-0.6
1,2,543,8.53,2.81,-10.59,2.18,-0.31,-0.35
1,2,553,8.25,3.07,-10.61,1.57,-0.06,-0.14
1,2,563,8.4,3.24,-10.18,1.01,0.05,0.01
1,2,573,8.66,2.97,-9.39,0.55,0.12,0.1
1,2,583,8.6,2.59,-8.66,0.16,0.17,0.15
1,2,594,8.77,2.13,-7.68,-0.15,0.13,0.19
1,2,604,8.92,1.55,-6.74,-0.36,0.11,0.22
1,2,614,9.44,1.08,-5.7,-0.47,0.11,0.24
1,2,623,9.71,0.53,-4.61,-0.5,0.22,0.25
1,2,634,9.94,0.15,-3.89,-0.47,0.31,0.25
1,2,643,10.18,0.05,-3.45,-0.38,0.26,0.27
1,2,653,10.24,-0.21,-3.26,-0.31,0.19,0.29
1,2,666,10.49,-0.31,-3.05,-0.29,0.19,0.27
1,2,673,10.76,-0.36,-2.95,-0.32,0.17,0.25
1,2,685,10.7,-0.4,-2.95,-0.36,0.15,0.23
1,2,693,10.7,-0.67,-2.58,-0.41,0.12,0.23
1,2,703,10.69,-0.72,-2.51,-0.42,0.12,0.24
1,2,713,10.62,-0.91,-2.27,-0.4,0.14,0.24
1,2,723,10.67,-0.73,-2.04,-0.36,0.18,0.22
1,2,734,10.52,-0.89,-2.02,-0.31,0.2,0.19
1,2,744,10.49,-0.74,-2.04,-0.26,0.23,0.17
1,2,754,10.34,-0.7,-2.11,-0.23,0.25,0.19
1,2,763,10.2,-0.74,-2.21,-0.2,0.24,0.23
1,2,773,10.21,-0.55,-2.44,-0.21,0.2,0.24
1,2,783,10.38,-0.44,-2.6,-0.24,0.24,0.24
1,2,794,10.4,-0.44,-2.85,-0.31,0.3,0.25
1,2,803,10.58,-0.3,-3.03,-0.39,0.35,0.24
1,2,813,10.86,-0.26,-3.14,-0.48,0.48,0.2
1,2,826,10.64,-0.24,-3.01,-0.56,0.57,0.12
1,3,0,9.71,0.11,0.78,0.23,0.33,0.39
1,3,8,9.67,0.01,0.83,0.27,0.34,0.42
1,3,21,9.68,0.05,0.67,0.29,0.29,0.44
1,3,30,9.63,0.04,0.52,0.28,0.16,0.44
1,3,38,9.75,0,0.54,0.29,0.01,0.41
1,3,48,10.07,-0.03,0.5,0.31,-0.07,0.34
1,3,59,10.3,-0.18,0.51,0.34,-0.17,0.24
1,3,70,10.43,0.17,0.44,0.38,-0.31,0.14
1,3,79,10.69,-0.13,0.12,0.42,-0.46,0.06
1,3,88,11.1,0.06,-0.51,0.46,-0.44,0.01
1,3,98,11.65,0.54,-1.53,0.49,-0.39,-0.03
1,3,109,12.18,1.69,-3.35,0.45,-0.28,-0.03
1,3,119,12.35,2.41,-5.57,0.25,-0.17,-0.02
1,3,129,12.5,3.22,-8.07,-0.18,-0.13,0.02
1,3,138,12.85,4.42,-10.45,-0.86,0,0.06
1,3,149,12.76,4.92,-11.14,-1.69,0.22,0.03
1,3,158,13.07,5.88,-11.19,-2.41,0.39,-0.11
1,3,169,13.13,6.12,-10.57,-2.92,0.55,-0.32
1,3,178,12.88,5.97,-10.32,-3.31,0.47,-0.52
1,3,189,11.97,4.64,-10.23,-3.75,0.36,-0.63
1,3,199,11.07,3.35,-10.11,-4.37,0.31,-0.61
1,3,209,10.13,1.72,-9.41,-4.37,0.27,-0.47
1,3,219,9.36,-0.44,-7.3,-4.37,0.44,-0.27
1,3,229,8.71,-2.54,-4.51,-4.37,0.65,-0.12
1,3,239,8.43,-4.3,-0.85,-4.37,0.97,-0.06
1,3,249,8.25,-6.91,2.32,-4.37,1.31,-0.06
1,3,258,8.17,-7.89,5.6,-4.37,1.47,-0.06
1,3,268,7.96,-9.17,8.8,-4.31,1,-0.11
1,3,278,8.14,-10.01,11.16,-3.23,0.46,-0.18
1,3,288,8.51,-10.77,12.64,-2.01,0.1,-0.25
1,3,298,8.53,-11.49,13.3,-0.83,-0.08,-0.27
1,3,309,8.08,-11.33,13.51,0.26,-0.32,-0.24
1,3,322,8.12,-10.79,12.79,1.26,-0.5,-0.15
1,3,329,7.94,-10.45,11.68,2.16,-0.52,0.03
1,3,340,7.73,-9.28,10.91,2.84,-0.55,0.17
1,3,350,7.5,-7.97,9.93,3.48,-0.65,0.25
1,3,360,7.34,-6.9,8.86,4.1,-0.9,0.25
1,3,370,7.26,-6.05,7.41,4.37,-1.14,0.21
1,3,379,7.3,-5.75,5.8,4.37,-1.29,0.14
1,3,389,8.06,-4.76,3.38,4.37,-1.38,0.1
1,3,399,8.34,-4.11,1.2,4.37,-1.27,0.11
1,3,411,8.54,-2.66,-0.74,4.37,-1.31,0.14
1,3,419,9.14,-1.36,-2.56,4.37,-1.31,0.17
1,3,431,9.88,0.09,-3.63,4.33,-1.12,0.19
1,3,441,10.37,1.1,-4.53,3.83,-0.88,0.2
1,3,450,10.7,1.95,-5.34,3.35,-0.66,0.21
1,3,460,10.76,2.39,-5.72,2.92,-0.47,0.21
1,3,470,10.98,2.65,-5.95,2.54,-0.32,0.26
1,3,480,10.97,2.86,-5.88,2.16,-0.23,0.3
1,3,490,11.13,3.01,-5.8,1.83,-0.08,0.29
1,3,502,11.19,2.99,-5.69,1.54,-0.04,0.26
1,3,509,11.06,2.8,-5.46,1.31,-0.02,0.18
1,3,521,10.97,2.62,-5.12,1.13,0.01,0.1
1,3,530,11,2.32,-4.86,0.96,0.02,0.04
1,3,541,10.81,2.04,-4.51,0.78,0.06,0.01
1,3,551,10.69,1.82,-4.18,0.59,0.12,0.02
1,3,559,10.47,1.46,-3.76,0.42,0.12,0.06
1,3,570,10.35,1.19,-3.23,0.29,0.11,0.08
1,3,579,10.25,1.09,-2.84,0.21,0.08,0.1
1,3,595,10.23,0.87,-2.33,0.17,-0.05,0.08
1,3,600,10.29,0.79,-1.97,0.18,-0.19,0.03
1,3,610,10.27,0.74,-1.86,0.2,-0.31,-0.03
1,4,0,10.07,0.32,-1.56,0.44,0.21,0.07
1,4,10,10.1,0.46,-1.64,0.47,0.17,0.06
1,4,20,10.1,0.41,-1.72,0.46,0.13,0.01
1,4,32,10.15,0.51,-1.83,0.42,0.16,-0.05
1,4,39,10.01,0.54,-1.9,0.36,0.16,-0.1
1,4,50,10.15,0.54,-1.59,0.28,0.16,-0.15
1,4,59,9.99,0.56,-1.41,0.25,0.09,-0.19
1,4,71,9.82,0.83,-0.85,0.27,0.05,-0.22
1,4,80,9.92,0.64,-0.47,0.32,-0.12,-0.2
1,4,90,9.91,0.64,0,0.38,-0.26,-0.11
1,4,100,9.87,0.25,0.04,0.45,-0.36,0.02
1,4,110,9.93,0.13,0.25,0.56,-0.39,0.12
1,4,126,10,-0.32,0.18,0.71,-0.41,0.19
1,4,131,10.56,0,0.01,0.84,-0.29,0.23
1,4,140,10.81,-0.13,-0.46,0.9,-0.11,0.25
1,4,150,11.09,0.23,-1.28,0.86,0.06,0.27
1,4,160,11.18,0.81,-2.55,0.73,0.21,0.28
1,4,170,11.48,1.51,-3.95,0.45,0.39,0.3
1,4,180,11.18,2.18,-5.5,-0.02,0.63,0.34
1,4,191,10.8,2.71,-6.81,-0.63,0.66,0.36
1,4,200,10.51,3.27,-8.46,-1.28,0.79,0.41
1,4,210,10.43,3.59,-9.27,-1.99,0.98,0.5
1,4,220,10.99,4.08,-9.86,-2.71,1.17,0.57
1,4,230,11.41,4.27,-10.45,-3.36,1.42,0.57
1,4,239,11.37,4.71,-10.3,-4,1.49,0.49
1,4,250,11.5,4.96,-10.47,-4.37,1.13,0.34
1,4,260,11.6,4.67,-10.73,-4.37,0.8,0.16
1,4,270,11.27,3.65,-11.02,-4.37,0.62,0.01
1,4,280,10.35,1.37,-10.47,-4.37,0.48,-0.13
1,4,290,9.4,-1.81,-7.95,-4.37,0.76,-0.28
1,4,301,9.46,-3.66,-3.93,-4.37,1.29,-0.44
1,4,310,9.54,-5.51,0.43,-4.37,1.38,-0.55
1,4,319,9.51,-7.45,3.65,-4.37,1.15,-0.55
1,4,330,9.83,-9,6.06,-4.37,0.74,-0.49
1,4,339,9.56,-10.23,8.38,-4.11,0.56,-0.48
1,4,352,9.55,-11.17,10.44,-2.97,0.01,-0.53
1,4,360,9.5,-11.99,11.2,-1.83,-0.33,-0.61
1,4,370,9.63,-12.4,11.82,-0.64,-0.55,-0.66
1,4,380,9.45,-12.6,12.26,0.58,-0.64,-0.65
1,4,390,9.67,-11.62,11.81,1.75,-0.72,-0.56
1,4,400,9.34,-10.95,10.82,2.74,-0.77,-0.38
1,4,410,8.68,-9.72,9.89,3.5,-0.91,-0.22
1,4,419,8.15,-8.24,8.94,4.17,-1.16,-0.12
1,4,433,8.03,-7.25,7.36,4.37,-1.37,0
1,4,439,7.88,-6.7,5.91,4.37,-1.45,0.12
1,4,450,8.13,-5.92,4.46,4.37,-1.52,0.23
1,4,460,8.13,-5.68,2.55,4.37,-1.61,0.31
1,4,470,8.84,-5.08,0.89,4.37,-1.57,0.32
1,4,480,10.24,-3.04,-2.09,4.37,-1.48,0.32
1,4,490,10.08,-1.55,-4.5,4.37,-1.13,0.28
1,4,499,9.62,-0.45,-6.27,4.37,-1.09,0.15
1,4,510,10.24,1.47,-6.8,3.88,-1,-0.05
1,4,520,10.35,2.14,-6.78,3.2,-1.03,-0.21
1,4,531,10.44,2.36,-6.44,2.6,-1.03,-0.32
1,4,543,10.52,2.49,-6.13,2.17,-0.91,-0.35
1,4,551,10.62,2.67,-5.88,1.82,-0.73,-0.33
1,4,561,10.58,2.68,-5.81,1.52,-0.57,-0.29
1,4,578,10.37,2.63,-5.59,1.23,-0.4,-0.23
1,4,580,10.11,2.48,-5.46,0.96,-0.23,-0.13
1,4,591,10.12,2.25,-5.19,0.75,-0.07,-0.01
1,4,600,10.03,2.38,-4.72,0.62,0.05,0.08
1,4,611,9.99,1.99,-4.21,0.54,0.14,0.11
1,4,622,10.09,2.01,-3.9,0.5,0.19,0.11
1,4,631,10.11,1.74,-3.74,0.47,0.22,0.11
1,4,640,10.11,1.54,-3.51,0.43,0.26,0.13
1,4,651,10.06,1.25,-3.64,0.37,0.28,0.14
1,4,660,10.09,1.18,-3.73,0.27,0.26,0.14
1,4,671,10.15,1.25,-3.87,0.12,0.2,0.13
1,4,680,10.01,1.04,-3.63,-0.05,0.12,0.09
1,4,691,10.26,0.94,-3.33,-0.2,0.04,0.06
1,4,701,10.37,0.66,-2.84,-0.29,0.06,0.05
1,4,712,10.46,0.41,-2.37,-0.31,0.13,0.08
1,4,721,10.39,0.31,-2.15,-0.26,0.17,0.13
1,4,731,10.37,0.24,-1.92,-0.18,0.23,0.18
1,4,741,10.45,0.16,-1.9,-0.13,0.26,0.21
1,4,752,10.38,0.22,-2.12,-0.12,0.26,0.24
1,4,760,10.39,0.23,-2.21,-0.13,0.2,0.23
1,4,771,10.46,0.27,-2.26,-0.17,0.1,0.17
1,4,782,10.5,0.2,-2.16,-0.25,0.03,0.11
1,4,791,10.55,0.14,-2.03,-0.32,-0.01,0.06
1,4,802,10.51,-0.04,-1.94,-0.37,0.02,0.03
1,4,814,10.47,-0.1,-1.79,-0.38,0.02,0.04
1,5,0,10.31,-0.1,-1.42,-0.07,0.16,0
1,5,11,10.4,0.04,-1.36,-0.11,0.14,0.03
1,5,20,10.47,0.06,-1.12,-0.13,0.11,0.03
1,5,32,10.54,0.13,-1.02,-0.1,0.06,-0.02
1,5,42,10.57,0.11,-0.84,-0.06,-0.01,-0.06
1,5,50,10.58,0.23,-0.91,-0.03,-0.07,-0.11
1,5,63,10.6,0.28,-0.94,-0.02,-0.07,-0.13
1,5,70,10.45,0.3,-1.21,-0.04,-0.06,-0.13
1,5,81,10.38,0.42,-1.21,-0.09,-0.06,-0.11
1,5,92,10.2,0.39,-1.41,-0.15,-0.1,-0.09
1,5,100,10.15,0.25,-1.36,-0.18,-0.05,-0.09
1,5,111,10.12,0.09,-1.33,-0.2,-0.02,-0.09
1,5,121,10.16,0.07,-1.12,-0.16,0.02,-0.12
1,5,130,10.41,0.19,-1.26,-0.1,0.01,-0.15
1,5,141,10.56,0.27,-1.59,-0.07,0.02,-0.15
1,5,151,10.56,0.71,-2.39,-0.12,0.11,-0.12
1,5,161,10.5,1.15,-3.62,-0.29,0.19,-0.07
1,5,171,10.4,1.72,-5.15,-0.6,0.37,0.01
1,5,184,9.77,2.21,-7.04,-1.1,0.56,0.13
1,5,191,9.2,2.35,-8.39,-1.77,0.69,0.27
1,5,204,9.68,2.8,-9.3,-2.53,0.71,0.35
1,5,212,9.95,3.37,-9.84,-3.3,0.79,0.34
1,5,221,10.83,4.19,-11.9,-4.27,0.53,0.23
1,5,232,10.79,3.92,-12.45,-4.37,0.46,0.04
1,5,241,10.98,3.36,-12.16,-4.37,0.44,-0.15
1,5,252,9.83,0.5,-9.91,-4.37,0.95,-0.32
1,5,263,9.55,0.18,-6.64,-4.37,1.14,-0.39
1,5,272,9.59,-1.3,-4.21,-4.37,0.88,-0.31
1,5,282,9.66,-2.93,-3.25,-4.37,0.71,-0.17
1,5,292,8.97,-5.2,-0.68,-4.37,0.87,-0.14
1,5,302,9.14,-5.8,3.38,-4.37,1.19,-0.22
1,5,312,9.13,-6.7,6.77,-4.37,0.63,-0.21
1,5,322,9.36,-8.13,8.49,-3.85,0.23,-0.05
1,5,332,9.67,-9.51,8.63,-2.49,0.12,0.13
1,5,342,9.84,-9.46,8.41,-1.29,-0.01,0.29
1,5,352,9.94,-10.07,8.76,-0.34,-0.2,0.38
1,5,362,10.08,-10.12,8.67,0.5,-0.22,0.32
1,5,375,10.69,-9.3,7.69,1.34,-0.36,0.17
1,5,382,10.43,-8.75,6.85,2.09,-0.53,-0.02
1,5,392,10.18,-7.96,7.18,2.69,-0.67,-0.22
